Date,Team 1,Team 2,FT,HT
1997-04-20,Leiria,Salgueiros,0-1,
1997-04-20,Porto,Rio Ave,2-2,
1997-04-20,Setubal,Est Amadora,1-2,
1997-04-20,Sp Braga,Boavista,1-0,
1997-04-25,Maritimo,Porto,0-2,
1997-04-26,Farense,Benfica,1-2,
1997-04-27,Boavista,Gil Vicente,7-0,
1997-04-27,Espinho,Sp Braga,0-1,
1997-04-27,Est Amadora,Leiria,0-1,
1997-04-27,Leca,Belenenses,3-2,
1997-04-27,Rio Ave,Guimaraes,1-1,
1997-04-27,Salgueiros,Desp. Chaves,1-0,
1997-04-27,Sp Lisbon,Setubal,2-1,
1997-05-02,Guimaraes,Maritimo,0-1,
1997-05-04,Belenenses,Salgueiros,0-0,
1997-05-04,Benfica,Rio Ave,0-0,
1997-05-04,Desp. Chaves,Est Amadora,1-0,
1997-05-04,Gil Vicente,Espinho,1-0,
1997-05-04,Leiria,Sp Lisbon,1-0,
1997-05-04,Porto,Leca,2-1,
1997-05-04,Setubal,Boavista,2-2,
1997-05-04,Sp Braga,Farense,2-1,
1997-05-09,Boavista,Leiria,3-0,
1997-05-10,Maritimo,Benfica,2-0,
1997-05-11,Espinho,Setubal,0-3,
1997-05-11,Est Amadora,Salgueiros,2-1,
1997-05-11,Farense,Gil Vicente,2-1,
1997-05-11,Leca,Guimaraes,1-1,
1997-05-11,Porto,Belenenses,2-1,
1997-05-11,Rio Ave,Sp Braga,1-0,
1997-05-11,Sp Lisbon,Desp. Chaves,2-0,
1997-05-16,Salgueiros,Sp Lisbon,0-3,
1997-05-17,Desp. Chaves,Boavista,2-1,
1997-05-17,Guimaraes,Porto,0-4,
1997-05-18,Belenenses,Est Amadora,0-0,
1997-05-18,Benfica,Leca,1-0,
1997-05-18,Gil Vicente,Rio Ave,2-2,
1997-05-18,Leiria,Espinho,2-2,
1997-05-18,Setubal,Farense,0-1,
1997-05-18,Sp Braga,Maritimo,0-0,
1997-05-24,Porto,Benfica,3-1,
1997-05-25,Boavista,Salgueiros,5-0,
1997-05-25,Espinho,Desp. Chaves,1-1,
1997-05-25,Farense,Leiria,4-0,
1997-05-25,Guimaraes,Belenenses,1-0,
1997-05-25,Leca,Sp Braga,0-0,
1997-05-25,Maritimo,Gil Vicente,6-0,
1997-05-25,Rio Ave,Setubal,1-0,
1997-05-26,Sp Lisbon,Est Amadora,0-0,
1997-05-30,Benfica,Guimaraes,0-2,
1997-05-31,Sp Braga,Porto,2-1,
1997-06-01,Desp. Chaves,Farense,1-1,
1997-06-01,Est Amadora,Boavista,2-5,
1997-06-01,Gil Vicente,Leca,1-0,
1997-06-01,Leiria,Rio Ave,1-0,
1997-06-01,Salgueiros,Espinho,5-0,
1997-06-01,Setubal,Maritimo,0-0,
1997-06-01,Sp Lisbon,Belenenses,3-1,
1997-06-15,Belenenses,Benfica,1-0,
1997-06-15,Boavista,Sp Lisbon,2-1,
1997-06-15,Espinho,Est Amadora,2-1,
1997-06-15,Farense,Salgueiros,1-1,
1997-06-15,Guimaraes,Sp Braga,0-0,
1997-06-15,Leca,Setubal,0-2,
1997-06-15,Maritimo,Leiria,2-0,
1997-06-15,Porto,Gil Vicente,3-0,
1997-06-15,Rio Ave,Desp. Chaves,0-0,
