Matchday,Date,Time,Team 1,FT,HT,Team 2
9,Sun Oct 23 2016,15:00,Atalanta,2-1,?,Inter
9,Sun Oct 23 2016,15:00,Cagliari,3-5,?,Fiorentina
9,Sun Oct 23 2016,15:00,Crotone,1-2,?,Napoli
9,Sun Oct 23 2016,15:00,Torino,2-2,?,Lazio
9,Sun Oct 23 2016,18:00,Bologna,1-1,?,Sassuolo
9,Sun Oct 23 2016,20:45,Roma,4-1,?,Palermo
10,Tue Oct 25 2016,20:45,Genoa,3-0,?,Milan
10,Wed Oct 26 2016,20:45,Napoli,2-0,?,Empoli
10,Wed Oct 26 2016,20:45,Pescara,0-1,?,Atalanta
10,Wed Oct 26 2016,20:45,Juventus,4-1,?,Sampdoria
10,Wed Oct 26 2016,20:45,Inter,2-1,?,Torino
10,Wed Oct 26 2016,20:45,Chievo,1-1,?,Bologna
10,Wed Oct 26 2016,20:45,Sassuolo,1-3,?,Roma
10,Wed Oct 26 2016,20:45,Fiorentina,1-1,?,Crotone
10,Wed Oct 26 2016,20:45,Lazio,4-1,?,Cagliari
10,Thu Oct 27 2016,20:45,Palermo,1-3,?,Udinese
11,Sat Oct 29 2016,18:00,Bologna,0-1,?,Fiorentina
11,Sat Oct 29 2016,20:45,Juventus,2-1,?,Napoli
11,Sun Oct 30 2016,12:30,Atalanta,3-0,?,Genoa
11,Sun Oct 30 2016,15:00,Empoli,0-0,?,Roma
11,Sun Oct 30 2016,15:00,Crotone,2-0,?,Chievo
11,Sun Oct 30 2016,15:00,Lazio,2-1,?,Sassuolo
11,Sun Oct 30 2016,15:00,Milan,1-0,?,Pescara
11,Sun Oct 30 2016,20:45,Sampdoria,1-0,?,Inter
11,Mon Oct 31 2016,19:00,Udinese,2-2,?,Torino
11,Mon Oct 31 2016,21:00,Cagliari,2-1,?,Palermo
12,Sat Nov 5 2016,18:00,Torino,5-1,?,Cagliari
12,Sat Nov 5 2016,20:45,Napoli,1-1,?,Lazio
12,Sun Nov 6 2016,12:30,Pescara,0-4,?,Empoli
12,Sun Nov 6 2016,15:00,Palermo,1-2,?,Milan
12,Sun Nov 6 2016,15:00,Chievo,1-2,?,Juventus
12,Sun Nov 6 2016,15:00,Sassuolo,0-3,?,Atalanta
12,Sun Nov 6 2016,15:00,Genoa,1-1,?,Udinese
12,Sun Nov 6 2016,18:00,Inter,3-0,?,Crotone
12,Sun Nov 6 2016,18:00,Fiorentina,1-1,?,Sampdoria
12,Sun Nov 6 2016,20:45,Roma,3-0,?,Bologna
13,Sat Nov 19 2016,15:00,Chievo,1-0,?,Cagliari
13,Sat Nov 19 2016,18:00,Udinese,1-2,?,Napoli
13,Sat Nov 19 2016,20:45,Juventus,3-0,?,Pescara
13,Sun Nov 20 2016,12:30,Sampdoria,3-2,?,Sassuolo
13,Sun Nov 20 2016,15:00,Bologna,3-1,?,Palermo
13,Sun Nov 20 2016,15:00,Atalanta,2-1,?,Roma
13,Sun Nov 20 2016,15:00,Lazio,3-1,?,Genoa
13,Sun Nov 20 2016,15:00,Crotone,0-2,?,Torino
13,Sun Nov 20 2016,15:00,Empoli,0-4,?,Fiorentina
13,Sun Nov 20 2016,20:45,Milan,2-2,?,Inter
14,Sat Nov 26 2016,18:00,Torino,2-1,?,Chievo
14,Sat Nov 26 2016,20:45,Empoli,1-4,?,Milan
14,Sun Nov 27 2016,12:30,Palermo,0-1,?,Lazio
14,Sun Nov 27 2016,15:00,Cagliari,2-1,?,Udinese
14,Sun Nov 27 2016,15:00,Bologna,0-2,?,Atalanta
14,Sun Nov 27 2016,15:00,Genoa,3-1,?,Juventus
14,Sun Nov 27 2016,15:00,Crotone,1-1,?,Sampdoria
14,Sun Nov 27 2016,20:45,Roma,3-2,?,Pescara
14,Mon Nov 28 2016,19:00,Napoli,1-1,?,Sassuolo
14,Mon Nov 28 2016,21:00,Inter,4-2,?,Fiorentina
15,Fri Dec 2 2016,20:45,Napoli,3-0,?,Inter
15,Sat Dec 3 2016,20:45,Juventus,3-1,?,Atalanta
15,Sun Dec 4 2016,12:30,Milan,2-1,?,Crotone
15,Sun Dec 4 2016,15:00,Pescara,1-1,?,Cagliari
15,Sun Dec 4 2016,15:00,Sassuolo,3-0,?,Empoli
15,Sun Dec 4 2016,15:00,Lazio,0-2,?,Roma
15,Sun Dec 4 2016,15:00,Sampdoria,2-0,?,Torino
15,Sun Dec 4 2016,20:45,Fiorentina,2-1,?,Palermo
15,Mon Dec 5 2016,19:00,Chievo,0-0,?,Genoa
15,Mon Dec 5 2016,21:00,Udinese,1-0,?,Bologna
16,Sat Dec 10 2016,18:00,Crotone,2-1,?,Pescara
16,Sat Dec 10 2016,20:45,Sampdoria,1-2,?,Lazio
16,Sun Dec 11 2016,12:30,Cagliari,0-5,?,Napoli
16,Sun Dec 11 2016,15:00,Torino,1-3,?,Juventus
16,Sun Dec 11 2016,15:00,Palermo,0-2,?,Chievo
16,Sun Dec 11 2016,15:00,Bologna,0-0,?,Empoli
16,Sun Dec 11 2016,15:00,Atalanta,1-3,?,Udinese
16,Sun Dec 11 2016,20:45,Inter,2-0,?,Genoa
16,Mon Dec 12 2016,19:00,Fiorentina,2-1,?,Sassuolo
16,Mon Dec 12 2016,21:00,Roma,1-0,?,Milan
3,Thu Dec 15 2016,20:00,Genoa,1-0,?,Fiorentina
17,Sat Dec 17 2016,15:00,Empoli,2-0,?,Cagliari
17,Sat Dec 17 2016,18:00,Milan,0-0,?,Atalanta
17,Sat Dec 17 2016,20:45,Juventus,1-0,?,Roma
17,Sun Dec 18 2016,12:30,Sassuolo,0-1,?,Inter
17,Sun Dec 18 2016,15:00,Napoli,5-3,?,Torino
17,Sun Dec 18 2016,15:00,Pescara,0-3,?,Bologna
17,Sun Dec 18 2016,15:00,Udinese,2-0,?,Crotone
17,Sun Dec 18 2016,15:00,Chievo,2-1,?,Sampdoria
17,Sun Dec 18 2016,20:45,Genoa,3-4,?,Palermo
17,Sun Dec 18 2016,20:45,Lazio,3-1,?,Fiorentina
18,Tue Dec 20 2016,20:45,Atalanta,2-1,?,Empoli
18,Wed Dec 21 2016,20:45,Inter,3-0,?,Lazio
18,Thu Dec 22 2016,20:45,Palermo,1-1,?,Pescara
18,Thu Dec 22 2016,20:45,Sampdoria,0-0,?,Udinese
18,Thu Dec 22 2016,20:45,Cagliari,4-3,?,Sassuolo
18,Thu Dec 22 2016,20:45,Fiorentina,3-3,?,Napoli
18,Thu Dec 22 2016,20:45,Torino,1-0,?,Genoa
18,Thu Dec 22 2016,20:45,Roma,3-1,?,Chievo
19,Sat Jan 7 2017,18:00,Empoli,1-0,?,Palermo
19,Sat Jan 7 2017,20:45,Napoli,2-1,?,Sampdoria
19,Sun Jan 8 2017,12:30,Udinese,1-2,?,Inter
19,Sun Jan 8 2017,15:00,Genoa,0-1,?,Roma
19,Sun Jan 8 2017,15:00,Chievo,1-4,?,Atalanta
19,Sun Jan 8 2017,15:00,Lazio,1-0,?,Crotone
19,Sun Jan 8 2017,15:00,Sassuolo,0-0,?,Torino
19,Sun Jan 8 2017,18:00,Milan,1-0,?,Cagliari
19,Sun Jan 8 2017,20:45,Juventus,3-0,?,Bologna
20,Sat Jan 14 2017,18:00,Crotone,0-1,?,Bologna
20,Sat Jan 14 2017,20:45,Inter,3-1,?,Chievo
20,Sun Jan 15 2017,12:30,Cagliari,4-1,?,Genoa
20,Sun Jan 15 2017,15:00,Sassuolo,4-1,?,Palermo
20,Sun Jan 15 2017,15:00,Lazio,2-1,?,Atalanta
20,Sun Jan 15 2017,15:00,Udinese,0-1,?,Roma
20,Sun Jan 15 2017,15:00,Napoli,3-1,?,Pescara
20,Sun Jan 15 2017,15:00,Sampdoria,0-0,?,Empoli
20,Sun Jan 15 2017,20:45,Fiorentina,2-1,?,Juventus
20,Mon Jan 16 2017,20:45,Torino,2-2,?,Milan
21,Sat Jan 21 2017,18:00,Chievo,0-3,?,Fiorentina
21,Sat Jan 21 2017,20:45,Milan,1-2,?,Napoli
21,Sun Jan 22 2017,12:30,Juventus,2-0,?,Lazio
21,Sun Jan 22 2017,15:00,Empoli,1-0,?,Udinese
21,Sun Jan 22 2017,15:00,Genoa,2-2,?,Crotone
21,Sun Jan 22 2017,15:00,Bologna,2-0,?,Torino
21,Sun Jan 22 2017,15:00,Palermo,0-1,?,Inter
21,Sun Jan 22 2017,15:00,Pescara,1-3,?,Sassuolo
21,Sun Jan 22 2017,18:00,Atalanta,1-0,?,Sampdoria
21,Sun Jan 22 2017,20:45,Roma,1-0,?,Cagliari
22,Sat Jan 28 2017,18:00,Lazio,0-1,?,Chievo
22,Sat Jan 28 2017,20:45,Inter,3-0,?,Pescara
22,Sun Jan 29 2017,12:30,Torino,1-1,?,Atalanta
22,Sun Jan 29 2017,15:00,Sampdoria,3-2,?,Roma
22,Sun Jan 29 2017,15:00,Cagliari,1-1,?,Bologna
22,Sun Jan 29 2017,15:00,Crotone,4-1,?,Empoli
22,Sun Jan 29 2017,15:00,Sassuolo,0-2,?,Juventus
22,Sun Jan 29 2017,15:00,Udinese,2-1,?,Milan
22,Sun Jan 29 2017,15:00,Fiorentina,3-3,?,Genoa
22,Sun Jan 29 2017,20:45,Napoli,1-1,?,Palermo
19,Wed Feb 1 2017,20:45,Pescara,1-2,?,Fiorentina
23,Sat Feb 4 2017,20:45,Bologna,1-7,?,Napoli
23,Sun Feb 5 2017,12:30,Milan,0-1,?,Sampdoria
23,Sun Feb 5 2017,15:00,Atalanta,2-0,?,Cagliari
23,Sun Feb 5 2017,15:00,Genoa,0-1,?,Sassuolo
23,Sun Feb 5 2017,15:00,Pescara,2-6,?,Lazio
23,Sun Feb 5 2017,15:00,Chievo,0-0,?,Udinese
23,Sun Feb 5 2017,15:00,Empoli,1-1,?,Torino
23,Sun Feb 5 2017,18:00,Palermo,1-0,?,Crotone
23,Sun Feb 5 2017,20:45,Juventus,1-0,?,Inter
23,Tue Feb 7 2017,20:45,Roma,4-0,?,Fiorentina
18,Wed Feb 8 2017,18:00,Crotone,0-2,?,Juventus
18,Wed Feb 8 2017,20:45,Bologna,0-1,?,Milan
24,Fri Feb 10 2017,20:45,Napoli,2-0,?,Genoa
24,Sat Feb 11 2017,20:45,Fiorentina,3-0,?,Udinese
24,Sun Feb 12 2017,12:30,Crotone,0-2,?,Roma
24,Sun Feb 12 2017,15:00,Sassuolo,1-3,?,Chievo
24,Sun Feb 12 2017,15:00,Torino,5-3,?,Pescara
24,Sun Feb 12 2017,15:00,Palermo,1-3,?,Atalanta
24,Sun Feb 12 2017,15:00,Inter,2-0,?,Empoli
24,Sun Feb 12 2017,18:00,Sampdoria,3-1,?,Bologna
24,Sun Feb 12 2017,20:45,Cagliari,0-2,?,Juventus
24,Mon Feb 13 2017,20:45,Lazio,1-1,?,Milan
25,Fri Feb 17 2017,20:45,Juventus,4-1,?,Palermo
25,Sat Feb 18 2017,18:00,Atalanta,1-0,?,Crotone
25,Sat Feb 18 2017,20:45,Empoli,1-2,?,Lazio
25,Sun Feb 19 2017,12:30,Bologna,0-1,?,Inter
25,Sun Feb 19 2017,15:00,Sampdoria,1-1,?,Cagliari
25,Sun Feb 19 2017,15:00,Chievo,1-3,?,Napoli
25,Sun Feb 19 2017,15:00,Udinese,1-2,?,Sassuolo
25,Sun Feb 19 2017,15:00,Pescara,5-0,?,Genoa
25,Sun Feb 19 2017,18:00,Roma,4-1,?,Torino
25,Sun Feb 19 2017,20:45,Milan,2-1,?,Fiorentina
26,Sat Feb 25 2017,18:00,Napoli,0-2,?,Atalanta
26,Sat Feb 25 2017,20:45,Juventus,2-0,?,Empoli
26,Sun Feb 26 2017,12:30,Palermo,1-1,?,Sampdoria
26,Sun Feb 26 2017,15:00,Genoa,1-1,?,Bologna
26,Sun Feb 26 2017,15:00,Lazio,1-0,?,Udinese
26,Sun Feb 26 2017,15:00,Sassuolo,0-1,?,Milan
26,Sun Feb 26 2017,15:00,Chievo,2-0,?,Pescara
26,Sun Feb 26 2017,15:00,Crotone,1-2,?,Cagliari
26,Sun Feb 26 2017,20:45,Inter,1-3,?,Roma
26,Mon Feb 27 2017,20:45,Fiorentina,2-2,?,Torino
27,Sat Mar 4 2017,15:00,Roma,1-2,?,Napoli
27,Sat Mar 4 2017,18:00,Sampdoria,3-1,?,Pescara
27,Sat Mar 4 2017,20:45,Milan,3-1,?,Chievo
27,Sun Mar 5 2017,12:30,Atalanta,0-0,?,Fiorentina
27,Sun Mar 5 2017,15:00,Udinese,1-1,?,Juventus
27,Sun Mar 5 2017,15:00,Cagliari,1-5,?,Inter
27,Sun Mar 5 2017,15:00,Crotone,0-0,?,Sassuolo
27,Sun Mar 5 2017,15:00,Empoli,0-2,?,Genoa
27,Sun Mar 5 2017,15:00,Torino,3-1,?,Palermo
27,Sun Mar 5 2017,20:45,Bologna,0-2,?,Lazio
28,Fri Mar 10 2017,20:45,Juventus,2-1,?,Milan
28,Sat Mar 11 2017,20:45,Genoa,0-1,?,Sampdoria
28,Sun Mar 12 2017,12:30,Sassuolo,0-1,?,Bologna
28,Sun Mar 12 2017,15:00,Fiorentina,1-0,?,Cagliari
28,Sun Mar 12 2017,15:00,Pescara,1-3,?,Udinese
28,Sun Mar 12 2017,15:00,Napoli,3-0,?,Crotone
28,Sun Mar 12 2017,15:00,Chievo,4-0,?,Empoli
28,Sun Mar 12 2017,15:00,Inter,7-1,?,Atalanta
28,Sun Mar 12 2017,20:45,Palermo,0-3,?,Roma
28,Mon Mar 13 2017,20:45,Lazio,3-1,?,Torino
29,Sat Mar 18 2017,18:00,Torino,2-2,?,Inter
29,Sat Mar 18 2017,20:45,Milan,1-0,?,Genoa
29,Sun Mar 19 2017,12:30,Empoli,2-3,?,Napoli
29,Sun Mar 19 2017,15:00,Atalanta,3-0,?,Pescara
29,Sun Mar 19 2017,15:00,Cagliari,0-0,?,Lazio
29,Sun Mar 19 2017,15:00,Bologna,4-1,?,Chievo
29,Sun Mar 19 2017,15:00,Sampdoria,0-1,?,Juventus
29,Sun Mar 19 2017,15:00,Crotone,0-1,?,Fiorentina
29,Sun Mar 19 2017,18:00,Udinese,4-1,?,Palermo
29,Sun Mar 19 2017,20:45,Roma,3-1,?,Sassuolo
30,Sat Apr 1 2017,18:00,Sassuolo,1-2,?,Lazio
30,Sat Apr 1 2017,20:45,Roma,2-0,?,Empoli
30,Sun Apr 2 2017,12:30,Torino,2-2,?,Udinese
30,Sun Apr 2 2017,15:00,Genoa,0-5,?,Atalanta
30,Sun Apr 2 2017,15:00,Chievo,1-2,?,Crotone
30,Sun Apr 2 2017,15:00,Palermo,1-3,?,Cagliari
30,Sun Apr 2 2017,15:00,Pescara,1-1,?,Milan
30,Sun Apr 2 2017,15:00,Fiorentina,1-0,?,Bologna
30,Sun Apr 2 2017,20:45,Napoli,1-1,?,Juventus
30,Mon Apr 3 2017,20:45,Inter,1-2,?,Sampdoria
31,Sat Apr 8 2017,15:00,Empoli,1-1,?,Pescara
31,Sat Apr 8 2017,18:00,Atalanta,1-1,?,Sassuolo
31,Sat Apr 8 2017,20:45,Juventus,2-0,?,Chievo
31,Sun Apr 9 2017,12:30,Sampdoria,2-2,?,Fiorentina
31,Sun Apr 9 2017,15:00,Udinese,3-0,?,Genoa
31,Sun Apr 9 2017,15:00,Crotone,2-1,?,Inter
31,Sun Apr 9 2017,15:00,Milan,4-0,?,Palermo
31,Sun Apr 9 2017,15:00,Bologna,0-3,?,Roma
31,Sun Apr 9 2017,15:00,Cagliari,2-3,?,Torino
31,Sun Apr 9 2017,20:45,Lazio,0-3,?,Napoli
32,Sat Apr 15 2017,12:30,Inter,2-2,?,Milan
32,Sat Apr 15 2017,15:00,Roma,1-1,?,Atalanta
32,Sat Apr 15 2017,15:00,Torino,1-1,?,Crotone
32,Sat Apr 15 2017,15:00,Palermo,0-0,?,Bologna
32,Sat Apr 15 2017,15:00,Cagliari,4-0,?,Chievo
32,Sat Apr 15 2017,15:00,Pescara,0-2,?,Juventus
32,Sat Apr 15 2017,15:00,Fiorentina,1-2,?,Empoli
32,Sat Apr 15 2017,15:00,Genoa,2-2,?,Lazio
32,Sat Apr 15 2017,18:00,Sassuolo,2-1,?,Sampdoria
32,Sat Apr 15 2017,20:45,Napoli,3-0,?,Udinese
33,Sat Apr 22 2017,18:00,Atalanta,3-2,?,Bologna
33,Sat Apr 22 2017,20:45,Fiorentina,5-4,?,Inter
33,Sun Apr 23 2017,12:30,Sassuolo,2-2,?,Napoli
33,Sun Apr 23 2017,15:00,Udinese,2-1,?,Cagliari
33,Sun Apr 23 2017,15:00,Chievo,1-3,?,Torino
33,Sun Apr 23 2017,15:00,Milan,1-2,?,Empoli
33,Sun Apr 23 2017,15:00,Sampdoria,1-2,?,Crotone
33,Sun Apr 23 2017,15:00,Lazio,6-2,?,Palermo
33,Sun Apr 23 2017,20:45,Juventus,4-0,?,Genoa
33,Mon Apr 24 2017,20:45,Pescara,1-4,?,Roma
34,Fri Apr 28 2017,20:45,Atalanta,2-2,?,Juventus
34,Sat Apr 29 2017,20:45,Torino,1-1,?,Sampdoria
34,Sun Apr 30 2017,12:30,Roma,1-3,?,Lazio
34,Sun Apr 30 2017,15:00,Empoli,1-3,?,Sassuolo
34,Sun Apr 30 2017,15:00,Genoa,1-2,?,Chievo
34,Sun Apr 30 2017,15:00,Crotone,1-1,?,Milan
34,Sun Apr 30 2017,15:00,Cagliari,1-0,?,Pescara
34,Sun Apr 30 2017,15:00,Bologna,4-0,?,Udinese
34,Sun Apr 30 2017,15:00,Palermo,2-0,?,Fiorentina
34,Sun Apr 30 2017,20:45,Inter,0-1,?,Napoli
35,Sat May 6 2017,18:00,Napoli,3-1,?,Cagliari
35,Sat May 6 2017,20:45,Juventus,1-1,?,Torino
35,Sun May 7 2017,12:30,Udinese,1-1,?,Atalanta
35,Sun May 7 2017,15:00,Lazio,7-3,?,Sampdoria
35,Sun May 7 2017,15:00,Genoa,1-0,?,Inter
35,Sun May 7 2017,15:00,Chievo,1-1,?,Palermo
35,Sun May 7 2017,15:00,Sassuolo,2-2,?,Fiorentina
35,Sun May 7 2017,15:00,Empoli,3-1,?,Bologna
35,Sun May 7 2017,15:00,Pescara,0-1,?,Crotone
35,Sun May 7 2017,20:45,Milan,1-4,?,Roma
36,Sat May 13 2017,18:00,Fiorentina,3-2,?,Lazio
36,Sat May 13 2017,20:45,Atalanta,1-1,?,Milan
36,Sun May 14 2017,12:30,Inter,1-2,?,Sassuolo
36,Sun May 14 2017,15:00,Torino,0-5,?,Napoli
36,Sun May 14 2017,15:00,Sampdoria,1-1,?,Chievo
36,Sun May 14 2017,15:00,Palermo,1-0,?,Genoa
36,Sun May 14 2017,15:00,Bologna,3-1,?,Pescara
36,Sun May 14 2017,15:00,Cagliari,3-2,?,Empoli
36,Sun May 14 2017,15:00,Crotone,1-0,?,Udinese
36,Sun May 14 2017,20:45,Roma,3-1,?,Juventus
37,Sat May 20 2017,18:00,Chievo,3-5,?,Roma
37,Sat May 20 2017,20:45,Napoli,4-1,?,Fiorentina
37,Sun May 21 2017,15:00,Sassuolo,6-2,?,Cagliari
37,Sun May 21 2017,15:00,Milan,3-0,?,Bologna
37,Sun May 21 2017,15:00,Juventus,3-0,?,Crotone
37,Sun May 21 2017,15:00,Genoa,2-1,?,Torino
37,Sun May 21 2017,15:00,Udinese,1-1,?,Sampdoria
37,Sun May 21 2017,15:00,Empoli,0-1,?,Atalanta
37,Sun May 21 2017,20:45,Lazio,1-3,?,Inter
37,Mon May 22 2017,20:45,Pescara,2-0,?,Palermo
38,Sat May 27 2017,18:00,Atalanta,1-0,?,Chievo
38,Sat May 27 2017,18:00,Bologna,1-2,?,Juventus
38,Sun May 28 2017,15:00,Cagliari,2-1,?,Milan
38,Sun May 28 2017,18:00,Sampdoria,2-4,?,Napoli
38,Sun May 28 2017,18:00,Roma,3-2,?,Genoa
38,Sun May 28 2017,20:45,Palermo,2-1,?,Empoli
38,Sun May 28 2017,20:45,Inter,5-2,?,Udinese
38,Sun May 28 2017,20:45,Torino,5-3,?,Sassuolo
38,Sun May 28 2017,20:45,Fiorentina,2-2,?,Pescara
38,Sun May 28 2017,20:45,Crotone,3-1,?,Lazio
