Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 12 Aug 2016 (W32),Rio Ave FC (1),1-3,1-1,FC Porto (1)
?,(Sat) 13 Aug 2016 (W32),Moreirense FC (1),1-1,0-1,FC Paços de Ferreira (1)
?,(Sat) 13 Aug 2016 (W32),Sporting CP (1),2-0,1-0,CS Marítimo (1)
?,(Sat) 13 Aug 2016 (W32),CD Tondela (1),0-2,0-1,SL Benfica (1)
?,(Sun) 14 Aug 2016 (W32),Boavista FC (1),2-0,2-0,FC Arouca (1)
?,(Sun) 14 Aug 2016 (W32),Vitória de Guimarães (1),0-1,0-1,SC Braga (1)
?,(Sun) 14 Aug 2016 (W32),Vitória de Setúbal (1),2-0,1-0,Os Belenenses (1)
?,(Mon) 15 Aug 2016 (W33),Estoril Praia (1),0-2,0-1,CD Feirense (1)
?,(Fri) 19 Aug 2016 (W33),Os Belenenses (2),0-0,0-0,Boavista FC (2)
?,(Sat) 20 Aug 2016 (W33),GD Chaves (1),1-1,1-0,CD Tondela (2)
?,(Sat) 20 Aug 2016 (W33),CS Marítimo (2),0-2,0-2,Vitória de Guimarães (2)
?,(Sat) 20 Aug 2016 (W33),FC Paços de Ferreira (2),0-1,0-1,Sporting CP (2)
?,(Sat) 20 Aug 2016 (W33),FC Porto (2),1-0,0-0,Estoril Praia (2)
?,(Sun) 21 Aug 2016 (W33),FC Arouca (2),2-0,2-0,CD Nacional Madeira (1)
?,(Sun) 21 Aug 2016 (W33),SL Benfica (2),1-1,0-0,Vitória de Setúbal (2)
?,(Sun) 21 Aug 2016 (W33),CD Feirense (2),0-3,0-1,Moreirense FC (2)
?,(Mon) 22 Aug 2016 (W34),SC Braga (2),1-1,0-1,Rio Ave FC (2)
?,(Fri) 26 Aug 2016 (W34),Vitória de Guimarães (3),5-3,2-1,FC Paços de Ferreira (3)
?,(Sat) 27 Aug 2016 (W34),Estoril Praia (3),1-3,0-2,SC Braga (3)
?,(Sat) 27 Aug 2016 (W34),CD Nacional Madeira (2),1-3,0-1,SL Benfica (3)
?,(Sat) 27 Aug 2016 (W34),CD Tondela (3),0-1,0-0,Os Belenenses (3)
?,(Sun) 28 Aug 2016 (W34),Boavista FC (3),2-2,1-0,GD Chaves (2)
?,(Sun) 28 Aug 2016 (W34),Moreirense FC (3),0-1,0-1,CS Marítimo (3)
?,(Sun) 28 Aug 2016 (W34),Rio Ave FC (3),1-0,0-0,CD Feirense (3)
?,(Sun) 28 Aug 2016 (W34),Vitória de Setúbal (3),2-0,1-0,FC Arouca (3)
?,(Sun) 28 Aug 2016 (W34),Sporting CP (3),2-1,2-1,FC Porto (3)
?,(Sun) 4 Sep 2016 (W35),CD Nacional Madeira (3),0-1,0-1,GD Chaves (3)
?,(Fri) 9 Sep 2016 (W36),FC Arouca (4),1-2,0-1,SL Benfica (4)
?,(Sat) 10 Sep 2016 (W36),Os Belenenses (4),2-1,0-1,CD Nacional Madeira (4)
?,(Sat) 10 Sep 2016 (W36),FC Porto (4),3-0,1-0,Vitória de Guimarães (4)
?,(Sat) 10 Sep 2016 (W36),Sporting CP (4),3-0,1-0,Moreirense FC (4)
?,(Sun) 11 Sep 2016 (W36),GD Chaves (4),0-0,0-0,Vitória de Setúbal (4)
?,(Sun) 11 Sep 2016 (W36),CS Marítimo (4),0-1,0-1,Rio Ave FC (4)
?,(Sun) 11 Sep 2016 (W36),FC Paços de Ferreira (4),0-0,0-0,Estoril Praia (4)
?,(Sun) 11 Sep 2016 (W36),SC Braga (4),3-0,1-0,Boavista FC (4)
?,(Mon) 12 Sep 2016 (W37),CD Feirense (4),2-1,1-0,CD Tondela (4)
?,(Fri) 16 Sep 2016 (W37),CD Nacional Madeira (5),2-0,1-0,CS Marítimo (5)
?,(Sat) 17 Sep 2016 (W37),Estoril Praia (5),2-0,1-0,Moreirense FC (5)
?,(Sat) 17 Sep 2016 (W37),Vitória de Guimarães (5),1-1,1-0,Os Belenenses (5)
?,(Sat) 17 Sep 2016 (W37),Vitória de Setúbal (5),1-4,1-3,FC Paços de Ferreira (5)
?,(Sun) 18 Sep 2016 (W37),FC Arouca (5),0-1,0-1,GD Chaves (5)
?,(Sun) 18 Sep 2016 (W37),Boavista FC (5),1-2,0-1,CD Feirense (5)
?,(Sun) 18 Sep 2016 (W37),Rio Ave FC (5),3-1,3-0,Sporting CP (5)
?,(Sun) 18 Sep 2016 (W37),CD Tondela (5),0-0,0-0,FC Porto (5)
?,(Mon) 19 Sep 2016 (W38),SL Benfica (5),3-1,1-0,SC Braga (5)
?,(Fri) 23 Sep 2016 (W38),FC Porto (6),3-1,2-1,Boavista FC (6)
?,(Fri) 23 Sep 2016 (W38),Sporting CP (6),4-2,1-0,Estoril Praia (6)
?,(Sat) 24 Sep 2016 (W38),GD Chaves (6),0-2,0-0,SL Benfica (6)
?,(Sat) 24 Sep 2016 (W38),CD Feirense (6),0-3,0-1,CD Nacional Madeira (6)
?,(Sat) 24 Sep 2016 (W38),SC Braga (6),2-1,0-1,Vitória de Setúbal (6)
?,(Sun) 25 Sep 2016 (W38),CS Marítimo (6),2-0,2-0,CD Tondela (6)
?,(Sun) 25 Sep 2016 (W38),Moreirense FC (6),0-1,0-0,Vitória de Guimarães (6)
?,(Sun) 25 Sep 2016 (W38),FC Paços de Ferreira (6),2-1,2-0,Rio Ave FC (6)
?,(Mon) 26 Sep 2016 (W39),Os Belenenses (6),1-1,1-0,FC Arouca (6)
?,(Fri) 30 Sep 2016 (W39),CD Tondela (7),2-1,1-0,FC Paços de Ferreira (7)
?,(Sat) 1 Oct 2016 (W39),GD Chaves (7),3-1,0-1,Os Belenenses (7)
?,(Sat) 1 Oct 2016 (W39),Vitória de Guimarães (7),3-3,0-2,Sporting CP (7)
?,(Sat) 1 Oct 2016 (W39),CD Nacional Madeira (7),0-4,0-3,FC Porto (7)
?,(Sat) 1 Oct 2016 (W39),Rio Ave FC (7),1-2,1-2,Estoril Praia (7)
?,(Sun) 2 Oct 2016 (W39),FC Arouca (7),1-1,0-0,SC Braga (7)
?,(Sun) 2 Oct 2016 (W39),SL Benfica (7),4-0,1-0,CD Feirense (7)
?,(Sun) 2 Oct 2016 (W39),Boavista FC (7),2-0,1-0,Moreirense FC (7)
?,(Sun) 2 Oct 2016 (W39),Vitória de Setúbal (7),0-1,0-0,CS Marítimo (7)
?,(Fri) 21 Oct 2016 (W42),CS Marítimo (8),1-1,1-0,Boavista FC (8)
?,(Fri) 21 Oct 2016 (W42),FC Paços de Ferreira (8),1-1,0-1,CD Nacional Madeira (8)
?,(Sat) 22 Oct 2016 (W42),CD Feirense (8),1-1,0-0,Vitória de Setúbal (8)
?,(Sat) 22 Oct 2016 (W42),FC Porto (8),3-0,1-0,FC Arouca (8)
?,(Sat) 22 Oct 2016 (W42),Sporting CP (8),1-1,0-0,CD Tondela (8)
?,(Sun) 23 Oct 2016 (W42),Os Belenenses (8),0-2,0-1,SL Benfica (8)
?,(Sun) 23 Oct 2016 (W42),Estoril Praia (8),0-2,0-1,Vitória de Guimarães (8)
?,(Sun) 23 Oct 2016 (W42),Moreirense FC (8),1-1,0-0,Rio Ave FC (8)
?,(Mon) 24 Oct 2016 (W43),SC Braga (8),1-0,0-0,GD Chaves (8)
?,(Fri) 28 Oct 2016 (W43),SL Benfica (9),3-0,1-0,FC Paços de Ferreira (9)
?,(Fri) 28 Oct 2016 (W43),CD Nacional Madeira (9),0-0,0-0,Sporting CP (9)
?,(Sat) 29 Oct 2016 (W43),Boavista FC (9),0-0,0-0,Estoril Praia (9)
?,(Sat) 29 Oct 2016 (W43),Vitória de Setúbal (9),0-0,0-0,FC Porto (9)
?,(Sat) 29 Oct 2016 (W43),CD Tondela (9),1-2,1-1,Moreirense FC (9)
?,(Sun) 30 Oct 2016 (W43),FC Arouca (9),1-0,0-0,CS Marítimo (9)
?,(Sun) 30 Oct 2016 (W43),Rio Ave FC (9),0-3,0-1,Vitória de Guimarães (9)
?,(Sun) 30 Oct 2016 (W43),SC Braga (9),2-1,1-0,Os Belenenses (9)
?,(Mon) 31 Oct 2016 (W44),GD Chaves (9),1-1,0-1,CD Feirense (9)
?,(Fri) 4 Nov 2016 (W44),Vitória de Guimarães (10),2-1,0-0,CD Nacional Madeira (10)
?,(Sat) 5 Nov 2016 (W44),Estoril Praia (10),2-0,0-0,CD Tondela (10)
?,(Sat) 5 Nov 2016 (W44),CD Feirense (10),0-1,0-1,Os Belenenses (10)
?,(Sat) 5 Nov 2016 (W44),FC Paços de Ferreira (10),1-1,0-0,GD Chaves (10)
?,(Sat) 5 Nov 2016 (W44),Rio Ave FC (10),1-2,1-1,Boavista FC (10)
?,(Sun) 6 Nov 2016 (W44),CS Marítimo (10),1-0,1-0,SC Braga (10)
?,(Sun) 6 Nov 2016 (W44),Moreirense FC (10),1-2,0-0,Vitória de Setúbal (10)
?,(Sun) 6 Nov 2016 (W44),FC Porto (10),1-1,0-0,SL Benfica (10)
?,(Sun) 6 Nov 2016 (W44),Sporting CP (10),3-0,1-0,FC Arouca (10)
?,(Fri) 25 Nov 2016 (W47),Vitória de Setúbal (11),0-1,0-1,Rio Ave FC (11)
?,(Sat) 26 Nov 2016 (W47),Os Belenenses (11),0-0,0-0,FC Porto (11)
?,(Sat) 26 Nov 2016 (W47),Boavista FC (11),0-1,0-1,Sporting CP (11)
?,(Sat) 26 Nov 2016 (W47),GD Chaves (11),0-0,0-0,CS Marítimo (11)
?,(Sat) 26 Nov 2016 (W47),CD Nacional Madeira (11),0-1,0-1,Estoril Praia (11)
?,(Sun) 27 Nov 2016 (W47),FC Arouca (11),1-0,1-0,FC Paços de Ferreira (11)
?,(Sun) 27 Nov 2016 (W47),SL Benfica (11),3-0,1-0,Moreirense FC (11)
?,(Sun) 27 Nov 2016 (W47),CD Tondela (11),2-1,0-0,Vitória de Guimarães (11)
?,(Mon) 28 Nov 2016 (W48),SC Braga (11),6-2,3-1,CD Feirense (11)
?,(Fri) 2 Dec 2016 (W48),CS Marítimo (12),2-1,1-1,SL Benfica (12)
?,(Sat) 3 Dec 2016 (W48),FC Porto (12),1-0,0-0,SC Braga (12)
?,(Sat) 3 Dec 2016 (W48),Rio Ave FC (12),3-1,1-0,CD Tondela (12)
?,(Sat) 3 Dec 2016 (W48),Sporting CP (12),2-0,2-0,Vitória de Setúbal (12)
?,(Sun) 4 Dec 2016 (W48),Estoril Praia (12),1-1,0-0,Os Belenenses (12)
?,(Sun) 4 Dec 2016 (W48),CD Feirense (12),0-2,0-0,FC Arouca (12)
?,(Sun) 4 Dec 2016 (W48),Vitória de Guimarães (12),1-1,1-0,GD Chaves (12)
?,(Sun) 4 Dec 2016 (W48),Moreirense FC (12),3-1,1-0,CD Nacional Madeira (12)
?,(Mon) 5 Dec 2016 (W49),FC Paços de Ferreira (12),2-1,2-0,Boavista FC (12)
?,(Fri) 9 Dec 2016 (W49),Vitória de Setúbal (13),2-0,1-0,Estoril Praia (13)
?,(Sat) 10 Dec 2016 (W49),Os Belenenses (13),1-0,1-0,CS Marítimo (13)
?,(Sat) 10 Dec 2016 (W49),Boavista FC (13),1-2,1-1,Vitória de Guimarães (13)
?,(Sat) 10 Dec 2016 (W49),GD Chaves (13),2-1,1-1,Moreirense FC (13)
?,(Sun) 11 Dec 2016 (W49),SL Benfica (13),2-1,1-0,Sporting CP (13)
?,(Sun) 11 Dec 2016 (W49),CD Feirense (13),0-4,0-2,FC Porto (13)
?,(Sun) 11 Dec 2016 (W49),CD Nacional Madeira (13),3-2,0-2,CD Tondela (13)
?,(Sun) 11 Dec 2016 (W49),SC Braga (13),3-0,2-0,FC Paços de Ferreira (13)
?,(Mon) 12 Dec 2016 (W50),FC Arouca (13),0-2,0-0,Rio Ave FC (13)
?,(Thu) 15 Dec 2016 (W50),FC Porto (14),2-1,1-0,CS Marítimo (14)
?,(Fri) 16 Dec 2016 (W50),FC Paços de Ferreira (14),1-0,0-0,Os Belenenses (14)
?,(Sat) 17 Dec 2016 (W50),Estoril Praia (14),0-1,0-0,SL Benfica (14)
?,(Sat) 17 Dec 2016 (W50),Moreirense FC (14),1-4,0-2,FC Arouca (14)
?,(Sun) 18 Dec 2016 (W50),Vitória de Guimarães (14),3-1,1-0,Vitória de Setúbal (14)
?,(Sun) 18 Dec 2016 (W50),Rio Ave FC (14),2-1,0-0,CD Nacional Madeira (14)
?,(Sun) 18 Dec 2016 (W50),Sporting CP (14),0-1,0-0,SC Braga (14)
?,(Sun) 18 Dec 2016 (W50),CD Tondela (14),1-1,1-0,Boavista FC (14)
?,(Mon) 19 Dec 2016 (W51),CS Marítimo (15),2-0,2-0,CD Feirense (14)
?,(Mon) 19 Dec 2016 (W51),FC Porto (15),2-1,0-1,GD Chaves (14)
?,(Wed) 21 Dec 2016 (W51),SL Benfica (15),2-0,2-0,Rio Ave FC (15)
?,(Thu) 22 Dec 2016 (W51),Os Belenenses (15),0-1,0-0,Sporting CP (15)
?,(Thu) 22 Dec 2016 (W51),GD Chaves (15),1-0,0-0,Estoril Praia (15)
?,(Thu) 22 Dec 2016 (W51),CD Feirense (15),2-0,1-0,FC Paços de Ferreira (15)
?,(Thu) 22 Dec 2016 (W51),CD Nacional Madeira (15),0-2,0-2,Boavista FC (15)
?,(Thu) 22 Dec 2016 (W51),SC Braga (15),2-1,1-1,Moreirense FC (15)
?,(Fri) 23 Dec 2016 (W51),FC Arouca (15),0-1,0-0,Vitória de Guimarães (15)
?,(Fri) 23 Dec 2016 (W51),Vitória de Setúbal (15),3-0,2-0,CD Tondela (15)
?,(Sat) 7 Jan 2017 (W1),Estoril Praia (16),0-1,0-1,CS Marítimo (16)
?,(Sat) 7 Jan 2017 (W1),Vitória de Guimarães (16),0-2,0-2,SL Benfica (16)
?,(Sat) 7 Jan 2017 (W1),CD Nacional Madeira (16),0-0,0-0,SC Braga (16)
?,(Sat) 7 Jan 2017 (W1),FC Paços de Ferreira (16),0-0,0-0,FC Porto (16)
?,(Sun) 8 Jan 2017 (W1),Boavista FC (16),1-0,1-0,Vitória de Setúbal (16)
?,(Sun) 8 Jan 2017 (W1),Rio Ave FC (16),2-2,1-0,GD Chaves (16)
?,(Sun) 8 Jan 2017 (W1),Sporting CP (16),2-1,2-0,CD Feirense (16)
?,(Sun) 8 Jan 2017 (W1),CD Tondela (16),1-2,0-1,FC Arouca (16)
?,(Mon) 9 Jan 2017 (W2),Moreirense FC (16),1-0,0-0,Os Belenenses (16)
?,(Fri) 13 Jan 2017 (W2),FC Arouca (17),2-1,0-0,Estoril Praia (17)
?,(Sat) 14 Jan 2017 (W2),SL Benfica (17),3-3,1-3,Boavista FC (17)
?,(Sat) 14 Jan 2017 (W2),GD Chaves (17),2-2,1-1,Sporting CP (17)
?,(Sat) 14 Jan 2017 (W2),CD Feirense (17),0-0,0-0,Vitória de Guimarães (17)
?,(Sat) 14 Jan 2017 (W2),Vitória de Setúbal (17),1-0,0-0,CD Nacional Madeira (17)
?,(Sun) 15 Jan 2017 (W2),Os Belenenses (17),1-0,0-0,Rio Ave FC (17)
?,(Sun) 15 Jan 2017 (W2),CS Marítimo (17),3-1,2-1,FC Paços de Ferreira (17)
?,(Sun) 15 Jan 2017 (W2),FC Porto (17),3-0,2-0,Moreirense FC (17)
?,(Mon) 16 Jan 2017 (W3),SC Braga (17),2-0,0-0,CD Tondela (17)
?,(Fri) 20 Jan 2017 (W3),FC Paços de Ferreira (18),0-2,0-1,Moreirense FC (18)
?,(Sat) 21 Jan 2017 (W3),FC Arouca (18),1-2,1-1,Boavista FC (18)
?,(Sat) 21 Jan 2017 (W3),CS Marítimo (18),2-2,2-1,Sporting CP (18)
?,(Sat) 21 Jan 2017 (W3),FC Porto (18),4-2,1-1,Rio Ave FC (18)
?,(Sun) 22 Jan 2017 (W3),Os Belenenses (18),1-2,0-1,Vitória de Setúbal (18)
?,(Sun) 22 Jan 2017 (W3),SL Benfica (18),4-0,0-0,CD Tondela (18)
?,(Sun) 22 Jan 2017 (W3),CD Feirense (18),1-0,1-0,Estoril Praia (18)
?,(Sun) 22 Jan 2017 (W3),SC Braga (18),1-2,0-2,Vitória de Guimarães (18)
