Date,Team 1,Team 2,FT,HT
1995-08-20,Benfica,Salgueiros,0-0,
1995-08-20,Boavista,Belenenses,1-0,
1995-08-20,Campomaior,Guimaraes,0-1,
1995-08-20,Farense,Tirsense,2-1,
1995-08-20,Felgueiras,Desp. Chaves,2-2,
1995-08-20,Leca,Gil Vicente,0-2,
1995-08-20,Leiria,Maritimo,0-4,
1995-08-20,Porto,Sp Lisbon,2-1,
1995-08-20,Sp Braga,Est Amadora,2-1,
1995-08-27,Belenenses,Sp Braga,1-1,
1995-08-27,Desp. Chaves,Leca,2-2,
1995-08-27,Est Amadora,Campomaior,2-0,
1995-08-27,Gil Vicente,Porto,0-1,
1995-08-27,Guimaraes,Farense,1-0,
1995-08-27,Maritimo,Felgueiras,0-2,
1995-08-27,Salgueiros,Leiria,4-0,
1995-08-27,Sp Lisbon,Boavista,0-0,
1995-08-27,Tirsense,Benfica,0-1,
1995-09-03,Benfica,Guimaraes,1-1,
1995-09-03,Boavista,Gil Vicente,3-0,
1995-09-03,Campomaior,Belenenses,2-3,
1995-09-03,Farense,Est Amadora,1-0,
1995-09-03,Felgueiras,Leca,1-2,
1995-09-03,Leiria,Tirsense,5-1,
1995-09-03,Maritimo,Salgueiros,3-1,
1995-09-03,Porto,Desp. Chaves,2-0,
1995-09-03,Sp Braga,Sp Lisbon,1-3,
1995-09-10,Belenenses,Farense,2-1,
1995-09-10,Desp. Chaves,Boavista,2-3,
1995-09-10,Est Amadora,Benfica,0-1,
1995-09-10,Gil Vicente,Sp Braga,1-2,
1995-09-10,Guimaraes,Leiria,3-0,
1995-09-10,Salgueiros,Felgueiras,0-0,
1995-09-10,Tirsense,Maritimo,2-1,
1995-09-18,Leca,Porto,0-2,
1995-09-18,Sp Lisbon,Campomaior,7-1,
1995-09-23,Benfica,Belenenses,1-0,
1995-09-23,Boavista,Leca,2-0,
1995-09-23,Campomaior,Gil Vicente,2-0,
1995-09-23,Farense,Sp Lisbon,0-1,
1995-09-23,Felgueiras,Porto,1-1,
1995-09-23,Leiria,Est Amadora,2-1,
1995-09-23,Maritimo,Guimaraes,4-0,
1995-09-23,Salgueiros,Tirsense,1-1,
1995-09-23,Sp Braga,Desp. Chaves,1-0,
1995-10-01,Belenenses,Leiria,3-1,
1995-10-01,Desp. Chaves,Campomaior,4-1,
1995-10-01,Est Amadora,Maritimo,1-1,
1995-10-01,Gil Vicente,Farense,2-2,
1995-10-01,Guimaraes,Salgueiros,1-2,
1995-10-01,Leca,Sp Braga,0-1,
1995-10-01,Sp Lisbon,Benfica,2-0,
1995-10-01,Tirsense,Felgueiras,0-0,
1995-10-02,Porto,Boavista,1-0,
1995-10-15,Benfica,Gil Vicente,3-0,
1995-10-15,Campomaior,Leca,1-1,
1995-10-15,Farense,Desp. Chaves,0-0,
1995-10-15,Felgueiras,Boavista,2-0,
1995-10-15,Leiria,Sp Lisbon,1-2,
1995-10-15,Maritimo,Belenenses,1-2,
1995-10-15,Salgueiros,Est Amadora,0-0,
1995-10-15,Sp Braga,Porto,0-3,
1995-10-15,Tirsense,Guimaraes,2-2,
1995-10-22,Belenenses,Salgueiros,0-1,
1995-10-22,Boavista,Sp Braga,5-2,
1995-10-22,Desp. Chaves,Benfica,1-2,
1995-10-22,Est Amadora,Tirsense,0-0,
1995-10-22,Gil Vicente,Leiria,1-0,
1995-10-22,Guimaraes,Felgueiras,2-0,
1995-10-22,Leca,Farense,2-1,
1995-10-22,Porto,Campomaior,5-0,
1995-10-22,Sp Lisbon,Maritimo,2-0,
1995-10-29,Benfica,Leca,3-1,
1995-10-29,Campomaior,Boavista,0-2,
1995-10-29,Farense,Porto,0-2,
1995-10-29,Felgueiras,Sp Braga,1-1,
1995-10-29,Guimaraes,Est Amadora,3-0,
1995-10-29,Leiria,Desp. Chaves,4-1,
1995-10-29,Maritimo,Gil Vicente,1-0,
1995-10-29,Salgueiros,Sp Lisbon,2-2,
1995-10-29,Tirsense,Belenenses,0-0,
1995-11-05,Belenenses,Guimaraes,1-0,
1995-11-05,Boavista,Farense,3-0,
