Matchday,Date,Time,Team 1,FT,HT,Team 2
23,Sun Feb 9 2014,?,Torino,1-2,?,Bologna
23,Sun Feb 9 2014,?,Livorno,0-1,?,Genoa
24,Fri Feb 14 2014,?,Milan,1-0,?,Bologna
24,Sat Feb 15 2014,?,Fiorentina,1-2,?,Inter
24,Sun Feb 16 2014,?,Genoa,3-3,?,Udinese
24,Sun Feb 16 2014,?,Atalanta,0-4,?,Parma
24,Sun Feb 16 2014,?,Juventus,3-1,?,Chievo
24,Sun Feb 16 2014,?,Roma,3-0,?,Sampdoria
24,Sun Feb 16 2014,?,Sassuolo,0-2,?,Napoli
24,Sun Feb 16 2014,?,Catania,3-1,?,Lazio
24,Sun Feb 16 2014,?,Cagliari,1-2,?,Livorno
24,Mon Feb 17 2014,?,Hellas Verona,1-3,?,Torino
25,Sat Feb 22 2014,?,Bologna,0-1,?,Roma
25,Sun Feb 23 2014,?,Sampdoria,0-2,?,Milan
25,Sun Feb 23 2014,?,Udinese,1-1,?,Atalanta
25,Sun Feb 23 2014,?,Chievo,2-0,?,Catania
25,Sun Feb 23 2014,?,Livorno,2-3,?,Hellas Verona
25,Sun Feb 23 2014,?,Juventus,1-0,?,Torino
25,Sun Feb 23 2014,?,Lazio,3-2,?,Sassuolo
25,Sun Feb 23 2014,?,Inter,1-1,?,Cagliari
25,Mon Feb 24 2014,?,Parma,2-2,?,Fiorentina
25,Mon Feb 24 2014,?,Napoli,1-1,?,Genoa
26,Sat Mar 1 2014,?,Roma,0-0,?,Inter
26,Sun Mar 2 2014,?,Milan,0-2,?,Juventus
26,Sun Mar 2 2014,?,Atalanta,2-1,?,Chievo
26,Sun Mar 2 2014,?,Torino,0-2,?,Sampdoria
26,Sun Mar 2 2014,?,Cagliari,3-0,?,Udinese
26,Sun Mar 2 2014,?,Livorno,1-1,?,Napoli
26,Sun Mar 2 2014,?,Genoa,2-0,?,Catania
26,Sun Mar 2 2014,?,Sassuolo,0-1,?,Parma
26,Sun Mar 2 2014,?,Fiorentina,0-1,?,Lazio
26,Sun Mar 2 2014,?,Hellas Verona,0-0,?,Bologna
27,Sat Mar 8 2014,?,Catania,1-1,?,Cagliari
27,Sat Mar 8 2014,?,Udinese,1-0,?,Milan
27,Sun Mar 9 2014,?,Bologna,0-0,?,Sassuolo
27,Sun Mar 9 2014,?,Chievo,2-1,?,Genoa
27,Sun Mar 9 2014,?,Inter,1-0,?,Torino
27,Sun Mar 9 2014,?,Lazio,0-1,?,Atalanta
27,Sun Mar 9 2014,?,Parma,2-0,?,Hellas Verona
27,Sun Mar 9 2014,?,Napoli,1-0,?,Roma
27,Sun Mar 9 2014,?,Sampdoria,4-2,?,Livorno
27,Sun Mar 9 2014,?,Juventus,1-0,?,Fiorentina
28,Sat Mar 15 2014,?,Hellas Verona,0-2,?,Inter
28,Sun Mar 16 2014,?,Milan,2-4,?,Parma
28,Sun Mar 16 2014,?,Sassuolo,3-1,?,Catania
28,Sun Mar 16 2014,?,Atalanta,3-0,?,Sampdoria
28,Sun Mar 16 2014,?,Livorno,2-1,?,Bologna
28,Sun Mar 16 2014,?,Fiorentina,3-1,?,Chievo
28,Sun Mar 16 2014,?,Genoa,0-1,?,Juventus
28,Sun Mar 16 2014,?,Cagliari,0-2,?,Lazio
28,Mon Mar 17 2014,?,Torino,0-1,?,Napoli
28,Mon Mar 17 2014,?,Roma,3-2,?,Udinese
29,Sat Mar 22 2014,?,Torino,3-1,?,Livorno
29,Sat Mar 22 2014,?,Chievo,0-2,?,Roma
29,Sun Mar 23 2014,?,Bologna,1-0,?,Cagliari
29,Sun Mar 23 2014,?,Catania,0-1,?,Juventus
29,Sun Mar 23 2014,?,Parma,1-1,?,Genoa
29,Sun Mar 23 2014,?,Sampdoria,5-0,?,Hellas Verona
29,Sun Mar 23 2014,?,Napoli,0-1,?,Fiorentina
29,Sun Mar 23 2014,?,Inter,1-2,?,Atalanta
29,Sun Mar 23 2014,?,Lazio,1-1,?,Milan
29,Sun Mar 23 2014,?,Udinese,1-0,?,Sassuolo
30,Tue Mar 25 2014,?,Roma,2-1,?,Torino
30,Wed Mar 26 2014,?,Catania,2-4,?,Napoli
30,Wed Mar 26 2014,?,Cagliari,1-0,?,Hellas Verona
30,Wed Mar 26 2014,?,Fiorentina,0-2,?,Milan
30,Wed Mar 26 2014,?,Chievo,3-0,?,Bologna
30,Wed Mar 26 2014,?,Juventus,2-1,?,Parma
30,Wed Mar 26 2014,?,Atalanta,2-0,?,Livorno
30,Wed Mar 26 2014,?,Genoa,2-0,?,Lazio
30,Wed Mar 26 2014,?,Sassuolo,1-2,?,Sampdoria
30,Thu Mar 27 2014,?,Inter,0-0,?,Udinese
31,Sat Mar 29 2014,?,Bologna,0-2,?,Atalanta
31,Sat Mar 29 2014,?,Milan,3-0,?,Chievo
31,Sun Mar 30 2014,?,Napoli,2-0,?,Juventus
31,Sun Mar 30 2014,?,Sassuolo,0-2,?,Roma
31,Sun Mar 30 2014,?,Sampdoria,0-0,?,Fiorentina
31,Sun Mar 30 2014,?,Lazio,3-2,?,Parma
31,Sun Mar 30 2014,?,Torino,2-1,?,Cagliari
31,Sun Mar 30 2014,?,Hellas Verona,3-0,?,Genoa
31,Mon Mar 31 2014,?,Livorno,2-2,?,Inter
31,Mon Mar 31 2014,?,Udinese,1-0,?,Catania
22,Wed Apr 2 2014,?,Roma,4-2,?,Parma
32,Sat Apr 5 2014,?,Chievo,0-1,?,Hellas Verona
32,Sat Apr 5 2014,?,Inter,2-2,?,Bologna
32,Sun Apr 6 2014,?,Fiorentina,2-1,?,Udinese
32,Sun Apr 6 2014,?,Atalanta,0-2,?,Sassuolo
32,Sun Apr 6 2014,?,Cagliari,1-3,?,Roma
32,Sun Apr 6 2014,?,Lazio,2-0,?,Sampdoria
32,Sun Apr 6 2014,?,Catania,1-2,?,Torino
32,Sun Apr 6 2014,?,Parma,1-0,?,Napoli
32,Mon Apr 7 2014,?,Genoa,1-2,?,Milan
32,Mon Apr 7 2014,?,Juventus,2-0,?,Livorno
33,Sat Apr 12 2014,?,Sassuolo,1-1,?,Cagliari
33,Sat Apr 12 2014,?,Roma,3-1,?,Atalanta
33,Sun Apr 13 2014,?,Milan,1-0,?,Catania
33,Sun Apr 13 2014,?,Torino,2-1,?,Genoa
33,Sun Apr 13 2014,?,Livorno,2-4,?,Chievo
33,Sun Apr 13 2014,?,Napoli,4-2,?,Lazio
33,Sun Apr 13 2014,?,Hellas Verona,3-5,?,Fiorentina
33,Sun Apr 13 2014,?,Bologna,1-1,?,Parma
33,Sun Apr 13 2014,?,Sampdoria,0-4,?,Inter
33,Mon Apr 14 2014,?,Udinese,0-2,?,Juventus
34,Sat Apr 19 2014,?,Juventus,1-0,?,Bologna
34,Sat Apr 19 2014,?,Chievo,0-1,?,Sassuolo
34,Sat Apr 19 2014,?,Udinese,1-1,?,Napoli
34,Sat Apr 19 2014,?,Lazio,3-3,?,Torino
34,Sat Apr 19 2014,?,Parma,0-2,?,Inter
34,Sat Apr 19 2014,?,Atalanta,1-2,?,Hellas Verona
34,Sat Apr 19 2014,?,Fiorentina,0-1,?,Roma
34,Sat Apr 19 2014,?,Catania,2-1,?,Sampdoria
34,Sat Apr 19 2014,?,Genoa,1-2,?,Cagliari
34,Sat Apr 19 2014,?,Milan,3-0,?,Livorno
35,Fri Apr 25 2014,?,Roma,2-0,?,Milan
35,Sat Apr 26 2014,?,Inter,0-0,?,Napoli
35,Sat Apr 26 2014,?,Bologna,0-3,?,Fiorentina
35,Sun Apr 27 2014,?,Torino,2-0,?,Udinese
35,Sun Apr 27 2014,?,Hellas Verona,4-0,?,Catania
35,Sun Apr 27 2014,?,Sampdoria,2-1,?,Chievo
35,Sun Apr 27 2014,?,Atalanta,1-1,?,Genoa
35,Sun Apr 27 2014,?,Livorno,0-2,?,Lazio
35,Sun Apr 27 2014,?,Cagliari,1-0,?,Parma
35,Mon Apr 28 2014,?,Sassuolo,1-3,?,Juventus
36,Sun May 4 2014,?,Chievo,0-1,?,Torino
36,Sun May 4 2014,?,Milan,1-0,?,Inter
36,Sun May 4 2014,?,Parma,2-0,?,Sampdoria
36,Sun May 4 2014,?,Genoa,0-0,?,Bologna
36,Sun May 4 2014,?,Catania,4-1,?,Roma
36,Sun May 4 2014,?,Udinese,5-3,?,Livorno
36,Mon May 5 2014,?,Juventus,1-0,?,Atalanta
36,Mon May 5 2014,?,Lazio,3-3,?,Hellas Verona
36,Tue May 6 2014,?,Napoli,3-0,?,Cagliari
36,Tue May 6 2014,?,Fiorentina,3-4,?,Sassuolo
37,Sat May 10 2014,?,Inter,4-1,?,Lazio
37,Sat May 10 2014,?,Hellas Verona,2-2,?,Udinese
37,Sun May 11 2014,?,Roma,0-1,?,Juventus
37,Sun May 11 2014,?,Sampdoria,2-5,?,Napoli
37,Sun May 11 2014,?,Sassuolo,4-2,?,Genoa
37,Sun May 11 2014,?,Bologna,1-2,?,Catania
37,Sun May 11 2014,?,Livorno,0-1,?,Fiorentina
37,Sun May 11 2014,?,Torino,1-1,?,Parma
37,Sun May 11 2014,?,Atalanta,2-1,?,Milan
37,Sun May 11 2014,?,Cagliari,0-1,?,Chievo
38,Sat May 17 2014,?,Udinese,3-3,?,Sampdoria
38,Sun May 18 2014,?,Parma,2-0,?,Livorno
38,Sun May 18 2014,?,Milan,2-1,?,Sassuolo
38,Sun May 18 2014,?,Chievo,2-1,?,Inter
38,Sun May 18 2014,?,Genoa,1-0,?,Roma
38,Sun May 18 2014,?,Catania,2-1,?,Atalanta
38,Sun May 18 2014,?,Juventus,3-0,?,Cagliari
38,Sun May 18 2014,?,Lazio,1-0,?,Bologna
38,Sun May 18 2014,?,Fiorentina,2-2,?,Torino
38,Sun May 18 2014,?,Napoli,5-1,?,Hellas Verona
