Matchday,Date,Time,Team 1,FT,HT,Team 2
20,Sun Jan 20 2019,12:30,Frosinone,0-5,?,Atalanta
20,Sun Jan 20 2019,15:00,Fiorentina,3-3,?,Sampdoria
20,Sun Jan 20 2019,15:00,SPAL,1-1,?,Bologna
20,Sun Jan 20 2019,18:00,Cagliari,2-2,?,Empoli
20,Sun Jan 20 2019,20:30,Napoli,2-1,?,Lazio
20,Mon Jan 21 2019,15:00,Genoa,0-2,?,Milan
20,Mon Jan 21 2019,20:30,Juventus,3-0,?,Chievo
21,Sat Jan 26 2019,15:00,Sassuolo,3-0,?,Cagliari
21,Sat Jan 26 2019,18:00,Sampdoria,4-0,?,Udinese
21,Sat Jan 26 2019,20:30,Milan,0-0,?,Napoli
21,Sun Jan 27 2019,12:30,Chievo,3-4,?,Fiorentina
21,Sun Jan 27 2019,15:00,Parma,2-3,?,SPAL
21,Sun Jan 27 2019,15:00,Atalanta,3-3,?,Roma
21,Sun Jan 27 2019,15:00,Bologna,0-4,?,Frosinone
21,Sun Jan 27 2019,18:00,Torino,1-0,?,Inter
21,Sun Jan 27 2019,20:30,Lazio,1-2,?,Juventus
21,Mon Jan 28 2019,20:30,Empoli,1-3,?,Genoa
22,Sat Feb 2 2019,15:00,Empoli,2-2,?,Chievo
22,Sat Feb 2 2019,18:00,Napoli,3-0,?,Sampdoria
22,Sat Feb 2 2019,20:30,Juventus,3-3,?,Parma
22,Sun Feb 3 2019,12:30,SPAL,0-0,?,Torino
22,Sun Feb 3 2019,15:00,Udinese,1-1,?,Fiorentina
22,Sun Feb 3 2019,15:00,Genoa,1-1,?,Sassuolo
22,Sun Feb 3 2019,18:00,Inter,0-1,?,Bologna
22,Sun Feb 3 2019,20:30,Roma,1-1,?,Milan
22,Mon Feb 4 2019,19:00,Frosinone,0-1,?,Lazio
22,Mon Feb 4 2019,21:00,Cagliari,0-1,?,Atalanta
23,Thu Feb 7 2019,20:30,Lazio,1-0,?,Empoli
23,Fri Feb 8 2019,20:30,Chievo,0-3,?,Roma
23,Sat Feb 9 2019,18:00,Fiorentina,0-0,?,Napoli
23,Sat Feb 9 2019,20:30,Parma,0-1,?,Inter
23,Sun Feb 10 2019,12:30,Bologna,1-1,?,Genoa
23,Sun Feb 10 2019,15:00,Torino,1-0,?,Udinese
23,Sun Feb 10 2019,15:00,Sampdoria,0-1,?,Frosinone
23,Sun Feb 10 2019,15:00,Atalanta,2-1,?,SPAL
23,Sun Feb 10 2019,18:00,Sassuolo,0-3,?,Juventus
23,Sun Feb 10 2019,20:30,Milan,3-0,?,Cagliari
24,Fri Feb 15 2019,20:30,Juventus,3-0,?,Frosinone
24,Sat Feb 16 2019,18:00,Cagliari,2-1,?,Parma
24,Sat Feb 16 2019,20:30,Atalanta,1-3,?,Milan
24,Sun Feb 17 2019,12:30,SPAL,1-4,?,Fiorentina
24,Sun Feb 17 2019,15:00,Genoa,2-1,?,Lazio
24,Sun Feb 17 2019,15:00,Empoli,3-0,?,Sassuolo
24,Sun Feb 17 2019,15:00,Udinese,1-0,?,Chievo
24,Sun Feb 17 2019,18:00,Inter,2-1,?,Sampdoria
24,Sun Feb 17 2019,20:30,Napoli,0-0,?,Torino
24,Mon Feb 18 2019,20:30,Roma,2-1,?,Bologna
25,Fri Feb 22 2019,20:30,Milan,3-0,?,Empoli
25,Sat Feb 23 2019,15:00,Torino,2-0,?,Atalanta
25,Sat Feb 23 2019,20:30,Frosinone,2-3,?,Roma
25,Sun Feb 24 2019,12:30,Sampdoria,1-0,?,Cagliari
25,Sun Feb 24 2019,15:00,Sassuolo,1-1,?,SPAL
25,Sun Feb 24 2019,15:00,Chievo,0-0,?,Genoa
25,Sun Feb 24 2019,15:00,Bologna,0-1,?,Juventus
25,Sun Feb 24 2019,18:00,Parma,0-4,?,Napoli
25,Sun Feb 24 2019,20:30,Fiorentina,3-3,?,Inter
26,Fri Mar 1 2019,20:30,Cagliari,2-1,?,Inter
26,Sat Mar 2 2019,15:00,Empoli,3-3,?,Parma
26,Sat Mar 2 2019,18:00,Milan,1-0,?,Sassuolo
26,Sat Mar 2 2019,20:30,Lazio,3-0,?,Roma
26,Sun Mar 3 2019,12:30,Torino,3-0,?,Chievo
26,Sun Mar 3 2019,15:00,Udinese,2-1,?,Bologna
26,Sun Mar 3 2019,15:00,Genoa,0-0,?,Frosinone
26,Sun Mar 3 2019,15:00,SPAL,1-2,?,Sampdoria
26,Sun Mar 3 2019,18:00,Atalanta,3-1,?,Fiorentina
26,Sun Mar 3 2019,20:30,Napoli,1-2,?,Juventus
27,Fri Mar 8 2019,20:30,Juventus,4-1,?,Udinese
27,Sat Mar 9 2019,18:00,Parma,1-0,?,Genoa
27,Sat Mar 9 2019,20:30,Chievo,1-2,?,Milan
27,Sun Mar 10 2019,12:30,Bologna,2-0,?,Cagliari
27,Sun Mar 10 2019,15:00,Sampdoria,1-2,?,Atalanta
27,Sun Mar 10 2019,15:00,Frosinone,1-2,?,Torino
27,Sun Mar 10 2019,15:00,Inter,2-0,?,SPAL
27,Sun Mar 10 2019,18:00,Sassuolo,1-1,?,Napoli
27,Sun Mar 10 2019,20:30,Fiorentina,1-1,?,Lazio
27,Mon Mar 11 2019,20:30,Roma,2-1,?,Empoli
28,Fri Mar 15 2019,20:30,Cagliari,2-1,?,Fiorentina
28,Sat Mar 16 2019,15:00,Sassuolo,3-5,?,Sampdoria
28,Sat Mar 16 2019,18:00,SPAL,2-1,?,Roma
28,Sat Mar 16 2019,20:30,Torino,2-3,?,Bologna
28,Sun Mar 17 2019,12:30,Genoa,2-0,?,Juventus
28,Sun Mar 17 2019,15:00,Lazio,4-1,?,Parma
28,Sun Mar 17 2019,15:00,Empoli,2-1,?,Frosinone
28,Sun Mar 17 2019,15:00,Atalanta,1-1,?,Chievo
28,Sun Mar 17 2019,18:00,Napoli,4-2,?,Udinese
28,Sun Mar 17 2019,20:30,Milan,2-3,?,Inter
29,Fri Mar 29 2019,20:30,Chievo,0-3,?,Cagliari
29,Sat Mar 30 2019,15:00,Udinese,2-0,?,Genoa
29,Sat Mar 30 2019,18:00,Juventus,1-0,?,Empoli
29,Sat Mar 30 2019,20:30,Sampdoria,1-0,?,Milan
29,Sun Mar 31 2019,12:30,Parma,1-3,?,Atalanta
29,Sun Mar 31 2019,15:00,Fiorentina,1-1,?,Torino
29,Sun Mar 31 2019,15:00,Roma,1-4,?,Napoli
29,Sun Mar 31 2019,15:00,Frosinone,0-1,?,SPAL
29,Sun Mar 31 2019,18:00,Bologna,2-1,?,Sassuolo
29,Sun Mar 31 2019,20:30,Inter,0-1,?,Lazio
30,Tue Apr 2 2019,19:00,Milan,1-1,?,Udinese
30,Tue Apr 2 2019,21:00,Cagliari,0-2,?,Juventus
30,Wed Apr 3 2019,19:00,Empoli,2-1,?,Napoli
30,Wed Apr 3 2019,21:00,Roma,2-2,?,Fiorentina
30,Wed Apr 3 2019,21:00,Torino,2-1,?,Sampdoria
30,Wed Apr 3 2019,21:00,SPAL,1-0,?,Lazio
30,Wed Apr 3 2019,21:00,Frosinone,3-2,?,Parma
30,Wed Apr 3 2019,21:00,Genoa,0-4,?,Inter
30,Thu Apr 4 2019,19:00,Sassuolo,4-0,?,Chievo
30,Thu Apr 4 2019,21:00,Atalanta,4-1,?,Bologna
31,Sat Apr 6 2019,15:00,Parma,0-0,?,Torino
31,Sat Apr 6 2019,18:00,Juventus,2-1,?,Milan
31,Sat Apr 6 2019,20:30,Sampdoria,0-1,?,Roma
31,Sun Apr 7 2019,12:30,Fiorentina,0-1,?,Frosinone
31,Sun Apr 7 2019,15:00,Udinese,3-2,?,Empoli
31,Sun Apr 7 2019,15:00,Cagliari,2-1,?,SPAL
31,Sun Apr 7 2019,18:00,Lazio,2-2,?,Sassuolo
31,Sun Apr 7 2019,18:00,Inter,0-0,?,Atalanta
31,Sun Apr 7 2019,20:30,Napoli,1-1,?,Genoa
31,Mon Apr 8 2019,20:30,Bologna,3-0,?,Chievo
32,Sat Apr 13 2019,15:00,SPAL,2-1,?,Juventus
32,Sat Apr 13 2019,18:00,Roma,1-0,?,Udinese
32,Sat Apr 13 2019,20:30,Milan,1-0,?,Lazio
32,Sun Apr 14 2019,12:30,Torino,1-1,?,Cagliari
32,Sun Apr 14 2019,15:00,Sampdoria,2-0,?,Genoa
32,Sun Apr 14 2019,15:00,Fiorentina,0-0,?,Bologna
32,Sun Apr 14 2019,15:00,Sassuolo,0-0,?,Parma
32,Sun Apr 14 2019,18:00,Chievo,1-3,?,Napoli
32,Sun Apr 14 2019,20:30,Frosinone,1-3,?,Inter
32,Mon Apr 15 2019,20:30,Atalanta,0-0,?,Empoli
25,Wed Apr 17 2019,19:00,Lazio,2-0,?,Udinese
33,Sat Apr 20 2019,12:30,Parma,1-1,?,Milan
33,Sat Apr 20 2019,15:00,Cagliari,1-0,?,Frosinone
33,Sat Apr 20 2019,15:00,Genoa,0-1,?,Torino
33,Sat Apr 20 2019,15:00,Empoli,2-4,?,SPAL
33,Sat Apr 20 2019,15:00,Lazio,1-2,?,Chievo
33,Sat Apr 20 2019,15:00,Bologna,3-0,?,Sampdoria
33,Sat Apr 20 2019,15:00,Udinese,1-1,?,Sassuolo
33,Sat Apr 20 2019,18:00,Juventus,2-1,?,Fiorentina
33,Sat Apr 20 2019,20:30,Inter,1-1,?,Roma
33,Mon Apr 22 2019,19:00,Napoli,1-2,?,Atalanta
34,Sat Apr 27 2019,15:00,Bologna,3-1,?,Empoli
34,Sat Apr 27 2019,18:00,Roma,3-0,?,Cagliari
34,Sat Apr 27 2019,20:30,Inter,1-1,?,Juventus
34,Sun Apr 28 2019,12:30,Frosinone,0-2,?,Napoli
34,Sun Apr 28 2019,15:00,SPAL,1-1,?,Genoa
34,Sun Apr 28 2019,15:00,Chievo,1-1,?,Parma
34,Sun Apr 28 2019,18:00,Sampdoria,1-2,?,Lazio
34,Sun Apr 28 2019,20:30,Torino,2-0,?,Milan
34,Mon Apr 29 2019,19:00,Atalanta,2-0,?,Udinese
34,Mon Apr 29 2019,21:00,Fiorentina,0-1,?,Sassuolo
35,Fri May 3 2019,20:30,Juventus,1-1,?,Torino
35,Sat May 4 2019,18:00,Chievo,0-4,?,SPAL
35,Sat May 4 2019,20:30,Udinese,0-0,?,Inter
35,Sun May 5 2019,12:30,Empoli,1-0,?,Fiorentina
35,Sun May 5 2019,15:00,Parma,3-3,?,Sampdoria
35,Sun May 5 2019,15:00,Lazio,1-3,?,Atalanta
35,Sun May 5 2019,15:00,Sassuolo,2-2,?,Frosinone
35,Sun May 5 2019,18:00,Genoa,1-1,?,Roma
35,Sun May 5 2019,20:30,Napoli,2-1,?,Cagliari
35,Mon May 6 2019,20:30,Milan,2-1,?,Bologna
36,Sat May 11 2019,15:00,Atalanta,2-1,?,Genoa
36,Sat May 11 2019,18:00,Cagliari,1-2,?,Lazio
36,Sat May 11 2019,20:30,Fiorentina,0-1,?,Milan
36,Sun May 12 2019,12:30,Torino,3-2,?,Sassuolo
36,Sun May 12 2019,15:00,Sampdoria,1-2,?,Empoli
36,Sun May 12 2019,15:00,Frosinone,1-3,?,Udinese
36,Sun May 12 2019,18:00,SPAL,1-2,?,Napoli
36,Sun May 12 2019,20:30,Roma,2-0,?,Juventus
36,Mon May 13 2019,19:00,Bologna,4-1,?,Parma
36,Mon May 13 2019,21:00,Inter,2-0,?,Chievo
37,Sat May 18 2019,15:00,Udinese,3-2,?,SPAL
37,Sat May 18 2019,18:00,Genoa,1-1,?,Cagliari
37,Sat May 18 2019,20:30,Sassuolo,0-0,?,Roma
37,Sun May 19 2019,12:30,Chievo,0-0,?,Sampdoria
37,Sun May 19 2019,15:00,Empoli,4-1,?,Torino
37,Sun May 19 2019,15:00,Parma,1-0,?,Fiorentina
37,Sun May 19 2019,18:00,Milan,2-0,?,Frosinone
37,Sun May 19 2019,20:30,Napoli,4-1,?,Inter
37,Sun May 19 2019,20:30,Juventus,1-1,?,Atalanta
37,Mon May 20 2019,20:30,Lazio,3-3,?,Bologna
38,Sat May 25 2019,18:00,Frosinone,0-0,?,Chievo
38,Sat May 25 2019,20:30,Bologna,3-2,?,Napoli
38,Sun May 26 2019,15:00,Torino,3-1,?,Lazio
38,Sun May 26 2019,18:00,Sampdoria,2-0,?,Juventus
38,Sun May 26 2019,20:30,Fiorentina,0-0,?,Genoa
38,Sun May 26 2019,20:30,Atalanta,3-1,?,Sassuolo
38,Sun May 26 2019,20:30,SPAL,2-3,?,Milan
38,Sun May 26 2019,20:30,Roma,2-1,?,Parma
38,Sun May 26 2019,20:30,Inter,2-1,?,Empoli
38,Sun May 26 2019,20:30,Cagliari,1-2,?,Udinese
