Matchday,Date,Time,Team 1,FT,HT,Team 2
14,Sat Dec 8 2018,15:30,Schalke 04,1-2,?,Dortmund
14,Sat Dec 8 2018,15:30,Bayern Munich,3-0,?,Nürnberg
14,Sat Dec 8 2018,18:30,Hertha BSC,1-0,?,Eint Frankfurt
14,Sun Dec 9 2018,15:30,Mainz 05,1-1,?,Hannover 96
14,Sun Dec 9 2018,18:00,M'gladbach,3-0,?,Stuttgart
15,Fri Dec 14 2018,20:30,Nürnberg,0-2,?,Wolfsburg
15,Sat Dec 15 2018,15:30,Hoffenheim,0-0,?,M'gladbach
15,Sat Dec 15 2018,15:30,Düsseldorf,2-0,?,Freiburg
15,Sat Dec 15 2018,15:30,Hannover 96,0-4,?,Bayern Munich
15,Sat Dec 15 2018,15:30,Augsburg,1-1,?,Schalke 04
15,Sat Dec 15 2018,15:30,Stuttgart,2-1,?,Hertha BSC
15,Sat Dec 15 2018,18:30,Dortmund,2-1,?,Werder Bremen
15,Sun Dec 16 2018,15:30,RB Leipzig,4-1,?,Mainz 05
15,Sun Dec 16 2018,18:00,Eint Frankfurt,2-1,?,Leverkusen
16,Tue Dec 18 2018,18:30,M'gladbach,2-0,?,Nürnberg
16,Tue Dec 18 2018,20:30,Hertha BSC,2-2,?,Augsburg
16,Tue Dec 18 2018,20:30,Wolfsburg,2-0,?,Stuttgart
16,Tue Dec 18 2018,20:30,Düsseldorf,2-1,?,Dortmund
16,Wed Dec 19 2018,18:30,Schalke 04,1-2,?,Leverkusen
16,Wed Dec 19 2018,20:30,Werder Bremen,1-1,?,Hoffenheim
16,Wed Dec 19 2018,20:30,Freiburg,1-1,?,Hannover 96
16,Wed Dec 19 2018,20:30,Mainz 05,2-2,?,Eint Frankfurt
16,Wed Dec 19 2018,20:30,Bayern Munich,1-0,?,RB Leipzig
17,Fri Dec 21 2018,20:30,Dortmund,2-1,?,M'gladbach
17,Sat Dec 22 2018,15:30,Stuttgart,1-3,?,Schalke 04
17,Sat Dec 22 2018,15:30,RB Leipzig,3-2,?,Werder Bremen
17,Sat Dec 22 2018,15:30,Nürnberg,0-1,?,Freiburg
17,Sat Dec 22 2018,15:30,Leverkusen,3-1,?,Hertha BSC
17,Sat Dec 22 2018,15:30,Hannover 96,0-1,?,Düsseldorf
17,Sat Dec 22 2018,18:30,Eint Frankfurt,0-3,?,Bayern Munich
17,Sun Dec 23 2018,15:30,Augsburg,2-3,?,Wolfsburg
17,Sun Dec 23 2018,18:00,Hoffenheim,1-1,?,Mainz 05
18,Fri Jan 18 2019,20:30,Hoffenheim,1-3,?,Bayern Munich
18,Sat Jan 19 2019,15:30,Eint Frankfurt,3-1,?,Freiburg
18,Sat Jan 19 2019,15:30,Stuttgart,2-3,?,Mainz 05
18,Sat Jan 19 2019,15:30,Augsburg,1-2,?,Düsseldorf
18,Sat Jan 19 2019,15:30,Leverkusen,0-1,?,M'gladbach
18,Sat Jan 19 2019,15:30,Hannover 96,0-1,?,Werder Bremen
18,Sat Jan 19 2019,18:30,RB Leipzig,0-1,?,Dortmund
18,Sun Jan 20 2019,15:30,Nürnberg,1-3,?,Hertha BSC
18,Sun Jan 20 2019,18:00,Schalke 04,2-1,?,Wolfsburg
19,Fri Jan 25 2019,20:30,Hertha BSC,2-2,?,Schalke 04
19,Sat Jan 26 2019,15:30,Dortmund,5-1,?,Hannover 96
19,Sat Jan 26 2019,15:30,Wolfsburg,0-3,?,Leverkusen
19,Sat Jan 26 2019,15:30,M'gladbach,2-0,?,Augsburg
19,Sat Jan 26 2019,15:30,Mainz 05,2-1,?,Nürnberg
19,Sat Jan 26 2019,15:30,Freiburg,2-4,?,Hoffenheim
19,Sat Jan 26 2019,18:30,Werder Bremen,2-2,?,Eint Frankfurt
19,Sun Jan 27 2019,15:30,Bayern Munich,4-1,?,Stuttgart
19,Sun Jan 27 2019,18:00,Düsseldorf,0-4,?,RB Leipzig
20,Fri Feb 1 2019,20:30,Hannover 96,0-3,?,RB Leipzig
20,Sat Feb 2 2019,15:30,Leverkusen,3-1,?,Bayern Munich
20,Sat Feb 2 2019,15:30,Hoffenheim,1-1,?,Düsseldorf
20,Sat Feb 2 2019,15:30,Eint Frankfurt,1-1,?,Dortmund
20,Sat Feb 2 2019,15:30,Nürnberg,1-1,?,Werder Bremen
20,Sat Feb 2 2019,15:30,Hertha BSC,0-1,?,Wolfsburg
20,Sat Feb 2 2019,18:30,Schalke 04,0-2,?,M'gladbach
20,Sun Feb 3 2019,15:30,Augsburg,3-0,?,Mainz 05
20,Sun Feb 3 2019,18:00,Stuttgart,2-2,?,Freiburg
21,Fri Feb 8 2019,20:30,Mainz 05,1-5,?,Leverkusen
21,Sat Feb 9 2019,15:30,Dortmund,3-3,?,Hoffenheim
21,Sat Feb 9 2019,15:30,RB Leipzig,0-0,?,Eint Frankfurt
21,Sat Feb 9 2019,15:30,M'gladbach,0-3,?,Hertha BSC
21,Sat Feb 9 2019,15:30,Freiburg,3-3,?,Wolfsburg
21,Sat Feb 9 2019,15:30,Hannover 96,2-0,?,Nürnberg
21,Sat Feb 9 2019,18:30,Bayern Munich,3-1,?,Schalke 04
21,Sun Feb 10 2019,15:30,Werder Bremen,4-0,?,Augsburg
21,Sun Feb 10 2019,18:00,Düsseldorf,3-0,?,Stuttgart
22,Fri Feb 15 2019,20:30,Augsburg,2-3,?,Bayern Munich
22,Sat Feb 16 2019,15:30,Schalke 04,0-0,?,Freiburg
22,Sat Feb 16 2019,15:30,Wolfsburg,3-0,?,Mainz 05
22,Sat Feb 16 2019,15:30,Hoffenheim,3-0,?,Hannover 96
22,Sat Feb 16 2019,15:30,Stuttgart,1-3,?,RB Leipzig
22,Sat Feb 16 2019,18:30,Hertha BSC,1-1,?,Werder Bremen
22,Sun Feb 17 2019,15:30,Eint Frankfurt,1-1,?,M'gladbach
22,Sun Feb 17 2019,18:00,Leverkusen,2-0,?,Düsseldorf
22,Mon Feb 18 2019,20:30,Nürnberg,0-0,?,Dortmund
23,Fri Feb 22 2019,20:30,Werder Bremen,1-1,?,Stuttgart
23,Sat Feb 23 2019,15:30,Mainz 05,3-0,?,Schalke 04
23,Sat Feb 23 2019,15:30,Freiburg,5-1,?,Augsburg
23,Sat Feb 23 2019,15:30,M'gladbach,0-3,?,Wolfsburg
23,Sat Feb 23 2019,15:30,Bayern Munich,1-0,?,Hertha BSC
23,Sat Feb 23 2019,18:30,Düsseldorf,2-1,?,Nürnberg
23,Sun Feb 24 2019,15:30,Hannover 96,0-3,?,Eint Frankfurt
23,Sun Feb 24 2019,18:00,Dortmund,3-2,?,Leverkusen
23,Mon Feb 25 2019,20:30,RB Leipzig,1-1,?,Hoffenheim
24,Fri Mar 1 2019,20:30,Augsburg,2-1,?,Dortmund
24,Sat Mar 2 2019,15:30,Hertha BSC,2-1,?,Mainz 05
24,Sat Mar 2 2019,15:30,Leverkusen,2-0,?,Freiburg
24,Sat Mar 2 2019,15:30,Nürnberg,0-1,?,RB Leipzig
24,Sat Mar 2 2019,15:30,Eint Frankfurt,3-2,?,Hoffenheim
24,Sat Mar 2 2019,15:30,Schalke 04,0-4,?,Düsseldorf
24,Sat Mar 2 2019,18:30,M'gladbach,1-5,?,Bayern Munich
24,Sun Mar 3 2019,15:30,Stuttgart,5-1,?,Hannover 96
24,Sun Mar 3 2019,18:00,Wolfsburg,1-1,?,Werder Bremen
25,Fri Mar 8 2019,20:30,Werder Bremen,4-2,?,Schalke 04
25,Sat Mar 9 2019,15:30,Freiburg,2-1,?,Hertha BSC
25,Sat Mar 9 2019,15:30,Bayern Munich,6-0,?,Wolfsburg
25,Sat Mar 9 2019,15:30,Dortmund,3-1,?,Stuttgart
25,Sat Mar 9 2019,15:30,RB Leipzig,0-0,?,Augsburg
25,Sat Mar 9 2019,18:30,Mainz 05,0-1,?,M'gladbach
25,Sun Mar 10 2019,15:30,Hoffenheim,2-1,?,Nürnberg
25,Sun Mar 10 2019,18:00,Hannover 96,2-3,?,Leverkusen
25,Mon Mar 11 2019,20:30,Düsseldorf,0-3,?,Eint Frankfurt
26,Fri Mar 15 2019,20:30,M'gladbach,1-1,?,Freiburg
26,Sat Mar 16 2019,15:30,Augsburg,3-1,?,Hannover 96
26,Sat Mar 16 2019,15:30,Wolfsburg,5-2,?,Düsseldorf
26,Sat Mar 16 2019,15:30,Stuttgart,1-1,?,Hoffenheim
26,Sat Mar 16 2019,15:30,Schalke 04,0-1,?,RB Leipzig
26,Sat Mar 16 2019,18:30,Hertha BSC,2-3,?,Dortmund
26,Sun Mar 17 2019,13:30,Leverkusen,1-3,?,Werder Bremen
26,Sun Mar 17 2019,15:30,Eint Frankfurt,1-0,?,Nürnberg
26,Sun Mar 17 2019,18:00,Bayern Munich,6-0,?,Mainz 05
27,Fri Mar 29 2019,20:30,Hoffenheim,4-1,?,Leverkusen
27,Sat Mar 30 2019,15:30,Freiburg,1-1,?,Bayern Munich
27,Sat Mar 30 2019,15:30,Werder Bremen,3-1,?,Mainz 05
27,Sat Mar 30 2019,15:30,Nürnberg,3-0,?,Augsburg
27,Sat Mar 30 2019,15:30,Düsseldorf,3-1,?,M'gladbach
27,Sat Mar 30 2019,15:30,Dortmund,2-0,?,Wolfsburg
27,Sat Mar 30 2019,18:30,RB Leipzig,5-0,?,Hertha BSC
27,Sun Mar 31 2019,15:30,Hannover 96,0-1,?,Schalke 04
27,Sun Mar 31 2019,18:00,Eint Frankfurt,3-0,?,Stuttgart
28,Fri Apr 5 2019,20:30,Mainz 05,5-0,?,Freiburg
28,Sat Apr 6 2019,15:30,Hertha BSC,1-2,?,Düsseldorf
28,Sat Apr 6 2019,15:30,Schalke 04,1-2,?,Eint Frankfurt
28,Sat Apr 6 2019,15:30,Leverkusen,2-4,?,RB Leipzig
28,Sat Apr 6 2019,15:30,Wolfsburg,3-1,?,Hannover 96
28,Sat Apr 6 2019,15:30,Stuttgart,1-1,?,Nürnberg
28,Sat Apr 6 2019,18:30,Bayern Munich,5-0,?,Dortmund
28,Sun Apr 7 2019,15:30,Augsburg,0-4,?,Hoffenheim
28,Sun Apr 7 2019,18:00,M'gladbach,1-1,?,Werder Bremen
29,Fri Apr 12 2019,20:30,Nürnberg,1-1,?,Schalke 04
29,Sat Apr 13 2019,15:30,Werder Bremen,2-1,?,Freiburg
29,Sat Apr 13 2019,15:30,Hannover 96,0-1,?,M'gladbach
29,Sat Apr 13 2019,15:30,RB Leipzig,2-0,?,Wolfsburg
29,Sat Apr 13 2019,15:30,Stuttgart,0-1,?,Leverkusen
29,Sat Apr 13 2019,18:30,Dortmund,2-1,?,Mainz 05
29,Sun Apr 14 2019,13:30,Hoffenheim,2-0,?,Hertha BSC
29,Sun Apr 14 2019,15:30,Düsseldorf,1-4,?,Bayern Munich
29,Sun Apr 14 2019,18:00,Eint Frankfurt,1-3,?,Augsburg
30,Sat Apr 20 2019,15:30,Bayern Munich,1-0,?,Werder Bremen
30,Sat Apr 20 2019,15:30,Mainz 05,3-1,?,Düsseldorf
30,Sat Apr 20 2019,15:30,Augsburg,6-0,?,Stuttgart
30,Sat Apr 20 2019,15:30,Leverkusen,2-0,?,Nürnberg
30,Sat Apr 20 2019,18:30,M'gladbach,1-2,?,RB Leipzig
30,Sat Apr 20 2019,20:30,Schalke 04,2-5,?,Hoffenheim
30,Sun Apr 21 2019,15:30,Freiburg,0-4,?,Dortmund
30,Sun Apr 21 2019,18:00,Hertha BSC,0-0,?,Hannover 96
30,Mon Apr 22 2019,20:30,Wolfsburg,1-1,?,Eint Frankfurt
31,Fri Apr 26 2019,20:30,Augsburg,1-4,?,Leverkusen
31,Sat Apr 27 2019,15:30,Dortmund,2-4,?,Schalke 04
31,Sat Apr 27 2019,15:30,Hannover 96,1-0,?,Mainz 05
31,Sat Apr 27 2019,15:30,RB Leipzig,2-1,?,Freiburg
31,Sat Apr 27 2019,15:30,Eint Frankfurt,0-0,?,Hertha BSC
31,Sat Apr 27 2019,15:30,Düsseldorf,4-1,?,Werder Bremen
31,Sat Apr 27 2019,18:30,Stuttgart,1-0,?,M'gladbach
31,Sun Apr 28 2019,15:30,Hoffenheim,1-4,?,Wolfsburg
31,Sun Apr 28 2019,18:00,Nürnberg,1-1,?,Bayern Munich
32,Fri May 3 2019,20:30,Mainz 05,3-3,?,RB Leipzig
32,Sat May 4 2019,15:30,Wolfsburg,2-0,?,Nürnberg
32,Sat May 4 2019,15:30,M'gladbach,2-2,?,Hoffenheim
32,Sat May 4 2019,15:30,Hertha BSC,3-1,?,Stuttgart
32,Sat May 4 2019,15:30,Bayern Munich,3-1,?,Hannover 96
32,Sat May 4 2019,18:30,Werder Bremen,2-2,?,Dortmund
32,Sun May 5 2019,13:30,Schalke 04,0-0,?,Augsburg
32,Sun May 5 2019,15:30,Freiburg,1-1,?,Düsseldorf
32,Sun May 5 2019,18:00,Leverkusen,6-1,?,Eint Frankfurt
33,Sat May 11 2019,15:30,Hoffenheim,0-1,?,Werder Bremen
33,Sat May 11 2019,15:30,Stuttgart,3-0,?,Wolfsburg
33,Sat May 11 2019,15:30,Leverkusen,1-1,?,Schalke 04
33,Sat May 11 2019,15:30,Nürnberg,0-4,?,M'gladbach
33,Sat May 11 2019,15:30,Hannover 96,3-0,?,Freiburg
33,Sat May 11 2019,15:30,Augsburg,3-4,?,Hertha BSC
33,Sat May 11 2019,15:30,RB Leipzig,0-0,?,Bayern Munich
33,Sat May 11 2019,15:30,Dortmund,3-2,?,Düsseldorf
33,Sun May 12 2019,18:00,Eint Frankfurt,0-2,?,Mainz 05
34,Sat May 18 2019,15:30,Schalke 04,0-0,?,Stuttgart
34,Sat May 18 2019,15:30,Werder Bremen,2-1,?,RB Leipzig
34,Sat May 18 2019,15:30,Freiburg,5-1,?,Nürnberg
34,Sat May 18 2019,15:30,Bayern Munich,5-1,?,Eint Frankfurt
34,Sat May 18 2019,15:30,Hertha BSC,1-5,?,Leverkusen
34,Sat May 18 2019,15:30,M'gladbach,0-2,?,Dortmund
34,Sat May 18 2019,15:30,Mainz 05,4-2,?,Hoffenheim
34,Sat May 18 2019,15:30,Düsseldorf,2-1,?,Hannover 96
34,Sat May 18 2019,15:30,Wolfsburg,8-1,?,Augsburg
