Date,Team 1,Team 2,FT,HT
2006-08-25,Porto,Leiria,2-1,2-0
2006-08-26,Beira Mar,Aves,2-2,1-1
2006-08-26,Sp Braga,Pacos Ferreira,2-1,0-0
2006-08-26,Sp Lisbon,Boavista,3-2,0-1
2006-08-27,Maritimo,Nacional,1-0,1-0
2006-08-27,Naval,Est Amadora,2-0,1-0
2006-08-28,Setubal,Academica,1-1,0-0
2006-09-08,Aves,Sp Braga,0-1,0-1
2006-09-09,Boavista,Benfica,3-0,1-0
2006-09-09,Nacional,Sp Lisbon,0-1,0-1
2006-09-10,Academica,Naval,1-2,1-0
2006-09-10,Belenenses,Setubal,2-0,1-0
2006-09-10,Est Amadora,Porto,0-3,0-0
2006-09-10,Pacos Ferreira,Maritimo,2-1,1-0
2006-09-11,Leiria,Beira Mar,2-2,0-1
2006-09-16,Sp Lisbon,Pacos Ferreira,0-1,0-1
2006-09-17,Academica,Belenenses,1-1,1-1
2006-09-17,Beira Mar,Est Amadora,2-0,1-0
2006-09-17,Benfica,Nacional,1-0,1-0
2006-09-17,Maritimo,Aves,0-0,0-0
2006-09-17,Naval,Porto,0-2,0-2
2006-09-18,Sp Braga,Leiria,0-1,0-1
2006-09-19,Setubal,Boavista,1-0,0-0
2006-09-22,Pacos Ferreira,Benfica,1-1,0-1
2006-09-22,Porto,Beira Mar,3-0,0-0
2006-09-23,Aves,Sp Lisbon,0-2,0-1
2006-09-23,Belenenses,Naval,0-0,0-0
2006-09-23,Est Amadora,Sp Braga,0-0,0-0
2006-09-24,Boavista,Academica,2-2,1-1
2006-09-24,Nacional,Setubal,1-0,0-0
2006-09-25,Leiria,Maritimo,1-0,0-0
2006-09-29,Naval,Beira Mar,2-1,0-0
2006-09-30,Belenenses,Boavista,0-2,0-2
2006-10-01,Academica,Nacional,1-3,1-1
2006-10-01,Benfica,Aves,4-1,1-1
2006-10-01,Maritimo,Est Amadora,2-1,0-0
2006-10-02,Setubal,Pacos Ferreira,1-1,1-0
2006-10-02,Sp Braga,Porto,2-1,1-1
2006-10-02,Sp Lisbon,Leiria,2-0,1-0
2006-10-13,Beira Mar,Sp Braga,0-3,0-1
2006-10-14,Leiria,Benfica,0-4,0-2
2006-10-14,Porto,Maritimo,3-0,1-0
2006-10-15,Aves,Setubal,1-2,0-0
2006-10-15,Est Amadora,Sp Lisbon,0-1,0-1
2006-10-15,Nacional,Belenenses,2-1,1-1
2006-10-15,Pacos Ferreira,Academica,1-1,0-1
2006-10-16,Boavista,Naval,0-1,0-0
2006-10-20,Belenenses,Pacos Ferreira,2-0,2-0
2006-10-21,Boavista,Nacional,0-4,0-2
2006-10-22,Academica,Aves,2-0,1-0
2006-10-22,Benfica,Est Amadora,3-1,1-1
2006-10-22,Maritimo,Beira Mar,2-1,0-0
2006-10-22,Setubal,Leiria,1-2,1-1
2006-10-22,Sp Lisbon,Porto,1-1,1-0
2006-10-23,Naval,Sp Braga,1-1,0-1
2006-10-27,Beira Mar,Sp Lisbon,3-3,1-0
2006-10-28,Leiria,Academica,2-0,1-0
2006-10-28,Porto,Benfica,3-2,2-0
2006-10-29,Aves,Belenenses,0-1,0-0
2006-10-29,Est Amadora,Setubal,1-0,0-0
2006-10-29,Nacional,Naval,1-1,1-1
2006-10-29,Sp Braga,Maritimo,1-4,0-2
2006-10-30,Pacos Ferreira,Boavista,2-0,1-0
2006-11-03,Belenenses,Leiria,0-1,0-1
2006-11-04,Boavista,Aves,2-1,0-1
2006-11-05,Academica,Est Amadora,2-0,0-0
2006-11-05,Benfica,Beira Mar,3-0,0-0
2006-11-05,Nacional,Pacos Ferreira,5-1,3-0
2006-11-05,Naval,Maritimo,0-1,0-0
2006-11-06,Setubal,Porto,0-3,0-2
2006-11-06,Sp Lisbon,Sp Braga,3-0,2-0
2006-11-17,Beira Mar,Setubal,1-1,0-0
2006-11-18,Porto,Academica,2-1,0-0
2006-11-18,Sp Braga,Benfica,3-1,2-1
2006-11-19,Aves,Nacional,3-1,1-1
2006-11-19,Leiria,Boavista,0-0,0-0
2006-11-19,Maritimo,Sp Lisbon,0-1,0-0
2006-11-19,Pacos Ferreira,Naval,1-1,1-0
