Matchday,Date,Time,Team 1,FT,HT,Team 2
6,Sun May 26 2019,16:00,Flamengo,3-2,?,Atl Paranaense
6,Sun May 26 2019,16:00,Santos,0-0,?,Internacional
6,Sun May 26 2019,19:00,Fortaleza,1-1,?,Vasco da Gama
6,Sun May 26 2019,19:00,Cruzeiro,1-2,?,Chapecoense
6,Sun May 26 2019,19:00,Bahia,3-2,?,Fluminense
6,Sun May 26 2019,19:00,Corinthians,1-0,?,São Paulo
6,Mon May 27 2019,20:00,CSA,1-0,?,Goiás
6,Mon May 27 2019,20:00,Avaí,1-2,?,Ceará
7,Sat Jun 1 2019,16:00,Flamengo,2-0,?,Fortaleza
7,Sat Jun 1 2019,19:00,Bahia,1-0,?,Grêmio
7,Sun Jun 2 2019,11:00,Botafogo (RJ),1-0,?,Vasco da Gama
7,Sun Jun 2 2019,16:00,Atl Paranaense,3-0,?,Fluminense
7,Sun Jun 2 2019,16:00,Ceará,0-1,?,Santos
7,Sun Jun 2 2019,16:00,São Paulo,1-1,?,Cruzeiro
7,Sun Jun 2 2019,19:00,Chapecoense,1-2,?,Palmeiras
7,Sun Jun 2 2019,19:00,Internacional,2-0,?,Avaí
7,Sun Jun 2 2019,19:00,Atlético Mineiro,4-0,?,CSA
8,Fri Jun 7 2019,20:30,Vasco da Gama,2-1,?,Internacional
8,Sat Jun 8 2019,16:30,Palmeiras,1-0,?,Atl Paranaense
8,Sat Jun 8 2019,19:00,Cruzeiro,0-0,?,Corinthians
8,Sat Jun 8 2019,19:00,Grêmio,1-0,?,Fortaleza
8,Sat Jun 8 2019,19:30,Ceará,0-0,?,Bahia
8,Sat Jun 8 2019,21:00,Avaí,0-0,?,São Paulo
8,Sun Jun 9 2019,19:00,Santos,3-1,?,Atlético Mineiro
8,Sun Jun 9 2019,19:00,CSA,1-2,?,Botafogo (RJ)
8,Sun Jun 9 2019,19:00,Fluminense,0-0,?,Flamengo
8,Mon Jun 10 2019,20:00,Goiás,3-1,?,Chapecoense
9,Wed Jun 12 2019,19:15,Botafogo (RJ),0-1,?,Grêmio
9,Wed Jun 12 2019,21:00,Fortaleza,2-1,?,Cruzeiro
9,Wed Jun 12 2019,21:30,CSA,0-2,?,Flamengo
9,Wed Jun 12 2019,21:30,Internacional,3-1,?,Bahia
9,Wed Jun 12 2019,21:30,Santos,1-0,?,Corinthians
9,Thu Jun 13 2019,19:15,Vasco da Gama,1-0,?,Ceará
9,Thu Jun 13 2019,20:00,Palmeiras,2-0,?,Avaí
9,Thu Jun 13 2019,20:00,Goiás,2-1,?,Atl Paranaense
9,Thu Jun 13 2019,20:00,Chapecoense,1-1,?,Fluminense
9,Thu Jun 13 2019,20:00,Atlético Mineiro,1-1,?,São Paulo
10,Sat Jul 13 2019,17:00,Grêmio,2-1,?,Vasco da Gama
10,Sat Jul 13 2019,17:00,Fortaleza,2-0,?,Avaí
10,Sat Jul 13 2019,19:00,São Paulo,1-1,?,Palmeiras
10,Sat Jul 13 2019,19:00,Bahia,0-1,?,Santos
10,Sun Jul 14 2019,11:00,Flamengo,6-1,?,Goiás
10,Sun Jul 14 2019,16:00,Cruzeiro,0-0,?,Botafogo (RJ)
10,Sun Jul 14 2019,16:00,Corinthians,1-0,?,CSA
10,Sun Jul 14 2019,16:00,Atl Paranaense,1-0,?,Internacional
10,Sun Jul 14 2019,19:00,Chapecoense,1-2,?,Atlético Mineiro
10,Mon Jul 15 2019,20:00,Fluminense,1-1,?,Ceará
11,Sat Jul 20 2019,11:00,Vasco da Gama,2-1,?,Fluminense
11,Sat Jul 20 2019,17:00,Bahia,0-0,?,Cruzeiro
11,Sat Jul 20 2019,19:00,Internacional,1-1,?,Grêmio
11,Sat Jul 20 2019,19:00,CSA,0-4,?,Atl Paranaense
11,Sat Jul 20 2019,19:00,Ceará,2-0,?,Palmeiras
11,Sun Jul 21 2019,11:00,Botafogo (RJ),0-1,?,Santos
11,Sun Jul 21 2019,16:00,Corinthians,1-1,?,Flamengo
11,Sun Jul 21 2019,16:00,Atlético Mineiro,2-2,?,Fortaleza
11,Sun Jul 21 2019,19:00,Avaí,0-0,?,Goiás
11,Mon Jul 22 2019,20:00,São Paulo,4-0,?,Chapecoense
12,Sat Jul 27 2019,17:00,Palmeiras,1-1,?,Vasco da Gama
12,Sat Jul 27 2019,19:00,Internacional,1-0,?,Ceará
12,Sat Jul 27 2019,19:00,Fluminense,1-2,?,São Paulo
12,Sat Jul 27 2019,19:00,Cruzeiro,0-2,?,Atl Paranaense
12,Sun Jul 28 2019,11:00,Chapecoense,0-0,?,Bahia
12,Sun Jul 28 2019,16:00,Flamengo,3-2,?,Botafogo (RJ)
12,Sun Jul 28 2019,16:00,Santos,3-1,?,Avaí
12,Sun Jul 28 2019,19:00,Fortaleza,1-3,?,Corinthians
12,Sun Jul 28 2019,19:00,Goiás,0-0,?,Atlético Mineiro
12,Mon Jul 29 2019,20:00,CSA,0-0,?,Grêmio
13,Sat Aug 3 2019,19:00,Fluminense,2-1,?,Internacional
13,Sat Aug 3 2019,19:00,Ceará,2-1,?,Fortaleza
13,Sun Aug 4 2019,11:00,Santos,6-1,?,Goiás
13,Sun Aug 4 2019,16:00,Bahia,3-0,?,Flamengo
13,Sun Aug 4 2019,16:00,Avaí,0-2,?,Botafogo (RJ)
13,Sun Aug 4 2019,19:00,Corinthians,1-1,?,Palmeiras
13,Sun Aug 4 2019,19:00,Atlético Mineiro,2-0,?,Cruzeiro
13,Sun Aug 4 2019,19:00,Vasco da Gama,0-0,?,CSA
13,Mon Aug 5 2019,20:00,Grêmio,3-3,?,Chapecoense
7,Wed Aug 7 2019,19:15,Corinthians,2-0,?,Goiás
14,Sat Aug 10 2019,17:00,São Paulo,3-2,?,Santos
14,Sat Aug 10 2019,17:00,Ceará,4-1,?,Chapecoense
14,Sat Aug 10 2019,19:00,Flamengo,3-1,?,Grêmio
14,Sat Aug 10 2019,21:00,Atlético Mineiro,2-1,?,Fluminense
14,Sun Aug 11 2019,11:00,Internacional,0-0,?,Corinthians
14,Sun Aug 11 2019,16:00,Avaí,2-2,?,Cruzeiro
14,Sun Aug 11 2019,16:00,Palmeiras,2-2,?,Bahia
14,Sun Aug 11 2019,16:00,Botafogo (RJ),2-1,?,Atl Paranaense
14,Sun Aug 11 2019,19:00,Goiás,0-1,?,Vasco da Gama
14,Mon Aug 12 2019,20:00,CSA,0-2,?,Fortaleza
15,Sat Aug 17 2019,17:00,Corinthians,2-0,?,Botafogo (RJ)
15,Sat Aug 17 2019,17:00,Fortaleza,0-1,?,Internacional
15,Sat Aug 17 2019,19:00,Atl Paranaense,1-0,?,Atlético Mineiro
15,Sat Aug 17 2019,19:00,Vasco da Gama,1-4,?,Flamengo
15,Sat Aug 17 2019,21:00,Grêmio,1-1,?,Palmeiras
15,Sun Aug 18 2019,16:00,Bahia,1-1,?,Goiás
15,Sun Aug 18 2019,16:00,Cruzeiro,2-0,?,Santos
15,Sun Aug 18 2019,16:00,Fluminense,0-1,?,CSA
15,Sun Aug 18 2019,16:00,São Paulo,1-0,?,Ceará
15,Sun Aug 18 2019,19:00,Chapecoense,1-0,?,Avaí
13,Wed Aug 21 2019,19:15,Atl Paranaense,0-1,?,São Paulo
16,Sat Aug 24 2019,11:00,Atlético Mineiro,0-1,?,Bahia
16,Sat Aug 24 2019,17:00,Grêmio,2-1,?,Atl Paranaense
16,Sun Aug 25 2019,16:00,Goiás,2-1,?,Internacional
16,Sun Aug 25 2019,16:00,Santos,3-3,?,Fortaleza
16,Sun Aug 25 2019,16:00,Vasco da Gama,2-0,?,São Paulo
16,Sun Aug 25 2019,19:00,Ceará,0-3,?,Flamengo
16,Sun Aug 25 2019,19:00,Avaí,1-1,?,Corinthians
16,Sun Aug 25 2019,19:00,CSA,1-1,?,Cruzeiro
16,Mon Aug 26 2019,20:00,Botafogo (RJ),0-0,?,Chapecoense
17,Sat Aug 31 2019,11:00,São Paulo,0-0,?,Grêmio
17,Sat Aug 31 2019,17:00,Bahia,1-0,?,CSA
17,Sat Aug 31 2019,19:00,Atl Paranaense,1-0,?,Ceará
17,Sat Aug 31 2019,19:00,Chapecoense,0-1,?,Santos
17,Sat Aug 31 2019,21:00,Internacional,3-2,?,Botafogo (RJ)
17,Sun Sep 1 2019,16:00,Flamengo,3-0,?,Palmeiras
17,Sun Sep 1 2019,16:00,Fortaleza,2-0,?,Goiás
17,Sun Sep 1 2019,19:00,Corinthians,1-0,?,Atlético Mineiro
17,Sun Sep 1 2019,19:00,Cruzeiro,1-0,?,Vasco da Gama
17,Mon Sep 2 2019,20:00,Fluminense,0-1,?,Avaí
18,Sat Sep 7 2019,11:00,Corinthians,2-2,?,Ceará
18,Sat Sep 7 2019,11:00,Vasco da Gama,0-2,?,Bahia
18,Sat Sep 7 2019,17:00,Fortaleza,0-1,?,Fluminense
18,Sat Sep 7 2019,17:00,Avaí,0-3,?,Flamengo
18,Sat Sep 7 2019,19:00,Internacional,1-0,?,São Paulo
18,Sat Sep 7 2019,21:00,Goiás,1-2,?,Palmeiras
18,Sun Sep 8 2019,11:00,Cruzeiro,1-4,?,Grêmio
18,Sun Sep 8 2019,16:00,Botafogo (RJ),2-1,?,Atlético Mineiro
18,Sun Sep 8 2019,16:00,Santos,1-1,?,Atl Paranaense
18,Sun Sep 8 2019,19:00,CSA,2-0,?,Chapecoense
16,Tue Sep 10 2019,21:00,Palmeiras,3-0,?,Fluminense
19,Sat Sep 14 2019,17:00,Flamengo,1-0,?,Santos
19,Sat Sep 14 2019,19:00,Palmeiras,1-0,?,Cruzeiro
19,Sat Sep 14 2019,19:00,Chapecoense,1-2,?,Vasco da Gama
19,Sat Sep 14 2019,21:00,Ceará,0-0,?,Botafogo (RJ)
19,Sun Sep 15 2019,11:00,Atlético Mineiro,1-3,?,Internacional
19,Sun Sep 15 2019,11:00,Atl Paranaense,0-1,?,Avaí
19,Sun Sep 15 2019,16:00,Fluminense,1-0,?,Corinthians
19,Sun Sep 15 2019,16:00,Bahia,1-1,?,Fortaleza
19,Sun Sep 15 2019,16:00,Grêmio,3-0,?,Goiás
19,Sun Sep 15 2019,19:00,São Paulo,1-1,?,CSA
20,Sat Sep 21 2019,11:00,Botafogo (RJ),1-2,?,São Paulo
20,Sat Sep 21 2019,17:00,Cruzeiro,1-2,?,Flamengo
20,Sat Sep 21 2019,19:00,Corinthians,2-1,?,Bahia
20,Sat Sep 21 2019,21:00,Santos,0-3,?,Grêmio
20,Sun Sep 22 2019,11:00,Internacional,1-0,?,Chapecoense
20,Sun Sep 22 2019,16:00,CSA,1-0,?,Ceará
20,Sun Sep 22 2019,16:00,Vasco da Gama,1-1,?,Atl Paranaense
20,Sun Sep 22 2019,16:00,Fortaleza,0-1,?,Palmeiras
20,Sun Sep 22 2019,19:00,Goiás,3-0,?,Fluminense
20,Mon Sep 23 2019,20:00,Avaí,1-0,?,Atlético Mineiro
21,Wed Sep 25 2019,19:30,Ceará,0-0,?,Cruzeiro
21,Wed Sep 25 2019,21:30,São Paulo,0-1,?,Goiás
21,Wed Sep 25 2019,21:30,Flamengo,3-1,?,Internacional
21,Wed Sep 25 2019,21:30,Bahia,2-0,?,Botafogo (RJ)
21,Thu Sep 26 2019,19:15,Palmeiras,6-2,?,CSA
21,Thu Sep 26 2019,20:00,Grêmio,6-1,?,Avaí
21,Thu Sep 26 2019,20:00,Fluminense,1-1,?,Santos
21,Thu Sep 26 2019,21:30,Atl Paranaense,4-1,?,Fortaleza
22,Sat Sep 28 2019,19:00,Flamengo,0-0,?,São Paulo
22,Sun Sep 29 2019,11:00,Corinthians,1-0,?,Vasco da Gama
22,Sun Sep 29 2019,16:00,Fluminense,2-1,?,Grêmio
22,Sun Sep 29 2019,16:00,Santos,2-0,?,CSA
22,Sun Sep 29 2019,16:00,Internacional,1-1,?,Palmeiras
22,Sun Sep 29 2019,19:00,Atl Paranaense,1-1,?,Chapecoense
22,Sun Sep 29 2019,19:00,Atlético Mineiro,2-1,?,Ceará
22,Mon Sep 30 2019,20:00,Avaí,0-2,?,Bahia
22,Mon Sep 30 2019,20:00,Fortaleza,1-0,?,Botafogo (RJ)
22,Mon Sep 30 2019,20:00,Goiás,1-0,?,Cruzeiro
21,Wed Oct 2 2019,19:15,Chapecoense,0-1,?,Corinthians
21,Wed Oct 2 2019,19:15,Atlético Mineiro,1-2,?,Vasco da Gama
23,Sat Oct 5 2019,17:00,São Paulo,2-1,?,Fortaleza
23,Sat Oct 5 2019,17:00,Vasco da Gama,0-1,?,Santos
23,Sat Oct 5 2019,19:00,Bahia,1-2,?,Atl Paranaense
23,Sat Oct 5 2019,19:00,Grêmio,0-0,?,Corinthians
23,Sat Oct 5 2019,21:00,Cruzeiro,1-1,?,Internacional
23,Sun Oct 6 2019,11:00,Chapecoense,0-1,?,Flamengo
23,Sun Oct 6 2019,16:00,Palmeiras,1-1,?,Atlético Mineiro
23,Sun Oct 6 2019,16:00,Ceará,0-1,?,Goiás
23,Sun Oct 6 2019,16:00,Botafogo (RJ),0-1,?,Fluminense
23,Sun Oct 6 2019,19:00,CSA,3-1,?,Avaí
24,Wed Oct 9 2019,19:15,Botafogo (RJ),3-1,?,Goiás
24,Wed Oct 9 2019,19:15,CSA,1-0,?,Internacional
24,Wed Oct 9 2019,20:30,Fortaleza,2-0,?,Chapecoense
24,Wed Oct 9 2019,21:00,Bahia,0-0,?,São Paulo
24,Wed Oct 9 2019,21:00,Grêmio,2-1,?,Ceará
24,Wed Oct 9 2019,21:30,Cruzeiro,0-0,?,Fluminense
24,Wed Oct 9 2019,21:30,Santos,2-0,?,Palmeiras
24,Thu Oct 10 2019,19:15,Corinthians,2-2,?,Atl Paranaense
24,Thu Oct 10 2019,19:15,Avaí,0-0,?,Vasco da Gama
24,Thu Oct 10 2019,20:00,Flamengo,3-1,?,Atlético Mineiro
25,Sat Oct 12 2019,17:00,Goiás,1-0,?,CSA
25,Sat Oct 12 2019,19:00,Fluminense,2-0,?,Bahia
25,Sat Oct 12 2019,21:00,Palmeiras,1-0,?,Botafogo (RJ)
25,Sun Oct 13 2019,16:00,Atl Paranaense,0-2,?,Flamengo
25,Sun Oct 13 2019,16:00,Vasco da Gama,1-0,?,Fortaleza
25,Sun Oct 13 2019,16:00,Ceará,1-0,?,Avaí
25,Sun Oct 13 2019,16:00,Internacional,0-0,?,Santos
25,Sun Oct 13 2019,18:00,São Paulo,1-0,?,Corinthians
25,Sun Oct 13 2019,19:00,Atlético Mineiro,1-4,?,Grêmio
25,Sun Oct 13 2019,19:00,Chapecoense,1-1,?,Cruzeiro
26,Wed Oct 16 2019,19:15,CSA,2-2,?,Atlético Mineiro
26,Wed Oct 16 2019,19:15,Grêmio,0-1,?,Bahia
26,Wed Oct 16 2019,20:00,Fortaleza,1-2,?,Flamengo
26,Wed Oct 16 2019,21:00,Palmeiras,1-0,?,Chapecoense
26,Wed Oct 16 2019,21:00,Cruzeiro,1-0,?,São Paulo
26,Wed Oct 16 2019,21:30,Vasco da Gama,2-1,?,Botafogo (RJ)
26,Wed Oct 16 2019,21:30,Goiás,2-2,?,Corinthians
26,Thu Oct 17 2019,19:15,Santos,2-1,?,Ceará
26,Thu Oct 17 2019,19:15,Avaí,0-2,?,Internacional
26,Thu Oct 17 2019,21:00,Fluminense,1-2,?,Atl Paranaense
27,Sat Oct 19 2019,17:00,Fortaleza,2-1,?,Grêmio
27,Sat Oct 19 2019,19:00,Corinthians,1-2,?,Cruzeiro
27,Sun Oct 20 2019,17:00,Atlético Mineiro,2-0,?,Santos
27,Sun Oct 20 2019,17:00,São Paulo,1-0,?,Avaí
27,Sun Oct 20 2019,17:00,Internacional,0-1,?,Vasco da Gama
27,Sun Oct 20 2019,19:00,Flamengo,2-0,?,Fluminense
27,Sun Oct 20 2019,19:00,Chapecoense,2-2,?,Goiás
27,Sun Oct 20 2019,19:00,Atl Paranaense,1-1,?,Palmeiras
27,Mon Oct 21 2019,19:30,Bahia,1-2,?,Ceará
27,Mon Oct 21 2019,20:00,Botafogo (RJ),2-1,?,CSA
28,Sat Oct 26 2019,17:00,Ceará,1-1,?,Vasco da Gama
28,Sat Oct 26 2019,18:00,Corinthians,0-0,?,Santos
28,Sat Oct 26 2019,19:00,Bahia,2-3,?,Internacional
28,Sat Oct 26 2019,19:30,Fluminense,1-1,?,Chapecoense
28,Sat Oct 26 2019,22:00,Cruzeiro,1-1,?,Fortaleza
28,Sun Oct 27 2019,17:00,Atl Paranaense,4-1,?,Goiás
28,Sun Oct 27 2019,17:00,Grêmio,3-0,?,Botafogo (RJ)
28,Sun Oct 27 2019,17:00,São Paulo,2-0,?,Atlético Mineiro
28,Sun Oct 27 2019,19:00,Avaí,1-2,?,Palmeiras
28,Sun Oct 27 2019,20:00,Flamengo,1-0,?,CSA
29,Wed Oct 30 2019,20:30,Palmeiras,3-0,?,São Paulo
29,Wed Oct 30 2019,20:30,Atlético Mineiro,0-2,?,Chapecoense
29,Wed Oct 30 2019,20:30,Avaí,1-3,?,Fortaleza
29,Wed Oct 30 2019,21:30,Vasco da Gama,1-3,?,Grêmio
29,Wed Oct 30 2019,21:30,CSA,2-1,?,Corinthians
29,Wed Oct 30 2019,21:30,Ceará,2-0,?,Fluminense
29,Thu Oct 31 2019,20:15,Santos,1-0,?,Bahia
29,Thu Oct 31 2019,20:00,Goiás,2-2,?,Flamengo
29,Thu Oct 31 2019,21:30,Botafogo (RJ),0-2,?,Cruzeiro
29,Thu Oct 31 2019,21:30,Internacional,1-1,?,Atl Paranaense
30,Sat Nov 2 2019,17:00,Fortaleza,2-2,?,Atlético Mineiro
30,Sat Nov 2 2019,20:00,Palmeiras,1-0,?,Ceará
30,Sat Nov 2 2019,20:00,Fluminense,0-0,?,Vasco da Gama
30,Sat Nov 2 2019,21:00,Chapecoense,0-3,?,São Paulo
30,Sun Nov 3 2019,17:00,Flamengo,4-1,?,Corinthians
30,Sun Nov 3 2019,19:00,Atl Paranaense,1-0,?,CSA
30,Sun Nov 3 2019,19:00,Grêmio,2-0,?,Internacional
30,Sun Nov 3 2019,20:00,Cruzeiro,1-1,?,Bahia
30,Sun Nov 3 2019,20:00,Santos,4-1,?,Botafogo (RJ)
30,Sun Nov 3 2019,20:30,Goiás,2-0,?,Avaí
31,Wed Nov 6 2019,20:30,Corinthians,3-2,?,Fortaleza
31,Wed Nov 6 2019,20:00,Atlético Mineiro,2-0,?,Goiás
31,Wed Nov 6 2019,21:00,Avaí,1-2,?,Santos
31,Wed Nov 6 2019,21:30,Atl Paranaense,0-0,?,Cruzeiro
31,Wed Nov 6 2019,21:30,Vasco da Gama,1-2,?,Palmeiras
31,Wed Nov 6 2019,21:30,Bahia,1-1,?,Chapecoense
31,Thu Nov 7 2019,19:30,Ceará,2-0,?,Internacional
31,Thu Nov 7 2019,20:30,São Paulo,0-2,?,Fluminense
31,Thu Nov 7 2019,20:00,Botafogo (RJ),0-1,?,Flamengo
31,Thu Nov 7 2019,21:00,Grêmio,2-1,?,CSA
32,Sat Nov 9 2019,18:00,Goiás,0-3,?,Santos
32,Sat Nov 9 2019,20:00,Palmeiras,1-1,?,Corinthians
32,Sun Nov 10 2019,17:00,Internacional,2-1,?,Fluminense
32,Sun Nov 10 2019,17:00,São Paulo,0-1,?,Atl Paranaense
32,Sun Nov 10 2019,17:00,Cruzeiro,0-0,?,Atlético Mineiro
32,Sun Nov 10 2019,19:00,Flamengo,3-1,?,Bahia
32,Sun Nov 10 2019,19:00,Fortaleza,1-0,?,Ceará
32,Sun Nov 10 2019,19:00,CSA,0-3,?,Vasco da Gama
32,Sun Nov 10 2019,20:00,Chapecoense,0-1,?,Grêmio
32,Mon Nov 11 2019,20:00,Botafogo (RJ),2-0,?,Avaí
34,Wed Nov 13 2019,21:30,Flamengo,4-4,?,Vasco da Gama
33,Sat Nov 16 2019,17:00,Santos,1-1,?,São Paulo
33,Sat Nov 16 2019,19:00,Fluminense,1-1,?,Atlético Mineiro
33,Sun Nov 17 2019,16:00,Bahia,1-1,?,Palmeiras
33,Sun Nov 17 2019,16:00,Grêmio,0-1,?,Flamengo
33,Sun Nov 17 2019,18:00,Corinthians,0-0,?,Internacional
33,Sun Nov 17 2019,18:00,Atl Paranaense,1-0,?,Botafogo (RJ)
33,Sun Nov 17 2019,18:00,Chapecoense,1-0,?,Ceará
33,Sun Nov 17 2019,19:00,Fortaleza,3-0,?,CSA
33,Mon Nov 18 2019,19:30,Vasco da Gama,1-1,?,Goiás
33,Mon Nov 18 2019,20:00,Cruzeiro,0-0,?,Avaí
34,Sat Nov 23 2019,21:00,Santos,4-1,?,Cruzeiro
34,Sun Nov 24 2019,16:00,Palmeiras,1-2,?,Grêmio
34,Sun Nov 24 2019,16:00,Atlético Mineiro,0-1,?,Atl Paranaense
34,Sun Nov 24 2019,16:00,Goiás,4-3,?,Bahia
34,Sun Nov 24 2019,18:00,Botafogo (RJ),1-0,?,Corinthians
34,Sun Nov 24 2019,19:00,Ceará,1-1,?,São Paulo
34,Sun Nov 24 2019,19:00,Internacional,2-2,?,Fortaleza
34,Sun Nov 24 2019,19:00,Avaí,0-1,?,Chapecoense
34,Mon Nov 25 2019,20:00,CSA,0-1,?,Fluminense
35,Wed Nov 27 2019,19:30,Internacional,1-2,?,Goiás
35,Wed Nov 27 2019,19:30,Chapecoense,0-1,?,Botafogo (RJ)
35,Wed Nov 27 2019,21:00,Bahia,1-1,?,Atlético Mineiro
35,Wed Nov 27 2019,21:30,Flamengo,4-1,?,Ceará
35,Wed Nov 27 2019,21:30,Corinthians,3-0,?,Avaí
35,Wed Nov 27 2019,21:30,Atl Paranaense,2-0,?,Grêmio
35,Thu Nov 28 2019,19:30,Fluminense,1-0,?,Palmeiras
35,Thu Nov 28 2019,20:00,Fortaleza,2-1,?,Santos
35,Thu Nov 28 2019,20:30,São Paulo,1-0,?,Vasco da Gama
35,Thu Nov 28 2019,21:30,Cruzeiro,0-1,?,CSA
36,Sat Nov 30 2019,19:00,Botafogo (RJ),0-1,?,Internacional
36,Sat Nov 30 2019,19:00,Ceará,1-1,?,Atl Paranaense
36,Sun Dec 1 2019,16:00,Palmeiras,1-3,?,Flamengo
36,Sun Dec 1 2019,16:00,Avaí,1-1,?,Fluminense
36,Sun Dec 1 2019,16:00,Goiás,1-2,?,Fortaleza
36,Sun Dec 1 2019,18:00,Atlético Mineiro,2-1,?,Corinthians
36,Sun Dec 1 2019,18:00,CSA,1-2,?,Bahia
36,Sun Dec 1 2019,19:00,Santos,2-0,?,Chapecoense
36,Sun Dec 1 2019,19:00,Grêmio,3-0,?,São Paulo
36,Mon Dec 2 2019,20:00,Vasco da Gama,1-0,?,Cruzeiro
37,Wed Dec 4 2019,19:00,Atl Paranaense,1-0,?,Santos
37,Wed Dec 4 2019,19:30,Atlético Mineiro,2-0,?,Botafogo (RJ)
37,Wed Dec 4 2019,19:30,Ceará,0-1,?,Corinthians
37,Wed Dec 4 2019,21:00,Chapecoense,3-0,?,CSA
37,Wed Dec 4 2019,21:30,Fluminense,0-0,?,Fortaleza
37,Wed Dec 4 2019,21:30,São Paulo,2-1,?,Internacional
37,Thu Dec 5 2019,19:15,Grêmio,2-0,?,Cruzeiro
37,Thu Dec 5 2019,19:15,Bahia,1-1,?,Vasco da Gama
37,Thu Dec 5 2019,19:15,Palmeiras,5-1,?,Goiás
37,Thu Dec 5 2019,20:00,Flamengo,6-1,?,Avaí
38,Sun Dec 8 2019,16:00,Goiás,3-2,?,Grêmio
38,Sun Dec 8 2019,16:00,Avaí,0-0,?,Atl Paranaense
38,Sun Dec 8 2019,16:00,Botafogo (RJ),1-1,?,Ceará
38,Sun Dec 8 2019,16:00,Fortaleza,2-1,?,Bahia
38,Sun Dec 8 2019,16:00,Santos,4-0,?,Flamengo
38,Sun Dec 8 2019,16:00,CSA,1-2,?,São Paulo
38,Sun Dec 8 2019,16:00,Internacional,2-1,?,Atlético Mineiro
38,Sun Dec 8 2019,16:00,Vasco da Gama,1-1,?,Chapecoense
38,Sun Dec 8 2019,16:00,Cruzeiro,0-2,?,Palmeiras
