Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 9 Aug 2019 (W32),Portimonense SC (1),0-0,0-0,Os Belenenses (1)
?,(Sat) 10 Aug 2019 (W32),CD Santa Clara (1),0-2,0-1,FC Famalicão (1)
?,(Sat) 10 Aug 2019 (W32),Gil Vicente FC (1),2-1,0-0,FC Porto (1)
?,(Sat) 10 Aug 2019 (W32),SL Benfica (1),5-0,2-0,FC Paços de Ferreira (1)
?,(Sun) 11 Aug 2019 (W32),Boavista FC (1),2-1,1-1,CD Aves (1)
?,(Sun) 11 Aug 2019 (W32),CS Marítimo (1),1-1,1-1,Sporting CP (1)
?,(Sun) 11 Aug 2019 (W32),SC Braga (1),3-1,1-0,Moreirense FC (1)
?,(Mon) 12 Aug 2019 (W33),Vitória de Setúbal (1),0-0,0-0,CD Tondela (1)
?,(Fri) 16 Aug 2019 (W33),FC Famalicão (2),1-0,0-0,Rio Ave FC (1)
?,(Sat) 17 Aug 2019 (W33),Moreirense FC (2),3-0,2-0,Gil Vicente FC (2)
?,(Sat) 17 Aug 2019 (W33),Os Belenenses (2),0-2,0-0,SL Benfica (2)
?,(Sat) 17 Aug 2019 (W33),FC Porto (2),4-0,2-0,Vitória de Setúbal (2)
?,(Sun) 18 Aug 2019 (W33),CD Aves (2),3-1,2-1,CS Marítimo (2)
?,(Sun) 18 Aug 2019 (W33),FC Paços de Ferreira (2),0-1,0-1,CD Santa Clara (2)
?,(Sun) 18 Aug 2019 (W33),Vitória de Guimarães (1),1-1,1-0,Boavista FC (2)
?,(Sun) 18 Aug 2019 (W33),Sporting CP (2),2-1,2-0,SC Braga (2)
?,(Mon) 19 Aug 2019 (W34),CD Tondela (2),1-2,0-2,Portimonense SC (2)
?,(Fri) 23 Aug 2019 (W34),Vitória de Setúbal (3),0-0,0-0,Moreirense FC (3)
?,(Fri) 23 Aug 2019 (W34),Rio Ave FC (2),5-1,2-0,CD Aves (3)
?,(Sat) 24 Aug 2019 (W34),SL Benfica (3),0-2,0-1,FC Porto (3)
?,(Sat) 24 Aug 2019 (W34),Boavista FC (3),1-1,1-1,FC Paços de Ferreira (3)
?,(Sun) 25 Aug 2019 (W34),CS Marítimo (3),2-3,0-1,CD Tondela (3)
?,(Sun) 25 Aug 2019 (W34),CD Santa Clara (3),0-0,0-0,Os Belenenses (3)
?,(Sun) 25 Aug 2019 (W34),Portimonense SC (3),1-3,1-2,Sporting CP (3)
?,(Sun) 25 Aug 2019 (W34),Gil Vicente FC (3),1-1,0-1,SC Braga (3)
?,(Sun) 25 Aug 2019 (W34),Vitória de Guimarães (2),1-1,0-0,FC Famalicão (3)
?,(Fri) 30 Aug 2019 (W35),Moreirense FC (4),1-0,1-0,Portimonense SC (4)
?,(Fri) 30 Aug 2019 (W35),Os Belenenses (4),0-1,0-0,Boavista FC (4)
?,(Sat) 31 Aug 2019 (W35),CD Aves (4),2-3,1-1,FC Famalicão (4)
?,(Sat) 31 Aug 2019 (W35),FC Paços de Ferreira (4),0-1,0-0,CS Marítimo (4)
?,(Sat) 31 Aug 2019 (W35),Sporting CP (4),2-3,1-1,Rio Ave FC (3)
?,(Sat) 31 Aug 2019 (W35),Gil Vicente FC (4),0-0,0-0,Vitória de Setúbal (4)
?,(Sun) 1 Sep 2019 (W35),CD Tondela (4),0-0,0-0,CD Santa Clara (4)
