Matchday,Date,Time,Team 1,FT,HT,Team 2
4,Sat May 5 2018,19:00,São Paulo,2-2,?,Atlético Mineiro
4,Sun May 6 2018,11:00,Corinthians,1-1,?,Ceará
4,Sun May 6 2018,16:00,Flamengo,2-0,?,Internacional
4,Sun May 6 2018,16:00,Cruzeiro,1-0,?,Botafogo (RJ)
4,Sun May 6 2018,16:00,Vitória,1-2,?,Fluminense
4,Sun May 6 2018,16:00,Atl Paranaense,1-3,?,Palmeiras
4,Sun May 6 2018,19:00,Grêmio,5-1,?,Santos
4,Sun May 6 2018,19:00,Sport Recife,2-0,?,Bahia
4,Mon May 7 2018,20:00,Chapecoense,1-1,?,Paraná
5,Sat May 12 2018,16:00,Grêmio,0-0,?,Internacional
5,Sun May 13 2018,11:00,Cruzeiro,2-0,?,Sport Recife
5,Sun May 13 2018,16:00,Corinthians,1-0,?,Palmeiras
5,Sun May 13 2018,16:00,Atl Paranaense,1-2,?,Atlético Mineiro
5,Sun May 13 2018,16:00,Vasco da Gama,2-3,?,Vitória
5,Sun May 13 2018,16:00,Bahia,2-2,?,São Paulo
5,Sun May 13 2018,16:00,Chapecoense,3-2,?,Flamengo
5,Sun May 13 2018,19:00,Santos,3-1,?,Paraná
5,Mon May 14 2018,20:00,Botafogo (RJ),2-1,?,Fluminense
5,Mon May 14 2018,20:00,Ceará,2-2,?,América (MG)
6,Sat May 19 2018,16:00,Atlético Mineiro,1-0,?,Cruzeiro
6,Sat May 19 2018,19:00,Flamengo,1-1,?,Vasco da Gama
6,Sat May 19 2018,21:00,Palmeiras,3-0,?,Bahia
6,Sun May 20 2018,11:00,Vitória,2-1,?,Ceará
6,Sun May 20 2018,16:00,América (MG),1-0,?,Botafogo (RJ)
6,Sun May 20 2018,16:00,Sport Recife,1-1,?,Corinthians
6,Sun May 20 2018,16:00,Paraná,0-0,?,Grêmio
6,Sun May 20 2018,16:00,São Paulo,1-0,?,Santos
6,Sun May 20 2018,19:00,Fluminense,2-0,?,Atl Paranaense
6,Mon May 21 2018,20:00,Internacional,3-0,?,Chapecoense
7,Sat May 26 2018,16:00,Fluminense,3-1,?,Chapecoense
7,Sat May 26 2018,19:00,Palmeiras,2-3,?,Sport Recife
7,Sat May 26 2018,21:00,Atlético Mineiro,0-1,?,Flamengo
7,Sun May 27 2018,11:00,Paraná,0-0,?,Atl Paranaense
7,Sun May 27 2018,16:00,Internacional,2-1,?,Corinthians
7,Sun May 27 2018,16:00,Bahia,3-0,?,Vasco da Gama
7,Sun May 27 2018,16:00,Botafogo (RJ),1-1,?,Vitória
7,Sun May 27 2018,16:00,Santos,0-1,?,Cruzeiro
7,Sun May 27 2018,19:00,América (MG),1-3,?,São Paulo
7,Sun May 27 2018,19:00,Ceará,0-1,?,Grêmio
8,Wed May 30 2018,19:30,Vasco da Gama,1-0,?,Paraná
8,Wed May 30 2018,19:30,Sport Recife,3-2,?,Atlético Mineiro
8,Wed May 30 2018,19:30,Vitória,2-3,?,Internacional
8,Wed May 30 2018,21:00,São Paulo,3-2,?,Botafogo (RJ)
8,Wed May 30 2018,21:00,Chapecoense,2-0,?,Ceará
8,Wed May 30 2018,21:45,Cruzeiro,1-0,?,Palmeiras
8,Wed May 30 2018,21:45,Grêmio,0-0,?,Fluminense
8,Thu May 31 2018,16:00,Flamengo,2-0,?,Bahia
8,Thu May 31 2018,18:00,Corinthians,1-0,?,América (MG)
8,Thu May 31 2018,21:00,Atl Paranaense,2-0,?,Santos
9,Sat Jun 2 2018,16:00,Internacional,0-0,?,Sport Recife
9,Sat Jun 2 2018,16:00,Atlético Mineiro,3-3,?,Chapecoense
9,Sat Jun 2 2018,19:00,Vasco da Gama,1-2,?,Botafogo (RJ)
9,Sat Jun 2 2018,21:00,Palmeiras,3-1,?,São Paulo
9,Sun Jun 3 2018,16:00,América (MG),3-1,?,Atl Paranaense
9,Sun Jun 3 2018,16:00,Santos,5-2,?,Vitória
9,Sun Jun 3 2018,16:00,Bahia,0-2,?,Grêmio
9,Sun Jun 3 2018,16:00,Flamengo,1-0,?,Corinthians
9,Sun Jun 3 2018,19:00,Ceará,0-1,?,Cruzeiro
9,Mon Jun 4 2018,20:00,Paraná,2-1,?,Fluminense
10,Tue Jun 5 2018,21:30,São Paulo,0-0,?,Internacional
10,Wed Jun 6 2018,19:30,Botafogo (RJ),0-0,?,Ceará
10,Wed Jun 6 2018,19:30,Vitória,1-0,?,Chapecoense
10,Wed Jun 6 2018,21:00,Sport Recife,1-0,?,Atl Paranaense
10,Wed Jun 6 2018,21:00,Corinthians,1-1,?,Santos
10,Wed Jun 6 2018,21:45,Grêmio,0-2,?,Palmeiras
10,Wed Jun 6 2018,21:45,Cruzeiro,1-1,?,Vasco da Gama
10,Thu Jun 7 2018,20:00,Paraná,1-0,?,Bahia
10,Thu Jun 7 2018,20:00,Fluminense,0-2,?,Flamengo
10,Thu Jun 7 2018,21:00,América (MG),1-3,?,Atlético Mineiro
11,Sat Jun 9 2018,16:00,Atl Paranaense,0-1,?,São Paulo
11,Sat Jun 9 2018,19:00,Vasco da Gama,3-2,?,Sport Recife
11,Sat Jun 9 2018,19:00,Chapecoense,2-0,?,Cruzeiro
11,Sat Jun 9 2018,21:00,Corinthians,0-0,?,Vitória
11,Sun Jun 10 2018,16:00,Ceará,2-2,?,Palmeiras
11,Sun Jun 10 2018,16:00,Bahia,3-3,?,Botafogo (RJ)
11,Sun Jun 10 2018,16:00,Grêmio,1-0,?,América (MG)
11,Sun Jun 10 2018,16:00,Atlético Mineiro,5-2,?,Fluminense
11,Sun Jun 10 2018,19:00,Flamengo,2-0,?,Paraná
11,Sun Jun 10 2018,19:00,Santos,1-2,?,Internacional
12,Tue Jun 12 2018,21:30,São Paulo,3-0,?,Vitória
12,Wed Jun 13 2018,16:00,América (MG),0-0,?,Chapecoense
12,Wed Jun 13 2018,19:00,Fluminense,0-1,?,Santos
12,Wed Jun 13 2018,19:30,Paraná,1-1,?,Cruzeiro
12,Wed Jun 13 2018,19:30,Sport Recife,0-0,?,Grêmio
12,Wed Jun 13 2018,21:00,Palmeiras,1-1,?,Flamengo
12,Wed Jun 13 2018,21:00,Botafogo (RJ),2-0,?,Atl Paranaense
12,Wed Jun 13 2018,21:45,Internacional,3-1,?,Vasco da Gama
12,Wed Jun 13 2018,21:45,Atlético Mineiro,2-1,?,Ceará
12,Wed Jun 13 2018,21:45,Bahia,1-0,?,Corinthians
13,Wed Jul 18 2018,19:30,Ceará,1-0,?,Sport Recife
13,Wed Jul 18 2018,21:00,Vitória,1-0,?,Paraná
13,Wed Jul 18 2018,21:45,Grêmio,2-0,?,Atlético Mineiro
13,Wed Jul 18 2018,21:45,Flamengo,0-1,?,São Paulo
13,Wed Jul 18 2018,21:45,Corinthians,2-0,?,Botafogo (RJ)
13,Thu Jul 19 2018,19:30,Cruzeiro,3-1,?,América (MG)
13,Thu Jul 19 2018,19:30,Chapecoense,1-1,?,Bahia
13,Thu Jul 19 2018,20:00,Vasco da Gama,1-1,?,Fluminense
13,Thu Jul 19 2018,20:00,Santos,1-1,?,Palmeiras
13,Thu Jul 19 2018,21:00,Atl Paranaense,2-2,?,Internacional
14,Sat Jul 21 2018,19:00,Flamengo,2-0,?,Botafogo (RJ)
14,Sat Jul 21 2018,21:00,São Paulo,3-1,?,Corinthians
14,Sun Jul 22 2018,16:00,Vasco da Gama,1-0,?,Grêmio
14,Sun Jul 22 2018,16:00,Paraná,1-0,?,América (MG)
14,Sun Jul 22 2018,16:00,Palmeiras,3-2,?,Atlético Mineiro
14,Sun Jul 22 2018,16:00,Sport Recife,1-2,?,Fluminense
14,Sun Jul 22 2018,16:00,Bahia,4-1,?,Vitória
14,Sun Jul 22 2018,19:00,Chapecoense,0-0,?,Santos
14,Sun Jul 22 2018,19:00,Cruzeiro,2-1,?,Atl Paranaense
14,Mon Jul 23 2018,20:00,Internacional,1-0,?,Ceará
15,Wed Jul 25 2018,19:30,Fluminense,1-0,?,Palmeiras
15,Wed Jul 25 2018,21:00,Atlético Mineiro,2-0,?,Paraná
15,Wed Jul 25 2018,21:45,Santos,1-1,?,Flamengo
15,Wed Jul 25 2018,21:45,Corinthians,2-0,?,Cruzeiro
15,Thu Jul 26 2018,19:30,Grêmio,2-1,?,São Paulo
15,Thu Jul 26 2018,19:30,Botafogo (RJ),1-0,?,Chapecoense
15,Thu Jul 26 2018,19:30,Vitória,1-0,?,Sport Recife
15,Thu Jul 26 2018,20:00,América (MG),2-1,?,Internacional
16,Sat Jul 28 2018,16:00,Ceará,1-0,?,Fluminense
16,Sun Jul 29 2018,11:00,Palmeiras,3-0,?,Paraná
16,Sun Jul 29 2018,11:00,Vasco da Gama,1-4,?,Corinthians
16,Sun Jul 29 2018,16:00,Flamengo,4-1,?,Sport Recife
16,Sun Jul 29 2018,16:00,Atl Paranaense,4-0,?,Vitória
16,Sun Jul 29 2018,16:00,Internacional,3-0,?,Botafogo (RJ)
16,Sun Jul 29 2018,16:00,Cruzeiro,0-2,?,São Paulo
16,Sun Jul 29 2018,19:00,Chapecoense,1-1,?,Grêmio
16,Sun Jul 29 2018,19:00,Santos,0-1,?,América (MG)
16,Mon Jul 30 2018,20:00,Bahia,2-2,?,Atlético Mineiro
17,Sat Aug 4 2018,16:00,Botafogo (RJ),0-0,?,Santos
17,Sat Aug 4 2018,19:00,Grêmio,2-0,?,Flamengo
17,Sat Aug 4 2018,21:00,Corinthians,0-0,?,Atl Paranaense
17,Sun Aug 5 2018,16:00,Paraná,0-1,?,Ceará
17,Sun Aug 5 2018,16:00,América (MG),0-0,?,Palmeiras
17,Sun Aug 5 2018,16:00,Vitória,1-1,?,Cruzeiro
17,Sun Aug 5 2018,16:00,São Paulo,2-1,?,Vasco da Gama
17,Sun Aug 5 2018,19:00,Fluminense,1-1,?,Bahia
17,Sun Aug 5 2018,19:00,Sport Recife,1-1,?,Chapecoense
17,Mon Aug 6 2018,20:00,Atlético Mineiro,0-1,?,Internacional
20,Wed Aug 8 2018,19:30,Ceará,1-1,?,Santos
18,Sat Aug 11 2018,16:00,Ceará,0-0,?,Atl Paranaense
18,Sat Aug 11 2018,19:00,Bahia,1-0,?,América (MG)
18,Sun Aug 12 2018,11:00,Paraná,1-1,?,Botafogo (RJ)
18,Sun Aug 12 2018,11:00,Atlético Mineiro,3-1,?,Santos
18,Sun Aug 12 2018,16:00,Sport Recife,1-3,?,São Paulo
18,Sun Aug 12 2018,16:00,Chapecoense,2-1,?,Corinthians
18,Sun Aug 12 2018,16:00,Flamengo,1-0,?,Cruzeiro
18,Sun Aug 12 2018,19:00,Palmeiras,1-0,?,Vasco da Gama
18,Sun Aug 12 2018,19:00,Grêmio,4-0,?,Vitória
18,Mon Aug 13 2018,20:00,Fluminense,0-3,?,Internacional
19,Sat Aug 18 2018,16:00,Santos,3-0,?,Sport Recife
19,Sat Aug 18 2018,19:00,Corinthians,0-1,?,Grêmio
19,Sun Aug 19 2018,11:00,Atl Paranaense,3-0,?,Flamengo
19,Sun Aug 19 2018,11:00,Internacional,1-0,?,Paraná
19,Sun Aug 19 2018,16:00,Botafogo (RJ),0-3,?,Atlético Mineiro
19,Sun Aug 19 2018,16:00,Vitória,0-3,?,Palmeiras
19,Sun Aug 19 2018,16:00,Cruzeiro,1-1,?,Bahia
19,Sun Aug 19 2018,19:00,São Paulo,2-0,?,Chapecoense
19,Sun Aug 19 2018,19:00,América (MG),0-0,?,Fluminense
19,Mon Aug 20 2018,20:00,Vasco da Gama,1-1,?,Ceará
20,Wed Aug 22 2018,19:30,Bahia,0-1,?,Internacional
20,Wed Aug 22 2018,19:30,Paraná,1-1,?,São Paulo
20,Wed Aug 22 2018,21:00,Palmeiras,2-0,?,Botafogo (RJ)
20,Wed Aug 22 2018,21:00,Sport Recife,0-2,?,América (MG)
20,Wed Aug 22 2018,21:45,Grêmio,1-1,?,Cruzeiro
20,Wed Aug 22 2018,21:45,Fluminense,1-0,?,Corinthians
20,Thu Aug 23 2018,19:30,Flamengo,1-0,?,Vitória
20,Thu Aug 23 2018,20:00,Atlético Mineiro,0-0,?,Vasco da Gama
21,Sat Aug 25 2018,16:00,Santos,2-0,?,Bahia
21,Sat Aug 25 2018,19:00,Atl Paranaense,2-1,?,Grêmio
21,Sat Aug 25 2018,19:00,Corinthians,1-0,?,Paraná
21,Sat Aug 25 2018,21:00,Cruzeiro,2-1,?,Fluminense
21,Sat Aug 25 2018,21:00,Botafogo (RJ),2-0,?,Sport Recife
21,Sun Aug 26 2018,11:00,São Paulo,1-0,?,Ceará
21,Sun Aug 26 2018,16:00,América (MG),2-2,?,Flamengo
21,Sun Aug 26 2018,16:00,Internacional,0-0,?,Palmeiras
21,Sun Aug 26 2018,16:00,Vitória,1-0,?,Atlético Mineiro
21,Sun Aug 26 2018,19:00,Vasco da Gama,3-1,?,Chapecoense
15,Wed Aug 29 2018,19:30,Atl Paranaense,1-0,?,Vasco da Gama
15,Wed Aug 29 2018,19:30,Ceará,0-2,?,Bahia
22,Sat Sep 1 2018,16:00,Vitória,1-0,?,América (MG)
22,Sat Sep 1 2018,16:00,Grêmio,4-0,?,Botafogo (RJ)
22,Sat Sep 1 2018,19:00,Vasco da Gama,0-3,?,Santos
22,Sat Sep 1 2018,21:00,Corinthians,1-1,?,Atlético Mineiro
22,Sun Sep 2 2018,11:00,Flamengo,0-1,?,Ceará
22,Sun Sep 2 2018,16:00,Sport Recife,1-0,?,Paraná
22,Sun Sep 2 2018,16:00,Atl Paranaense,2-0,?,Bahia
22,Sun Sep 2 2018,16:00,São Paulo,1-1,?,Fluminense
22,Sun Sep 2 2018,19:00,Cruzeiro,0-0,?,Internacional
22,Sun Sep 2 2018,19:00,Chapecoense,1-2,?,Palmeiras
23,Wed Sep 5 2018,19:30,Bahia,2-0,?,Sport Recife
23,Wed Sep 5 2018,19:30,Botafogo (RJ),1-1,?,Cruzeiro
23,Wed Sep 5 2018,20:00,Ceará,2-1,?,Corinthians
23,Wed Sep 5 2018,21:00,Palmeiras,2-0,?,Atl Paranaense
23,Wed Sep 5 2018,21:00,Paraná,1-1,?,Chapecoense
23,Wed Sep 5 2018,21:45,Atlético Mineiro,1-0,?,São Paulo
23,Wed Sep 5 2018,21:45,Internacional,2-1,?,Flamengo
23,Thu Sep 6 2018,19:00,Fluminense,0-0,?,Vitória
23,Thu Sep 6 2018,19:00,Santos,0-0,?,Grêmio
23,Thu Sep 6 2018,20:00,América (MG),2-1,?,Vasco da Gama
24,Sat Sep 8 2018,16:00,Sport Recife,0-0,?,Cruzeiro
24,Sat Sep 8 2018,19:00,São Paulo,1-0,?,Bahia
24,Sat Sep 8 2018,21:00,Flamengo,2-0,?,Chapecoense
24,Sun Sep 9 2018,16:00,Fluminense,1-0,?,Botafogo (RJ)
24,Sun Sep 9 2018,16:00,Palmeiras,1-0,?,Corinthians
24,Sun Sep 9 2018,16:00,Internacional,1-0,?,Grêmio
24,Sun Sep 9 2018,16:00,América (MG),0-0,?,Ceará
24,Sun Sep 9 2018,19:00,Vitória,1-0,?,Vasco da Gama
24,Sun Sep 9 2018,19:00,Paraná,0-2,?,Santos
24,Mon Sep 10 2018,20:00,Atlético Mineiro,3-1,?,Atl Paranaense
20,Thu Sep 13 2018,20:00,Chapecoense,2-1,?,Atl Paranaense
25,Sat Sep 15 2018,16:00,Ceará,2-0,?,Vitória
25,Sat Sep 15 2018,16:00,Grêmio,2-0,?,Paraná
25,Sat Sep 15 2018,19:00,Vasco da Gama,1-1,?,Flamengo
25,Sun Sep 16 2018,11:00,Botafogo (RJ),1-0,?,América (MG)
25,Sun Sep 16 2018,16:00,Bahia,1-1,?,Palmeiras
25,Sun Sep 16 2018,16:00,Atl Paranaense,3-1,?,Fluminense
25,Sun Sep 16 2018,16:00,Santos,0-0,?,São Paulo
25,Sun Sep 16 2018,16:00,Cruzeiro,0-0,?,Atlético Mineiro
25,Sun Sep 16 2018,19:00,Corinthians,2-1,?,Sport Recife
25,Mon Sep 17 2018,20:00,Chapecoense,2-1,?,Internacional
26,Sat Sep 22 2018,16:00,São Paulo,1-1,?,América (MG)
26,Sun Sep 23 2018,11:00,Grêmio,3-2,?,Ceará
26,Sun Sep 23 2018,16:00,Corinthians,1-1,?,Internacional
26,Sun Sep 23 2018,16:00,Flamengo,2-1,?,Atlético Mineiro
26,Sun Sep 23 2018,16:00,Atl Paranaense,3-0,?,Paraná
26,Sun Sep 23 2018,18:00,Sport Recife,0-1,?,Palmeiras
26,Sun Sep 23 2018,18:00,Vitória,3-4,?,Botafogo (RJ)
26,Sun Sep 23 2018,19:00,Cruzeiro,2-1,?,Santos
26,Mon Sep 24 2018,20:00,Vasco da Gama,2-1,?,Bahia
26,Mon Sep 24 2018,20:00,Chapecoense,1-2,?,Fluminense
3,Thu Sep 27 2018,20:00,Santos,1-1,?,Vasco da Gama
27,Sat Sep 29 2018,16:00,Fluminense,0-1,?,Grêmio
27,Sat Sep 29 2018,19:00,América (MG),0-0,?,Corinthians
27,Sat Sep 29 2018,21:00,Bahia,0-0,?,Flamengo
27,Sun Sep 30 2018,11:00,Palmeiras,3-1,?,Cruzeiro
27,Sun Sep 30 2018,16:00,Santos,1-0,?,Atl Paranaense
27,Sun Sep 30 2018,16:00,Botafogo (RJ),2-2,?,São Paulo
27,Sun Sep 30 2018,16:00,Atlético Mineiro,5-2,?,Sport Recife
27,Sun Sep 30 2018,16:00,Internacional,2-1,?,Vitória
27,Sun Sep 30 2018,19:00,Ceará,3-1,?,Chapecoense
27,Mon Oct 1 2018,20:00,Paraná,1-1,?,Vasco da Gama
28,Fri Oct 5 2018,19:00,Sport Recife,2-1,?,Internacional
28,Fri Oct 5 2018,21:00,Corinthians,0-3,?,Flamengo
28,Fri Oct 5 2018,21:30,Vitória,0-1,?,Santos
28,Sat Oct 6 2018,16:00,Atl Paranaense,4-0,?,América (MG)
28,Sat Oct 6 2018,16:00,Chapecoense,1-0,?,Atlético Mineiro
28,Sat Oct 6 2018,18:00,São Paulo,0-2,?,Palmeiras
28,Sat Oct 6 2018,21:00,Grêmio,2-2,?,Bahia
28,Mon Oct 8 2018,20:00,Fluminense,4-0,?,Paraná
28,Tue Oct 9 2018,21:00,Botafogo (RJ),1-1,?,Vasco da Gama
29,Sat Oct 13 2018,17:00,Flamengo,3-0,?,Fluminense
29,Sat Oct 13 2018,19:00,Santos,1-0,?,Corinthians
29,Sat Oct 13 2018,21:00,Bahia,2-0,?,Paraná
29,Sun Oct 14 2018,11:00,Chapecoense,0-1,?,Vitória
29,Sun Oct 14 2018,16:00,Vasco da Gama,2-0,?,Cruzeiro
29,Sun Oct 14 2018,16:00,Palmeiras,2-0,?,Grêmio
29,Sun Oct 14 2018,16:00,Internacional,3-1,?,São Paulo
29,Sun Oct 14 2018,19:00,Atl Paranaense,4-0,?,Sport Recife
29,Sun Oct 14 2018,19:00,Atlético Mineiro,0-0,?,América (MG)
29,Mon Oct 15 2018,20:00,Ceará,0-0,?,Botafogo (RJ)
30,Sat Oct 20 2018,16:00,Botafogo (RJ),0-1,?,Bahia
30,Sat Oct 20 2018,16:00,América (MG),1-1,?,Grêmio
30,Sat Oct 20 2018,19:00,Sport Recife,2-1,?,Vasco da Gama
30,Sat Oct 20 2018,19:00,São Paulo,0-0,?,Atl Paranaense
30,Sun Oct 21 2018,16:00,Vitória,2-2,?,Corinthians
30,Sun Oct 21 2018,17:00,Palmeiras,2-1,?,Ceará
30,Sun Oct 21 2018,17:00,Fluminense,1-0,?,Atlético Mineiro
30,Sun Oct 21 2018,20:00,Cruzeiro,3-0,?,Chapecoense
30,Sun Oct 21 2018,20:00,Paraná,0-4,?,Flamengo
30,Mon Oct 22 2018,21:00,Internacional,2-2,?,Santos
28,Wed Oct 24 2018,20:30,Cruzeiro,0-2,?,Ceará
31,Fri Oct 26 2018,19:30,Vitória,0-1,?,São Paulo
31,Fri Oct 26 2018,22:30,Vasco da Gama,1-1,?,Internacional
31,Sat Oct 27 2018,17:30,Santos,3-0,?,Fluminense
31,Sat Oct 27 2018,17:30,Grêmio,3-4,?,Sport Recife
31,Sat Oct 27 2018,20:00,Chapecoense,1-0,?,América (MG)
31,Sat Oct 27 2018,20:00,Corinthians,2-1,?,Bahia
31,Sat Oct 27 2018,20:00,Flamengo,1-1,?,Palmeiras
31,Sat Oct 27 2018,23:00,Cruzeiro,3-1,?,Paraná
31,Sat Oct 27 2018,23:00,Atl Paranaense,2-1,?,Botafogo (RJ)
31,Mon Oct 29 2018,20:00,Ceará,2-1,?,Atlético Mineiro
32,Sat Nov 3 2018,18:00,Atlético Mineiro,0-1,?,Grêmio
32,Sat Nov 3 2018,18:00,Fluminense,0-1,?,Vasco da Gama
32,Sat Nov 3 2018,20:00,Palmeiras,3-2,?,Santos
32,Sun Nov 4 2018,17:00,Paraná,1-1,?,Vitória
32,Sun Nov 4 2018,17:00,Botafogo (RJ),1-0,?,Corinthians
32,Sun Nov 4 2018,17:00,São Paulo,2-2,?,Flamengo
32,Sun Nov 4 2018,17:00,América (MG),1-2,?,Cruzeiro
32,Sun Nov 4 2018,18:00,Bahia,1-0,?,Chapecoense
32,Sun Nov 4 2018,19:00,Internacional,2-1,?,Atl Paranaense
32,Mon Nov 5 2018,19:00,Sport Recife,1-0,?,Ceará
33,Sat Nov 10 2018,17:00,América (MG),0-1,?,Paraná
33,Sat Nov 10 2018,17:00,Corinthians,1-1,?,São Paulo
33,Sat Nov 10 2018,19:00,Botafogo (RJ),2-1,?,Flamengo
33,Sat Nov 10 2018,19:00,Atl Paranaense,2-0,?,Cruzeiro
33,Sun Nov 11 2018,16:00,Vitória,2-2,?,Bahia
33,Sun Nov 11 2018,16:00,Ceará,1-1,?,Internacional
33,Sun Nov 11 2018,17:00,Grêmio,2-1,?,Vasco da Gama
33,Sun Nov 11 2018,17:00,Atlético Mineiro,1-1,?,Palmeiras
33,Sun Nov 11 2018,19:00,Fluminense,0-0,?,Sport Recife
33,Mon Nov 12 2018,20:00,Santos,0-1,?,Chapecoense
34,Wed Nov 14 2018,19:30,Vasco da Gama,1-1,?,Atl Paranaense
34,Wed Nov 14 2018,20:00,Bahia,2-1,?,Ceará
34,Wed Nov 14 2018,21:00,Paraná,0-1,?,Atlético Mineiro
34,Wed Nov 14 2018,20:45,Sport Recife,0-0,?,Vitória
34,Wed Nov 14 2018,21:45,Palmeiras,3-0,?,Fluminense
34,Wed Nov 14 2018,21:45,Cruzeiro,1-0,?,Corinthians
34,Thu Nov 15 2018,17:00,Chapecoense,0-1,?,Botafogo (RJ)
34,Thu Nov 15 2018,17:00,Flamengo,1-0,?,Santos
34,Thu Nov 15 2018,19:00,São Paulo,1-1,?,Grêmio
34,Thu Nov 15 2018,21:00,Internacional,2-0,?,América (MG)
35,Sat Nov 17 2018,18:00,Vitória,1-2,?,Atl Paranaense
35,Sat Nov 17 2018,19:00,Corinthians,1-0,?,Vasco da Gama
35,Sat Nov 17 2018,21:00,Atlético Mineiro,1-0,?,Bahia
35,Sun Nov 18 2018,16:00,Sport Recife,0-1,?,Flamengo
35,Sun Nov 18 2018,17:00,América (MG),2-1,?,Santos
35,Sun Nov 18 2018,17:00,Paraná,1-1,?,Palmeiras
35,Sun Nov 18 2018,17:00,Botafogo (RJ),1-0,?,Internacional
35,Sun Nov 18 2018,19:00,São Paulo,1-0,?,Cruzeiro
35,Sun Nov 18 2018,19:00,Grêmio,2-0,?,Chapecoense
35,Mon Nov 19 2018,20:00,Fluminense,0-0,?,Ceará
36,Wed Nov 21 2018,19:30,Internacional,1-2,?,Atlético Mineiro
36,Wed Nov 21 2018,21:00,Santos,1-1,?,Botafogo (RJ)
36,Wed Nov 21 2018,21:45,Atl Paranaense,1-0,?,Corinthians
36,Wed Nov 21 2018,21:45,Flamengo,2-0,?,Grêmio
36,Wed Nov 21 2018,21:45,Palmeiras,4-0,?,América (MG)
36,Wed Nov 21 2018,21:45,Cruzeiro,3-0,?,Vitória
36,Thu Nov 22 2018,20:00,Vasco da Gama,2-0,?,São Paulo
36,Thu Nov 22 2018,20:00,Bahia,2-0,?,Fluminense
36,Thu Nov 22 2018,20:00,Ceará,1-0,?,Paraná
36,Thu Nov 22 2018,21:00,Chapecoense,2-1,?,Sport Recife
37,Sat Nov 24 2018,20:00,Santos,3-2,?,Atlético Mineiro
37,Sun Nov 25 2018,16:00,Vitória,0-0,?,Grêmio
37,Sun Nov 25 2018,17:00,Atl Paranaense,2-2,?,Ceará
37,Sun Nov 25 2018,17:00,Vasco da Gama,0-1,?,Palmeiras
37,Sun Nov 25 2018,17:00,Cruzeiro,0-2,?,Flamengo
37,Sun Nov 25 2018,19:00,Corinthians,0-0,?,Chapecoense
37,Sun Nov 25 2018,19:00,Internacional,2-0,?,Fluminense
37,Sun Nov 25 2018,19:00,América (MG),1-0,?,Bahia
37,Mon Nov 26 2018,20:00,Botafogo (RJ),2-1,?,Paraná
37,Mon Nov 26 2018,20:00,São Paulo,0-0,?,Sport Recife
38,Sat Dec 1 2018,19:00,Flamengo,1-2,?,Atl Paranaense
38,Sat Dec 1 2018,19:00,Atlético Mineiro,1-0,?,Botafogo (RJ)
38,Sun Dec 2 2018,16:00,Bahia,0-0,?,Cruzeiro
38,Sun Dec 2 2018,16:00,Ceará,0-0,?,Vasco da Gama
38,Sun Dec 2 2018,16:00,Sport Recife,2-1,?,Santos
38,Sun Dec 2 2018,17:00,Grêmio,1-0,?,Corinthians
38,Sun Dec 2 2018,17:00,Chapecoense,1-0,?,São Paulo
