Matchday,Date,Time,Team 1,FT,HT,Team 2
20,Sat Jan 10 2015,20:00,Evian,1-1,?,Rennes
20,Sat Jan 10 2015,20:00,Guingamp,2-0,?,Lens
20,Sat Jan 10 2015,20:00,Nice,3-1,?,Lorient
20,Sat Jan 10 2015,20:00,Reims,1-2,?,Saint-Étienne
20,Sat Jan 10 2015,20:00,Lille,1-0,?,Caen
20,Sun Jan 11 2015,17:00,Lyon,3-0,?,Toulouse
20,Sun Jan 11 2015,17:00,Nantes,0-0,?,Metz
20,Sun Jan 11 2015,21:00,Monaco,0-0,?,Bordeaux
21,Fri Jan 16 2015,20:30,Bordeaux,1-2,?,Nice
21,Sat Jan 17 2015,17:00,Lens,0-2,?,Lyon
21,Sat Jan 17 2015,20:00,Metz,2-3,?,Montpellier
21,Sat Jan 17 2015,20:00,Toulouse,1-1,?,Bastia
21,Sat Jan 17 2015,20:00,Monaco,1-0,?,Nantes
21,Sat Jan 17 2015,20:00,Caen,4-1,?,Reims
21,Sat Jan 17 2015,20:00,Lorient,1-0,?,Lille
21,Sun Jan 18 2015,14:00,Paris S-G,4-2,?,Evian
21,Sun Jan 18 2015,17:00,Rennes,0-0,?,Saint-Étienne
21,Sun Jan 18 2015,21:00,Marseille,2-1,?,Guingamp
22,Fri Jan 23 2015,20:30,Nice,2-1,?,Marseille
22,Sat Jan 24 2015,17:00,Lille,0-1,?,Monaco
22,Sat Jan 24 2015,20:00,Montpellier,4-0,?,Nantes
22,Sat Jan 24 2015,20:00,Guingamp,3-2,?,Lorient
22,Sat Jan 24 2015,20:00,Bastia,0-0,?,Bordeaux
22,Sun Jan 25 2015,14:00,Evian,1-0,?,Toulouse
22,Sun Jan 25 2015,14:00,Lyon,2-0,?,Metz
22,Sun Jan 25 2015,17:00,Rennes,1-4,?,Caen
22,Sun Jan 25 2015,17:00,Reims,0-0,?,Lens
22,Sun Jan 25 2015,21:00,Saint-Étienne,0-1,?,Paris S-G
23,Fri Jan 30 2015,20:30,Paris S-G,1-0,?,Rennes
23,Sat Jan 31 2015,16:30,Marseille,1-0,?,Evian
23,Sat Jan 31 2015,20:00,Lorient,0-0,?,Montpellier
23,Sat Jan 31 2015,20:00,Nantes,1-1,?,Lille
23,Sat Jan 31 2015,20:00,Metz,0-0,?,Nice
23,Sat Jan 31 2015,20:00,Lens,1-1,?,Bastia
23,Sat Jan 31 2015,20:00,Toulouse,1-0,?,Reims
23,Sun Feb 1 2015,14:00,Caen,1-0,?,Saint-Étienne
23,Sun Feb 1 2015,17:00,Bordeaux,1-1,?,Guingamp
23,Sun Feb 1 2015,21:00,Monaco,0-0,?,Lyon
24,Fri Feb 6 2015,20:30,Saint-Étienne,3-3,?,Lens
24,Sat Feb 7 2015,16:00,Rennes,1-1,?,Marseille
24,Sat Feb 7 2015,20:00,Caen,2-0,?,Toulouse
24,Sat Feb 7 2015,20:00,Reims,1-3,?,Lorient
24,Sat Feb 7 2015,20:00,Bastia,2-0,?,Metz
24,Sat Feb 7 2015,20:00,Evian,0-1,?,Bordeaux
24,Sat Feb 7 2015,20:00,Montpellier,1-2,?,Lille
24,Sun Feb 8 2015,14:00,Guingamp,1-0,?,Monaco
24,Sun Feb 8 2015,17:00,Nice,0-0,?,Nantes
24,Sun Feb 8 2015,21:00,Lyon,1-1,?,Paris S-G
25,Fri Feb 13 2015,20:30,Marseille,2-2,?,Reims
25,Sat Feb 14 2015,16:00,Paris S-G,2-2,?,Caen
25,Sat Feb 14 2015,20:00,Lens,0-2,?,Evian
25,Sat Feb 14 2015,20:00,Lille,0-0,?,Nice
25,Sat Feb 14 2015,20:00,Toulouse,2-1,?,Rennes
25,Sat Feb 14 2015,20:00,Nantes,0-2,?,Bastia
25,Sun Feb 15 2015,14:00,Bordeaux,1-0,?,Saint-Étienne
25,Sun Feb 15 2015,17:00,Metz,0-2,?,Guingamp
25,Sun Feb 15 2015,21:00,Lorient,1-1,?,Lyon
26,Fri Feb 20 2015,20:30,Nice,0-1,?,Monaco
26,Sat Feb 21 2015,17:00,Paris S-G,3-1,?,Toulouse
26,Sat Feb 21 2015,20:00,Rennes,1-1,?,Bordeaux
26,Sat Feb 21 2015,20:00,Caen,4-1,?,Lens
26,Sat Feb 21 2015,20:00,Bastia,2-1,?,Lille
26,Sun Feb 22 2015,14:00,Guingamp,0-2,?,Montpellier
26,Sun Feb 22 2015,17:00,Lyon,1-0,?,Nantes
26,Sun Feb 22 2015,17:00,Reims,0-0,?,Metz
26,Sun Feb 22 2015,21:00,Saint-Étienne,2-2,?,Marseille
27,Fri Feb 27 2015,20:30,Marseille,2-3,?,Caen
27,Sat Feb 28 2015,16:00,Lille,2-1,?,Lyon
27,Sat Feb 28 2015,20:00,Lorient,2-0,?,Bastia
27,Sat Feb 28 2015,20:00,Lens,0-1,?,Rennes
27,Sat Feb 28 2015,20:00,Metz,1-2,?,Evian
27,Sat Feb 28 2015,20:00,Toulouse,1-1,?,Saint-Étienne
27,Sat Feb 28 2015,20:00,Bordeaux,1-1,?,Reims
27,Sun Mar 1 2015,14:00,Nantes,1-0,?,Guingamp
27,Sun Mar 1 2015,17:00,Montpellier,2-1,?,Nice
27,Sun Mar 1 2015,21:00,Monaco,0-0,?,Paris S-G
26,Wed Mar 4 2015,19:00,Evian,1-0,?,Lorient
28,Fri Mar 6 2015,20:30,Toulouse,1-6,?,Marseille
28,Sat Mar 7 2015,17:00,Paris S-G,4-1,?,Lens
28,Sat Mar 7 2015,20:00,Reims,3-1,?,Nantes
28,Sat Mar 7 2015,20:00,Caen,1-2,?,Bordeaux
28,Sat Mar 7 2015,20:00,Rennes,1-0,?,Metz
28,Sat Mar 7 2015,20:00,Evian,1-3,?,Monaco
28,Sat Mar 7 2015,20:00,Bastia,2-1,?,Nice
28,Sun Mar 8 2015,14:00,Saint-Étienne,2-0,?,Lorient
28,Sun Mar 8 2015,17:00,Guingamp,0-1,?,Lille
28,Sun Mar 8 2015,21:00,Montpellier,1-5,?,Lyon
29,Fri Mar 13 2015,20:30,Monaco,3-0,?,Bastia
29,Fri Mar 13 2015,20:30,Nice,1-2,?,Guingamp
29,Sat Mar 14 2015,17:00,Metz,2-3,?,Saint-Étienne
29,Sat Mar 14 2015,20:00,Lorient,2-1,?,Caen
29,Sat Mar 14 2015,20:00,Lens,1-0,?,Toulouse
29,Sat Mar 14 2015,20:00,Nantes,2-1,?,Evian
29,Sat Mar 14 2015,20:00,Montpellier,3-1,?,Reims
29,Sun Mar 15 2015,14:00,Lille,3-0,?,Rennes
29,Sun Mar 15 2015,17:00,Bordeaux,3-2,?,Paris S-G
29,Sun Mar 15 2015,21:00,Marseille,0-0,?,Lyon
30,Fri Mar 20 2015,20:30,Paris S-G,3-1,?,Lorient
30,Sat Mar 21 2015,16:00,Lyon,1-2,?,Nice
30,Sat Mar 21 2015,20:00,Evian,1-0,?,Montpellier
30,Sat Mar 21 2015,20:00,Bastia,0-0,?,Guingamp
30,Sat Mar 21 2015,20:00,Rennes,0-0,?,Nantes
30,Sat Mar 21 2015,20:00,Caen,0-0,?,Metz
30,Sat Mar 21 2015,20:00,Toulouse,2-1,?,Bordeaux
30,Sun Mar 22 2015,14:00,Saint-Étienne,2-0,?,Lille
30,Sun Mar 22 2015,17:00,Reims,1-3,?,Monaco
30,Sun Mar 22 2015,21:00,Lens,0-4,?,Marseille
31,Fri Apr 3 2015,20:30,Monaco,1-1,?,Saint-Étienne
31,Sat Apr 4 2015,17:00,Guingamp,1-3,?,Lyon
31,Sat Apr 4 2015,20:00,Lorient,0-3,?,Rennes
31,Sat Apr 4 2015,20:00,Metz,3-2,?,Toulouse
31,Sat Apr 4 2015,20:00,Nice,2-2,?,Evian
31,Sat Apr 4 2015,20:00,Lille,3-1,?,Reims
31,Sat Apr 4 2015,20:00,Montpellier,3-1,?,Bastia
31,Sun Apr 5 2015,14:00,Bordeaux,2-1,?,Lens
31,Sun Apr 5 2015,17:00,Nantes,1-2,?,Caen
31,Sun Apr 5 2015,21:00,Marseille,2-3,?,Paris S-G
25,Tue Apr 7 2015,19:00,Monaco,0-0,?,Montpellier
32,Fri Apr 10 2015,20:30,Caen,0-3,?,Monaco
32,Sun Apr 12 2015,14:00,Saint-Étienne,1-0,?,Nantes
32,Sun Apr 12 2015,17:00,Reims,0-1,?,Nice
32,Sun Apr 12 2015,17:00,Evian,0-1,?,Lille
32,Sun Apr 12 2015,17:00,Rennes,1-0,?,Guingamp
32,Sun Apr 12 2015,17:00,Lens,0-0,?,Lorient
32,Sun Apr 12 2015,17:00,Toulouse,1-0,?,Montpellier
32,Sun Apr 12 2015,21:00,Bordeaux,1-0,?,Marseille
32,Wed Apr 15 2015,18:30,Lyon,2-0,?,Bastia
33,Fri Apr 17 2015,20:30,Nantes,1-0,?,Marseille
33,Sat Apr 18 2015,17:00,Nice,1-3,?,Paris S-G
33,Sat Apr 18 2015,20:00,Metz,3-1,?,Lens
33,Sat Apr 18 2015,20:00,Monaco,1-1,?,Rennes
33,Sat Apr 18 2015,20:00,Guingamp,1-1,?,Evian
33,Sat Apr 18 2015,20:00,Lorient,0-1,?,Toulouse
33,Sat Apr 18 2015,20:00,Bastia,1-2,?,Reims
33,Sun Apr 19 2015,14:00,Lille,2-0,?,Bordeaux
33,Sun Apr 19 2015,17:00,Montpellier,1-0,?,Caen
33,Sun Apr 19 2015,21:00,Lyon,2-2,?,Saint-Étienne
34,Fri Apr 24 2015,20:30,Marseille,3-5,?,Lorient
34,Sat Apr 25 2015,17:00,Paris S-G,6-1,?,Lille
34,Sat Apr 25 2015,20:00,Toulouse,1-1,?,Nantes
34,Sat Apr 25 2015,20:00,Bordeaux,1-1,?,Metz
34,Sat Apr 25 2015,20:00,Evian,1-2,?,Bastia
34,Sat Apr 25 2015,20:00,Rennes,2-1,?,Nice
34,Sat Apr 25 2015,20:00,Caen,0-2,?,Guingamp
34,Sun Apr 26 2015,14:00,Saint-Étienne,1-0,?,Montpellier
34,Sun Apr 26 2015,17:00,Lens,0-3,?,Monaco
34,Sun Apr 26 2015,21:00,Reims,2-4,?,Lyon
32,Tue Apr 28 2015,21:00,Paris S-G,3-1,?,Metz
35,Fri May 1 2015,20:30,Metz,0-2,?,Marseille
35,Sat May 2 2015,17:00,Lyon,2-0,?,Evian
35,Sat May 2 2015,20:00,Bastia,1-0,?,Saint-Étienne
35,Sat May 2 2015,20:00,Lorient,0-0,?,Bordeaux
35,Sat May 2 2015,20:00,Guingamp,2-0,?,Reims
35,Sat May 2 2015,20:00,Nice,1-1,?,Caen
35,Sat May 2 2015,20:00,Montpellier,0-0,?,Rennes
35,Sun May 3 2015,14:00,Lille,3-1,?,Lens
35,Sun May 3 2015,17:00,Monaco,4-1,?,Toulouse
35,Sun May 3 2015,21:00,Nantes,0-2,?,Paris S-G
36,Fri May 8 2015,20:30,Paris S-G,6-0,?,Guingamp
36,Sat May 9 2015,17:00,Caen,3-0,?,Lyon
36,Sat May 9 2015,20:00,Toulouse,3-2,?,Lille
36,Sat May 9 2015,20:00,Evian,2-3,?,Reims
36,Sat May 9 2015,20:00,Rennes,0-1,?,Bastia
36,Sat May 9 2015,20:00,Metz,0-4,?,Lorient
36,Sat May 9 2015,20:00,Bordeaux,2-1,?,Nantes
36,Sun May 10 2015,14:00,Lens,0-1,?,Montpellier
36,Sun May 10 2015,17:00,Saint-Étienne,5-0,?,Nice
36,Sun May 10 2015,21:00,Marseille,2-1,?,Monaco
37,Sat May 16 2015,21:00,Guingamp,2-1,?,Toulouse
37,Sat May 16 2015,21:00,Nice,2-1,?,Lens
37,Sat May 16 2015,21:00,Lyon,1-1,?,Bordeaux
37,Sat May 16 2015,21:00,Evian,1-2,?,Saint-Étienne
37,Sat May 16 2015,21:00,Reims,1-0,?,Rennes
37,Sat May 16 2015,21:00,Monaco,2-0,?,Metz
37,Sat May 16 2015,21:00,Bastia,1-1,?,Caen
37,Sat May 16 2015,21:00,Lille,0-4,?,Marseille
37,Sat May 16 2015,21:00,Montpellier,1-2,?,Paris S-G
37,Sat May 16 2015,21:00,Nantes,1-1,?,Lorient
38,Sat May 23 2015,21:00,Paris S-G,3-2,?,Reims
38,Sat May 23 2015,21:00,Bordeaux,2-1,?,Montpellier
38,Sat May 23 2015,21:00,Saint-Étienne,2-1,?,Guingamp
38,Sat May 23 2015,21:00,Lorient,0-1,?,Monaco
38,Sat May 23 2015,21:00,Marseille,3-0,?,Bastia
38,Sat May 23 2015,21:00,Caen,3-2,?,Evian
38,Sat May 23 2015,21:00,Toulouse,2-3,?,Nice
38,Sat May 23 2015,21:00,Metz,1-4,?,Lille
38,Sat May 23 2015,21:00,Lens,1-0,?,Nantes
38,Sat May 23 2015,21:00,Rennes,0-1,?,Lyon
