Matchday,Date,Time,Team 1,FT,HT,Team 2
5,Sun Sep 28 2014,15:00,Inter,1-4,?,Cagliari
5,Sun Sep 28 2014,15:00,Cesena,1-1,?,Milan
5,Sun Sep 28 2014,15:00,Chievo,1-1,?,Empoli
5,Sun Sep 28 2014,20:45,Genoa,0-1,?,Sampdoria
5,Mon Sep 29 2014,19:00,Udinese,4-2,?,Parma
5,Mon Sep 29 2014,21:00,Palermo,0-4,?,Lazio
6,Sat Oct 4 2014,18:00,Hellas Verona,1-0,?,Cagliari
6,Sat Oct 4 2014,20:45,Milan,2-0,?,Chievo
6,Sun Oct 5 2014,12:30,Empoli,3-0,?,Palermo
6,Sun Oct 5 2014,15:00,Parma,1-2,?,Genoa
6,Sun Oct 5 2014,15:00,Lazio,3-2,?,Sassuolo
6,Sun Oct 5 2014,15:00,Udinese,1-1,?,Cesena
6,Sun Oct 5 2014,15:00,Sampdoria,1-0,?,Atalanta
6,Sun Oct 5 2014,18:00,Juventus,3-2,?,Roma
6,Sun Oct 5 2014,20:45,Napoli,2-1,?,Torino
6,Sun Oct 5 2014,20:45,Fiorentina,3-0,?,Inter
7,Sat Oct 18 2014,18:00,Roma,3-0,?,Chievo
7,Sat Oct 18 2014,20:45,Sassuolo,1-1,?,Juventus
7,Sun Oct 19 2014,12:30,Fiorentina,0-2,?,Lazio
7,Sun Oct 19 2014,15:00,Palermo,2-1,?,Cesena
7,Sun Oct 19 2014,15:00,Torino,1-0,?,Udinese
7,Sun Oct 19 2014,15:00,Atalanta,1-0,?,Parma
7,Sun Oct 19 2014,15:00,Hellas Verona,1-3,?,Milan
7,Sun Oct 19 2014,15:00,Cagliari,2-2,?,Sampdoria
7,Sun Oct 19 2014,20:45,Inter,2-2,?,Napoli
7,Mon Oct 20 2014,20:45,Genoa,1-1,?,Empoli
8,Sat Oct 25 2014,15:00,Empoli,0-4,?,Cagliari
8,Sat Oct 25 2014,18:00,Parma,1-3,?,Sassuolo
8,Sat Oct 25 2014,20:45,Sampdoria,0-0,?,Roma
8,Sun Oct 26 2014,15:00,Chievo,1-2,?,Genoa
8,Sun Oct 26 2014,15:00,Udinese,2-0,?,Atalanta
8,Sun Oct 26 2014,15:00,Juventus,2-0,?,Palermo
8,Sun Oct 26 2014,18:00,Lazio,2-1,?,Torino
8,Sun Oct 26 2014,18:00,Cesena,0-1,?,Inter
8,Sun Oct 26 2014,18:00,Napoli,6-2,?,Hellas Verona
8,Sun Oct 26 2014,20:45,Milan,1-1,?,Fiorentina
9,Tue Oct 28 2014,20:45,Sassuolo,3-1,?,Empoli
9,Wed Oct 29 2014,20:45,Atalanta,1-1,?,Napoli
9,Wed Oct 29 2014,20:45,Palermo,1-0,?,Chievo
9,Wed Oct 29 2014,20:45,Roma,2-0,?,Cesena
9,Wed Oct 29 2014,20:45,Inter,1-0,?,Sampdoria
9,Wed Oct 29 2014,20:45,Genoa,1-0,?,Juventus
9,Wed Oct 29 2014,20:45,Torino,1-0,?,Parma
9,Wed Oct 29 2014,20:45,Fiorentina,3-0,?,Udinese
9,Wed Oct 29 2014,20:45,Cagliari,1-1,?,Milan
9,Thu Oct 30 2014,20:45,Hellas Verona,1-1,?,Lazio
10,Sat Nov 1 2014,15:00,Napoli,2-0,?,Roma
10,Sat Nov 1 2014,18:00,Empoli,0-2,?,Juventus
10,Sat Nov 1 2014,20:45,Parma,2-0,?,Inter
10,Sun Nov 2 2014,15:00,Chievo,0-0,?,Sassuolo
10,Sun Nov 2 2014,15:00,Sampdoria,3-1,?,Fiorentina
10,Sun Nov 2 2014,15:00,Torino,0-0,?,Atalanta
10,Sun Nov 2 2014,15:00,Udinese,2-4,?,Genoa
10,Sun Nov 2 2014,20:45,Milan,0-2,?,Palermo
10,Mon Nov 3 2014,19:00,Cesena,1-1,?,Hellas Verona
10,Mon Nov 3 2014,21:00,Lazio,4-2,?,Cagliari
11,Sat Nov 8 2014,18:00,Sassuolo,0-0,?,Atalanta
11,Sat Nov 8 2014,20:45,Sampdoria,2-2,?,Milan
11,Sun Nov 9 2014,12:30,Cagliari,1-1,?,Genoa
11,Sun Nov 9 2014,15:00,Empoli,2-1,?,Lazio
11,Sun Nov 9 2014,15:00,Juventus,7-0,?,Parma
11,Sun Nov 9 2014,15:00,Chievo,2-1,?,Cesena
11,Sun Nov 9 2014,15:00,Palermo,1-1,?,Udinese
11,Sun Nov 9 2014,18:00,Fiorentina,0-1,?,Napoli
11,Sun Nov 9 2014,20:45,Roma,3-0,?,Torino
11,Sun Nov 9 2014,20:45,Inter,2-2,?,Hellas Verona
12,Sat Nov 22 2014,18:00,Atalanta,1-2,?,Roma
12,Sat Nov 22 2014,20:45,Lazio,0-3,?,Juventus
12,Sun Nov 23 2014,12:30,Torino,0-1,?,Sassuolo
12,Sun Nov 23 2014,15:00,Parma,0-2,?,Empoli
12,Sun Nov 23 2014,15:00,Napoli,3-3,?,Cagliari
12,Sun Nov 23 2014,15:00,Cesena,1-1,?,Sampdoria
12,Sun Nov 23 2014,15:00,Hellas Verona,1-2,?,Fiorentina
12,Sun Nov 23 2014,15:00,Udinese,1-1,?,Chievo
12,Sun Nov 23 2014,20:45,Milan,1-1,?,Inter
12,Mon Nov 24 2014,20:45,Genoa,1-1,?,Palermo
13,Sat Nov 29 2014,18:00,Sassuolo,2-1,?,Hellas Verona
13,Sat Nov 29 2014,20:45,Chievo,0-0,?,Lazio
13,Sun Nov 30 2014,15:00,Cesena,0-3,?,Genoa
13,Sun Nov 30 2014,15:00,Empoli,0-0,?,Atalanta
13,Sun Nov 30 2014,15:00,Milan,2-0,?,Udinese
13,Sun Nov 30 2014,15:00,Palermo,2-1,?,Parma
13,Sun Nov 30 2014,15:00,Cagliari,0-4,?,Fiorentina
13,Sun Nov 30 2014,18:00,Juventus,2-1,?,Torino
13,Sun Nov 30 2014,20:45,Roma,4-2,?,Inter
13,Mon Dec 1 2014,21:00,Sampdoria,1-1,?,Napoli
14,Fri Dec 5 2014,20:45,Fiorentina,0-0,?,Juventus
14,Sat Dec 6 2014,18:00,Roma,2-2,?,Sassuolo
14,Sat Dec 6 2014,20:45,Torino,2-2,?,Palermo
14,Sun Dec 7 2014,12:30,Napoli,2-2,?,Empoli
14,Sun Dec 7 2014,15:00,Parma,1-2,?,Lazio
14,Sun Dec 7 2014,15:00,Atalanta,3-2,?,Cesena
14,Sun Dec 7 2014,15:00,Genoa,1-0,?,Milan
14,Sun Dec 7 2014,20:45,Inter,1-2,?,Udinese
14,Mon Dec 8 2014,19:00,Cagliari,0-2,?,Chievo
14,Mon Dec 8 2014,21:00,Hellas Verona,1-3,?,Sampdoria
15,Sat Dec 13 2014,18:00,Palermo,2-1,?,Sassuolo
15,Sat Dec 13 2014,20:45,Lazio,3-0,?,Atalanta
15,Sun Dec 14 2014,12:30,Juventus,1-1,?,Sampdoria
15,Sun Dec 14 2014,15:00,Genoa,0-1,?,Roma
15,Sun Dec 14 2014,15:00,Udinese,1-2,?,Hellas Verona
15,Sun Dec 14 2014,15:00,Parma,0-0,?,Cagliari
15,Sun Dec 14 2014,18:00,Cesena,1-4,?,Fiorentina
15,Sun Dec 14 2014,20:45,Milan,2-0,?,Napoli
15,Mon Dec 15 2014,19:00,Empoli,0-0,?,Torino
15,Mon Dec 15 2014,21:00,Chievo,0-2,?,Inter
16,Thu Dec 18 2014,19:00,Cagliari,1-3,?,Juventus
16,Thu Dec 18 2014,21:00,Napoli,2-0,?,Parma
16,Sat Dec 20 2014,18:00,Sassuolo,1-1,?,Cesena
16,Sat Dec 20 2014,20:45,Roma,0-0,?,Milan
16,Sun Dec 21 2014,12:30,Hellas Verona,0-1,?,Chievo
16,Sun Dec 21 2014,15:00,Torino,2-1,?,Genoa
16,Sun Dec 21 2014,15:00,Sampdoria,2-2,?,Udinese
16,Sun Dec 21 2014,15:00,Fiorentina,1-1,?,Empoli
16,Sun Dec 21 2014,15:00,Atalanta,3-3,?,Palermo
16,Sun Dec 21 2014,20:45,Inter,2-2,?,Lazio
17,Mon Jan 5 2015,20:45,Lazio,3-0,?,Sampdoria
17,Tue Jan 6 2015,12:30,Udinese,0-1,?,Roma
17,Tue Jan 6 2015,15:00,Milan,1-2,?,Sassuolo
17,Tue Jan 6 2015,15:00,Parma,1-0,?,Fiorentina
17,Tue Jan 6 2015,15:00,Genoa,2-2,?,Atalanta
17,Tue Jan 6 2015,15:00,Chievo,0-0,?,Torino
17,Tue Jan 6 2015,15:00,Palermo,5-0,?,Cagliari
17,Tue Jan 6 2015,15:00,Empoli,0-0,?,Hellas Verona
17,Tue Jan 6 2015,18:00,Cesena,1-4,?,Napoli
17,Tue Jan 6 2015,21:00,Juventus,1-1,?,Inter
18,Sat Jan 10 2015,18:00,Sassuolo,1-1,?,Udinese
18,Sat Jan 10 2015,20:45,Torino,1-1,?,Milan
18,Sun Jan 11 2015,12:30,Inter,3-1,?,Genoa
18,Sun Jan 11 2015,15:00,Sampdoria,1-0,?,Empoli
18,Sun Jan 11 2015,15:00,Atalanta,1-1,?,Chievo
18,Sun Jan 11 2015,15:00,Cagliari,2-1,?,Cesena
18,Sun Jan 11 2015,15:00,Hellas Verona,3-1,?,Parma
18,Sun Jan 11 2015,15:00,Fiorentina,4-3,?,Palermo
18,Sun Jan 11 2015,15:00,Roma,2-2,?,Lazio
18,Sun Jan 11 2015,20:45,Napoli,1-3,?,Juventus
19,Sat Jan 17 2015,18:00,Empoli,0-0,?,Inter
19,Sat Jan 17 2015,20:45,Palermo,1-1,?,Roma
19,Sun Jan 18 2015,12:30,Lazio,0-1,?,Napoli
19,Sun Jan 18 2015,15:00,Parma,0-2,?,Sampdoria
19,Sun Jan 18 2015,15:00,Cesena,2-3,?,Torino
19,Sun Jan 18 2015,15:00,Chievo,1-2,?,Fiorentina
19,Sun Jan 18 2015,15:00,Milan,0-1,?,Atalanta
19,Sun Jan 18 2015,15:00,Genoa,3-3,?,Sassuolo
19,Sun Jan 18 2015,15:00,Udinese,2-2,?,Cagliari
19,Sun Jan 18 2015,20:45,Juventus,4-0,?,Hellas Verona
20,Sat Jan 24 2015,18:00,Cagliari,2-1,?,Sassuolo
20,Sat Jan 24 2015,20:45,Lazio,3-1,?,Milan
20,Sun Jan 25 2015,15:00,Inter,0-1,?,Torino
20,Sun Jan 25 2015,15:00,Parma,1-2,?,Cesena
20,Sun Jan 25 2015,15:00,Hellas Verona,1-0,?,Atalanta
20,Sun Jan 25 2015,15:00,Juventus,2-0,?,Chievo
20,Sun Jan 25 2015,15:00,Sampdoria,1-1,?,Palermo
20,Sun Jan 25 2015,20:45,Fiorentina,1-1,?,Roma
20,Mon Jan 26 2015,19:00,Empoli,1-2,?,Udinese
20,Mon Jan 26 2015,21:00,Napoli,2-1,?,Genoa
21,Sat Jan 31 2015,18:00,Genoa,1-1,?,Fiorentina
21,Sat Jan 31 2015,20:45,Roma,1-1,?,Empoli
21,Sun Feb 1 2015,12:30,Sassuolo,3-1,?,Inter
21,Sun Feb 1 2015,15:00,Palermo,2-1,?,Hellas Verona
21,Sun Feb 1 2015,15:00,Udinese,0-0,?,Juventus
21,Sun Feb 1 2015,15:00,Atalanta,2-1,?,Cagliari
21,Sun Feb 1 2015,15:00,Chievo,1-2,?,Napoli
21,Sun Feb 1 2015,15:00,Cesena,2-1,?,Lazio
21,Sun Feb 1 2015,15:00,Torino,5-1,?,Sampdoria
21,Sun Feb 1 2015,20:45,Milan,3-1,?,Parma
22,Sat Feb 7 2015,18:00,Hellas Verona,1-3,?,Torino
22,Sat Feb 7 2015,20:45,Juventus,3-1,?,Milan
22,Sun Feb 8 2015,12:30,Fiorentina,3-2,?,Atalanta
22,Sun Feb 8 2015,15:00,Napoli,3-1,?,Udinese
22,Sun Feb 8 2015,15:00,Empoli,2-0,?,Cesena
22,Sun Feb 8 2015,15:00,Cagliari,1-2,?,Roma
22,Sun Feb 8 2015,15:00,Sampdoria,1-1,?,Sassuolo
22,Sun Feb 8 2015,20:45,Inter,3-0,?,Palermo
22,Mon Feb 9 2015,20:45,Lazio,0-1,?,Genoa
22,Wed Feb 11 2015,18:00,Parma,0-1,?,Chievo
23,Sat Feb 14 2015,18:00,Sassuolo,1-3,?,Fiorentina
23,Sat Feb 14 2015,20:45,Palermo,3-1,?,Napoli
23,Sun Feb 15 2015,12:30,Milan,1-1,?,Empoli
23,Sun Feb 15 2015,15:00,Roma,0-0,?,Parma
23,Sun Feb 15 2015,15:00,Torino,1-1,?,Cagliari
23,Sun Feb 15 2015,15:00,Udinese,0-1,?,Lazio
23,Sun Feb 15 2015,15:00,Genoa,5-2,?,Hellas Verona
23,Sun Feb 15 2015,15:00,Atalanta,1-4,?,Inter
23,Sun Feb 15 2015,18:00,Chievo,2-1,?,Sampdoria
23,Sun Feb 15 2015,20:45,Cesena,2-2,?,Juventus
24,Fri Feb 20 2015,20:45,Juventus,2-1,?,Atalanta
24,Sun Feb 22 2015,15:00,Hellas Verona,1-1,?,Roma
24,Sun Feb 22 2015,15:00,Milan,2-0,?,Cesena
24,Sun Feb 22 2015,15:00,Empoli,3-0,?,Chievo
24,Sun Feb 22 2015,15:00,Lazio,2-1,?,Palermo
24,Sun Feb 22 2015,20:45,Fiorentina,1-1,?,Torino
24,Mon Feb 23 2015,19:00,Napoli,2-0,?,Sassuolo
24,Mon Feb 23 2015,21:00,Cagliari,1-2,?,Inter
24,Tue Feb 24 2015,18:30,Sampdoria,1-1,?,Genoa
25,Sat Feb 28 2015,20:45,Chievo,0-0,?,Milan
25,Sun Mar 1 2015,12:30,Cagliari,1-2,?,Hellas Verona
25,Sun Mar 1 2015,15:00,Palermo,0-0,?,Empoli
25,Sun Mar 1 2015,15:00,Atalanta,1-2,?,Sampdoria
25,Sun Mar 1 2015,15:00,Cesena,1-0,?,Udinese
25,Sun Mar 1 2015,15:00,Sassuolo,0-3,?,Lazio
25,Sun Mar 1 2015,18:00,Inter,0-1,?,Fiorentina
25,Sun Mar 1 2015,20:45,Torino,1-0,?,Napoli
25,Mon Mar 2 2015,20:45,Roma,1-1,?,Juventus
26,Sat Mar 7 2015,18:00,Sampdoria,2-0,?,Cagliari
26,Sat Mar 7 2015,20:45,Milan,2-2,?,Hellas Verona
26,Sun Mar 8 2015,12:30,Cesena,0-0,?,Palermo
26,Sun Mar 8 2015,15:00,Udinese,3-2,?,Torino
26,Sun Mar 8 2015,15:00,Chievo,0-0,?,Roma
26,Sun Mar 8 2015,15:00,Empoli,1-1,?,Genoa
26,Sun Mar 8 2015,15:00,Parma,0-0,?,Atalanta
26,Sun Mar 8 2015,20:45,Napoli,2-2,?,Inter
26,Mon Mar 9 2015,19:00,Lazio,4-0,?,Fiorentina
26,Mon Mar 9 2015,21:00,Juventus,1-0,?,Sassuolo
27,Sat Mar 14 2015,18:00,Palermo,0-1,?,Juventus
27,Sat Mar 14 2015,20:45,Cagliari,1-1,?,Empoli
27,Sun Mar 15 2015,15:00,Genoa,0-2,?,Chievo
27,Sun Mar 15 2015,15:00,Atalanta,0-0,?,Udinese
27,Sun Mar 15 2015,15:00,Sassuolo,4-1,?,Parma
27,Sun Mar 15 2015,18:00,Hellas Verona,2-0,?,Napoli
27,Sun Mar 15 2015,20:45,Inter,1-1,?,Cesena
27,Mon Mar 16 2015,19:00,Fiorentina,2-1,?,Milan
27,Mon Mar 16 2015,19:00,Torino,0-2,?,Lazio
27,Mon Mar 16 2015,21:00,Roma,0-2,?,Sampdoria
28,Sat Mar 21 2015,18:00,Chievo,1-0,?,Palermo
28,Sat Mar 21 2015,20:45,Milan,3-1,?,Cagliari
28,Sun Mar 22 2015,12:30,Empoli,3-1,?,Sassuolo
28,Sun Mar 22 2015,15:00,Juventus,1-0,?,Genoa
28,Sun Mar 22 2015,20:45,Sampdoria,1-0,?,Inter
28,Sun Mar 22 2015,20:45,Napoli,1-1,?,Atalanta
28,Sun Mar 22 2015,20:45,Udinese,2-2,?,Fiorentina
28,Sun Mar 22 2015,20:45,Parma,0-2,?,Torino
28,Sun Mar 22 2015,20:45,Cesena,0-1,?,Roma
28,Sun Mar 22 2015,20:45,Lazio,2-0,?,Hellas Verona
29,Sat Apr 4 2015,12:30,Roma,1-0,?,Napoli
29,Sat Apr 4 2015,15:00,Atalanta,1-2,?,Torino
29,Sat Apr 4 2015,15:00,Inter,1-1,?,Parma
29,Sat Apr 4 2015,15:00,Sassuolo,1-0,?,Chievo
29,Sat Apr 4 2015,15:00,Palermo,1-2,?,Milan
29,Sat Apr 4 2015,15:00,Genoa,1-1,?,Udinese
29,Sat Apr 4 2015,15:00,Hellas Verona,3-3,?,Cesena
29,Sat Apr 4 2015,15:00,Cagliari,1-3,?,Lazio
29,Sat Apr 4 2015,18:30,Fiorentina,2-0,?,Sampdoria
29,Sat Apr 4 2015,21:00,Juventus,2-0,?,Empoli
24,Wed Apr 8 2015,18:30,Parma,1-0,?,Udinese
30,Sat Apr 11 2015,18:00,Parma,1-0,?,Juventus
30,Sat Apr 11 2015,18:00,Genoa,2-0,?,Cagliari
30,Sat Apr 11 2015,20:45,Hellas Verona,0-3,?,Inter
30,Sun Apr 12 2015,12:30,Cesena,0-1,?,Chievo
30,Sun Apr 12 2015,15:00,Torino,1-1,?,Roma
30,Sun Apr 12 2015,15:00,Lazio,4-0,?,Empoli
30,Sun Apr 12 2015,15:00,Napoli,3-0,?,Fiorentina
30,Sun Apr 12 2015,15:00,Udinese,1-3,?,Palermo
30,Sun Apr 12 2015,15:00,Atalanta,2-1,?,Sassuolo
30,Sun Apr 12 2015,20:45,Milan,1-1,?,Sampdoria
25,Wed Apr 15 2015,18:30,Genoa,2-0,?,Parma
31,Sat Apr 18 2015,18:00,Sampdoria,0-0,?,Cesena
31,Sat Apr 18 2015,20:45,Juventus,2-0,?,Lazio
31,Sun Apr 19 2015,12:30,Sassuolo,1-1,?,Torino
31,Sun Apr 19 2015,15:00,Chievo,1-1,?,Udinese
31,Sun Apr 19 2015,15:00,Empoli,2-2,?,Parma
31,Sun Apr 19 2015,15:00,Roma,1-1,?,Atalanta
31,Sun Apr 19 2015,15:00,Palermo,2-1,?,Genoa
31,Sun Apr 19 2015,18:00,Cagliari,0-3,?,Napoli
31,Sun Apr 19 2015,20:45,Inter,0-0,?,Milan
31,Mon Apr 20 2015,20:45,Fiorentina,0-1,?,Hellas Verona
32,Sat Apr 25 2015,18:00,Udinese,2-1,?,Milan
32,Sat Apr 25 2015,20:45,Inter,2-1,?,Roma
32,Sun Apr 26 2015,12:30,Atalanta,2-2,?,Empoli
32,Sun Apr 26 2015,15:00,Genoa,3-1,?,Cesena
32,Sun Apr 26 2015,15:00,Parma,1-0,?,Palermo
32,Sun Apr 26 2015,15:00,Hellas Verona,3-2,?,Sassuolo
32,Sun Apr 26 2015,15:00,Torino,2-1,?,Juventus
32,Sun Apr 26 2015,15:00,Lazio,1-1,?,Chievo
32,Sun Apr 26 2015,18:00,Fiorentina,1-3,?,Cagliari
32,Sun Apr 26 2015,20:45,Napoli,4-2,?,Sampdoria
33,Tue Apr 28 2015,20:45,Udinese,1-2,?,Inter
33,Wed Apr 29 2015,20:45,Milan,1-3,?,Genoa
33,Wed Apr 29 2015,20:45,Lazio,4-0,?,Parma
33,Wed Apr 29 2015,20:45,Sampdoria,1-1,?,Hellas Verona
33,Wed Apr 29 2015,20:45,Sassuolo,0-3,?,Roma
33,Wed Apr 29 2015,20:45,Juventus,3-2,?,Fiorentina
33,Wed Apr 29 2015,20:45,Palermo,2-2,?,Torino
33,Wed Apr 29 2015,20:45,Chievo,1-0,?,Cagliari
33,Wed Apr 29 2015,20:45,Cesena,2-2,?,Atalanta
33,Thu Apr 30 2015,20:45,Empoli,4-2,?,Napoli
34,Sat May 2 2015,18:00,Sampdoria,0-1,?,Juventus
34,Sat May 2 2015,20:45,Sassuolo,0-0,?,Palermo
34,Sun May 3 2015,12:30,Roma,2-0,?,Genoa
34,Sun May 3 2015,15:00,Atalanta,1-1,?,Lazio
34,Sun May 3 2015,15:00,Inter,0-0,?,Chievo
34,Sun May 3 2015,15:00,Fiorentina,3-1,?,Cesena
34,Sun May 3 2015,15:00,Hellas Verona,0-1,?,Udinese
34,Sun May 3 2015,20:45,Napoli,3-0,?,Milan
34,Mon May 4 2015,20:45,Cagliari,4-0,?,Parma
34,Wed May 6 2015,15:00,Torino,0-1,?,Empoli
35,Sat May 9 2015,18:00,Juventus,1-1,?,Cagliari
35,Sat May 9 2015,20:45,Milan,2-1,?,Roma
35,Sun May 10 2015,12:30,Chievo,2-2,?,Hellas Verona
35,Sun May 10 2015,15:00,Udinese,1-4,?,Sampdoria
35,Sun May 10 2015,15:00,Cesena,2-3,?,Sassuolo
35,Sun May 10 2015,15:00,Palermo,2-3,?,Atalanta
35,Sun May 10 2015,18:00,Parma,2-2,?,Napoli
35,Sun May 10 2015,18:00,Empoli,2-3,?,Fiorentina
35,Sun May 10 2015,20:45,Lazio,1-2,?,Inter
35,Mon May 11 2015,20:45,Genoa,5-1,?,Torino
36,Sat May 16 2015,18:00,Inter,1-2,?,Juventus
36,Sat May 16 2015,20:45,Sampdoria,0-1,?,Lazio
36,Sun May 17 2015,12:30,Sassuolo,3-2,?,Milan
36,Sun May 17 2015,15:00,Cagliari,0-1,?,Palermo
36,Sun May 17 2015,15:00,Torino,2-0,?,Chievo
36,Sun May 17 2015,15:00,Hellas Verona,2-1,?,Empoli
36,Sun May 17 2015,15:00,Atalanta,1-4,?,Genoa
36,Sun May 17 2015,20:45,Roma,2-1,?,Udinese
36,Mon May 18 2015,19:00,Fiorentina,3-0,?,Parma
36,Mon May 18 2015,21:00,Napoli,3-2,?,Cesena
37,Sat May 23 2015,18:00,Juventus,3-1,?,Napoli
37,Sat May 23 2015,20:45,Genoa,3-2,?,Inter
37,Sun May 24 2015,12:30,Empoli,1-1,?,Sampdoria
37,Sun May 24 2015,15:00,Palermo,2-3,?,Fiorentina
37,Sun May 24 2015,15:00,Chievo,1-1,?,Atalanta
37,Sun May 24 2015,15:00,Cesena,0-1,?,Cagliari
37,Sun May 24 2015,15:00,Parma,2-2,?,Hellas Verona
37,Sun May 24 2015,15:00,Udinese,0-1,?,Sassuolo
37,Sun May 24 2015,20:45,Milan,3-0,?,Torino
37,Mon May 25 2015,18:00,Lazio,1-2,?,Roma
38,Sat May 30 2015,18:00,Hellas Verona,2-2,?,Juventus
38,Sat May 30 2015,20:45,Atalanta,1-3,?,Milan
38,Sun May 31 2015,18:00,Cagliari,4-3,?,Udinese
38,Sun May 31 2015,20:45,Torino,5-0,?,Cesena
38,Sun May 31 2015,20:45,Napoli,2-4,?,Lazio
38,Sun May 31 2015,20:45,Roma,1-2,?,Palermo
38,Sun May 31 2015,20:45,Sampdoria,2-2,?,Parma
38,Sun May 31 2015,20:45,Sassuolo,3-1,?,Genoa
38,Sun May 31 2015,20:45,Inter,4-3,?,Empoli
38,Sun May 31 2015,20:45,Fiorentina,3-0,?,Chievo
