Date,Team 1,Team 2,FT,HT
2002-08-22,Setubal,Boavista,1-1,1-1
2002-08-23,Academica,Sp Lisbon,0-2,0-1
2002-08-24,Benfica,Maritimo,3-0,2-0
2002-08-24,Leiria,Guimaraes,1-2,0-1
2002-08-24,Santa Clara,Sp Braga,0-0,0-0
2002-08-25,Moreirense,Beira Mar,1-2,0-0
2002-08-25,Nacional,Gil Vicente,0-1,0-0
2002-08-25,Pacos Ferreira,Varzim,3-1,2-0
2002-08-25,Porto,Belenenses,2-2,0-1
2002-08-30,Sp Braga,Pacos Ferreira,1-0,1-0
2002-08-31,Beira Mar,Benfica,0-2,0-1
2002-08-31,Belenenses,Academica,2-0,1-0
2002-08-31,Guimaraes,Nacional,3-2,1-1
2002-09-01,Gil Vicente,Setubal,0-1,0-0
2002-09-01,Maritimo,Leiria,2-0,1-0
2002-09-01,Sp Lisbon,Santa Clara,2-1,1-0
2002-09-01,Varzim,Moreirense,1-0,0-0
2002-09-02,Boavista,Porto,0-1,0-1
2002-09-13,Academica,Boavista,0-1,0-1
2002-09-14,Leiria,Beira Mar,1-0,0-0
2002-09-14,Moreirense,Benfica,2-3,2-1
2002-09-14,Pacos Ferreira,Sp Lisbon,4-0,2-0
2002-09-15,Nacional,Maritimo,0-0,0-0
2002-09-15,Porto,Gil Vicente,3-1,1-1
2002-09-15,Santa Clara,Belenenses,3-1,2-0
2002-09-15,Varzim,Sp Braga,2-0,0-0
2002-09-16,Setubal,Guimaraes,1-2,0-2
2002-09-21,Belenenses,Pacos Ferreira,1-0,1-0
2002-09-21,Benfica,Leiria,3-1,1-1
2002-09-22,Beira Mar,Nacional,0-2,0-1
2002-09-22,Gil Vicente,Academica,1-1,1-0
2002-09-22,Maritimo,Setubal,0-5,0-3
2002-09-22,Sp Braga,Moreirense,2-1,0-0
2002-09-23,Guimaraes,Porto,0-2,0-1
2002-09-23,Sp Lisbon,Varzim,0-0,0-0
2002-09-24,Boavista,Santa Clara,1-0,0-0
2002-09-28,Nacional,Benfica,1-0,0-0
2002-09-28,Porto,Maritimo,1-0,1-0
2002-09-29,Moreirense,Leiria,2-1,1-0
2002-09-29,Pacos Ferreira,Boavista,3-1,1-1
2002-09-29,Santa Clara,Gil Vicente,4-2,2-1
2002-09-29,Setubal,Beira Mar,1-1,1-1
2002-09-29,Sp Braga,Sp Lisbon,4-2,3-2
2002-09-29,Varzim,Belenenses,0-2,0-1
2002-09-30,Academica,Guimaraes,2-2,1-1
2002-10-05,Belenenses,Sp Braga,3-2,2-0
2002-10-05,Benfica,Setubal,1-1,0-0
2002-10-05,Leiria,Nacional,1-0,0-0
2002-10-06,Gil Vicente,Pacos Ferreira,1-1,1-0
2002-10-06,Guimaraes,Santa Clara,5-0,2-0
2002-10-06,Maritimo,Academica,2-1,1-0
2002-10-07,Beira Mar,Porto,1-1,0-1
2002-10-07,Sp Lisbon,Moreirense,3-0,2-0
2002-10-08,Boavista,Varzim,2-1,1-1
2002-10-19,Sp Braga,Boavista,1-0,0-0
2002-10-20,Academica,Beira Mar,1-1,1-1
2002-10-20,Moreirense,Nacional,2-0,1-0
2002-10-20,Porto,Benfica,2-1,1-1
2002-10-20,Setubal,Leiria,0-0,0-0
2002-10-20,Sp Lisbon,Belenenses,2-0,1-0
2002-10-20,Varzim,Gil Vicente,3-0,3-0
2002-10-21,Pacos Ferreira,Guimaraes,1-2,0-1
2002-10-25,Belenenses,Moreirense,1-0,0-0
2002-10-26,Benfica,Academica,1-1,0-0
2002-10-26,Boavista,Sp Lisbon,1-2,0-1
2002-10-26,Leiria,Porto,2-2,1-2
2002-10-27,Beira Mar,Santa Clara,2-1,2-1
2002-10-27,Guimaraes,Varzim,2-3,1-0
2002-10-27,Maritimo,Pacos Ferreira,2-0,2-0
2002-10-27,Nacional,Setubal,1-1,0-1
2002-10-28,Gil Vicente,Sp Braga,3-0,3-0
2002-11-02,Sp Braga,Guimaraes,2-4,0-3
2002-11-02,Sp Lisbon,Gil Vicente,0-3,0-2
2002-11-03,Academica,Leiria,3-2,2-2
2002-11-03,Moreirense,Setubal,2-2,1-1
2002-11-03,Pacos Ferreira,Beira Mar,1-0,0-0
2002-11-03,Santa Clara,Benfica,1-2,1-1
2002-11-03,Varzim,Maritimo,4-1,1-0
2002-11-04,Belenenses,Boavista,0-0,0-0
2002-11-04,Porto,Nacional,5-2,3-1
2002-11-08,Guimaraes,Sp Lisbon,1-3,0-1
2002-11-09,Boavista,Moreirense,0-0,0-0
2002-11-09,Maritimo,Sp Braga,3-0,2-0
2002-11-09,Setubal,Porto,0-1,0-1
2002-11-10,Beira Mar,Varzim,2-1,2-0
2002-11-10,Benfica,Pacos Ferreira,7-0,3-0
2002-11-10,Leiria,Santa Clara,3-1,2-1
2002-11-10,Nacional,Academica,3-2,1-2
2002-11-11,Gil Vicente,Belenenses,3-1,2-1
2002-11-15,Sp Lisbon,Maritimo,2-0,0-0
2002-11-16,Varzim,Benfica,2-1,1-1
2002-11-17,Academica,Setubal,1-1,0-0
2002-11-17,Belenenses,Guimaraes,1-0,0-0
2002-11-17,Pacos Ferreira,Leiria,1-0,0-0
2002-11-17,Santa Clara,Nacional,2-3,2-1
2002-11-17,Sp Braga,Beira Mar,0-0,0-0
2002-11-18,Boavista,Gil Vicente,0-1,0-0
2002-11-18,Moreirense,Porto,0-1,0-0
2002-11-30,Beira Mar,Sp Lisbon,1-3,1-1
2002-11-30,Benfica,Sp Braga,3-0,2-0
2002-11-30,Gil Vicente,Moreirense,2-1,2-1
2002-11-30,Setubal,Santa Clara,0-0,0-0
2002-12-01,Leiria,Varzim,3-1,1-0
2002-12-01,Maritimo,Belenenses,2-1,2-0
2002-12-01,Nacional,Pacos Ferreira,4-0,0-0
2002-12-02,Guimaraes,Boavista,3-1,1-1
2002-12-02,Porto,Academica,4-1,0-1
2002-12-04,Benfica,Gil Vicente,3-1,2-1
2002-12-04,Santa Clara,Maritimo,2-1,0-1
