Round,Date,Team 1,FT,HT,Team 2
?,(Thu) 22 Aug 2002 (33),Vitória de Setúbal (1),1-1,1-1,Boavista FC (1)
?,(Fri) 23 Aug 2002 (33),Académica de Coimbra (1),0-2,0-1,Sporting CP (1)
?,(Sat) 24 Aug 2002 (33),SL Benfica (1),3-0,2-0,CS Marítimo (1)
?,(Sat) 24 Aug 2002 (33),União de Leiria (1),1-2,0-1,Vitória de Guimarães (1)
?,(Sat) 24 Aug 2002 (33),Santa Clara (1),0-0,0-0,SC Braga (1)
?,(Sun) 25 Aug 2002 (33),Moreirense FC (1),1-2,0-0,SC Beira-Mar (1)
?,(Sun) 25 Aug 2002 (33),CD Nacional Madeira (1),0-1,0-0,Gil Vicente FC (1)
?,(Sun) 25 Aug 2002 (33),FC Paços de Ferreira (1),3-1,2-0,Varzim (1)
?,(Sun) 25 Aug 2002 (33),FC Porto (1),2-2,0-1,Os Belenenses (1)
?,(Fri) 30 Aug 2002 (34),SC Braga (2),1-0,1-0,FC Paços de Ferreira (2)
?,(Sat) 31 Aug 2002 (34),SC Beira-Mar (2),0-2,0-1,SL Benfica (2)
?,(Sat) 31 Aug 2002 (34),Os Belenenses (2),2-0,1-0,Académica de Coimbra (2)
?,(Sat) 31 Aug 2002 (34),Vitória de Guimarães (2),3-2,1-1,CD Nacional Madeira (2)
?,(Sun) 1 Sep 2002 (34),Gil Vicente FC (2),0-1,0-0,Vitória de Setúbal (2)
?,(Sun) 1 Sep 2002 (34),CS Marítimo (2),2-0,1-0,União de Leiria (2)
?,(Sun) 1 Sep 2002 (34),Sporting CP (2),2-1,1-0,Santa Clara (2)
?,(Sun) 1 Sep 2002 (34),Varzim (2),1-0,0-0,Moreirense FC (2)
?,(Mon) 2 Sep 2002 (35),Boavista FC (2),0-1,0-1,FC Porto (2)
?,(Fri) 13 Sep 2002 (36),Académica de Coimbra (3),0-1,0-1,Boavista FC (3)
?,(Sat) 14 Sep 2002 (36),União de Leiria (3),1-0,0-0,SC Beira-Mar (3)
?,(Sat) 14 Sep 2002 (36),Moreirense FC (3),2-3,2-1,SL Benfica (3)
?,(Sat) 14 Sep 2002 (36),FC Paços de Ferreira (3),4-0,2-0,Sporting CP (3)
?,(Sun) 15 Sep 2002 (36),CD Nacional Madeira (3),0-0,0-0,CS Marítimo (3)
?,(Sun) 15 Sep 2002 (36),FC Porto (3),3-1,1-1,Gil Vicente FC (3)
