Round,Date,Team 1,FT,HT,Team 2
?,(Thu) 22 Aug 2002 (W34),Vitória de Setúbal (1),1-1,1-1,Boavista FC (1)
?,(Fri) 23 Aug 2002 (W34),Académica de Coimbra (1),0-2,0-1,Sporting CP (1)
?,(Sat) 24 Aug 2002 (W34),SL Benfica (1),3-0,2-0,CS Marítimo (1)
?,(Sat) 24 Aug 2002 (W34),União de Leiria (1),1-2,0-1,Vitória de Guimarães (1)
?,(Sat) 24 Aug 2002 (W34),CD Santa Clara (1),0-0,0-0,SC Braga (1)
?,(Sun) 25 Aug 2002 (W34),Moreirense FC (1),1-2,0-0,SC Beira-Mar (1)
?,(Sun) 25 Aug 2002 (W34),CD Nacional Madeira (1),0-1,0-0,Gil Vicente FC (1)
?,(Sun) 25 Aug 2002 (W34),FC Paços de Ferreira (1),3-1,2-0,Varzim SC (1)
?,(Sun) 25 Aug 2002 (W34),FC Porto (1),2-2,0-1,Os Belenenses (1)
?,(Fri) 30 Aug 2002 (W35),SC Braga (2),1-0,1-0,FC Paços de Ferreira (2)
?,(Sat) 31 Aug 2002 (W35),SC Beira-Mar (2),0-2,0-1,SL Benfica (2)
?,(Sat) 31 Aug 2002 (W35),Os Belenenses (2),2-0,1-0,Académica de Coimbra (2)
?,(Sat) 31 Aug 2002 (W35),Vitória de Guimarães (2),3-2,1-1,CD Nacional Madeira (2)
?,(Sun) 1 Sep 2002 (W35),Gil Vicente FC (2),0-1,0-0,Vitória de Setúbal (2)
?,(Sun) 1 Sep 2002 (W35),CS Marítimo (2),2-0,1-0,União de Leiria (2)
?,(Sun) 1 Sep 2002 (W35),Sporting CP (2),2-1,1-0,CD Santa Clara (2)
?,(Sun) 1 Sep 2002 (W35),Varzim SC (2),1-0,0-0,Moreirense FC (2)
?,(Mon) 2 Sep 2002 (W36),Boavista FC (2),0-1,0-1,FC Porto (2)
?,(Fri) 13 Sep 2002 (W37),Académica de Coimbra (3),0-1,0-1,Boavista FC (3)
?,(Sat) 14 Sep 2002 (W37),União de Leiria (3),1-0,0-0,SC Beira-Mar (3)
?,(Sat) 14 Sep 2002 (W37),Moreirense FC (3),2-3,2-1,SL Benfica (3)
?,(Sat) 14 Sep 2002 (W37),FC Paços de Ferreira (3),4-0,2-0,Sporting CP (3)
?,(Sun) 15 Sep 2002 (W37),CD Nacional Madeira (3),0-0,0-0,CS Marítimo (3)
?,(Sun) 15 Sep 2002 (W37),FC Porto (3),3-1,1-1,Gil Vicente FC (3)
?,(Sun) 15 Sep 2002 (W37),CD Santa Clara (3),3-1,2-0,Os Belenenses (3)
?,(Sun) 15 Sep 2002 (W37),Varzim SC (3),2-0,0-0,SC Braga (3)
?,(Mon) 16 Sep 2002 (W38),Vitória de Setúbal (3),1-2,0-2,Vitória de Guimarães (3)
?,(Sat) 21 Sep 2002 (W38),Os Belenenses (4),1-0,1-0,FC Paços de Ferreira (4)
?,(Sat) 21 Sep 2002 (W38),SL Benfica (4),3-1,1-1,União de Leiria (4)
?,(Sun) 22 Sep 2002 (W38),SC Beira-Mar (4),0-2,0-1,CD Nacional Madeira (4)
?,(Sun) 22 Sep 2002 (W38),Gil Vicente FC (4),1-1,1-0,Académica de Coimbra (4)
?,(Sun) 22 Sep 2002 (W38),CS Marítimo (4),0-5,0-3,Vitória de Setúbal (4)
?,(Sun) 22 Sep 2002 (W38),SC Braga (4),2-1,0-0,Moreirense FC (4)
?,(Mon) 23 Sep 2002 (W39),Vitória de Guimarães (4),0-2,0-1,FC Porto (4)
?,(Mon) 23 Sep 2002 (W39),Sporting CP (4),0-0,0-0,Varzim SC (4)
?,(Tue) 24 Sep 2002 (W39),Boavista FC (4),1-0,0-0,CD Santa Clara (4)
?,(Sat) 28 Sep 2002 (W39),CD Nacional Madeira (5),1-0,0-0,SL Benfica (5)
?,(Sat) 28 Sep 2002 (W39),FC Porto (5),1-0,1-0,CS Marítimo (5)
?,(Sun) 29 Sep 2002 (W39),Moreirense FC (5),2-1,1-0,União de Leiria (5)
?,(Sun) 29 Sep 2002 (W39),FC Paços de Ferreira (5),3-1,1-1,Boavista FC (5)
?,(Sun) 29 Sep 2002 (W39),CD Santa Clara (5),4-2,2-1,Gil Vicente FC (5)
?,(Sun) 29 Sep 2002 (W39),Vitória de Setúbal (5),1-1,1-1,SC Beira-Mar (5)
?,(Sun) 29 Sep 2002 (W39),SC Braga (5),4-2,3-2,Sporting CP (5)
?,(Sun) 29 Sep 2002 (W39),Varzim SC (5),0-2,0-1,Os Belenenses (5)
?,(Mon) 30 Sep 2002 (W40),Académica de Coimbra (5),2-2,1-1,Vitória de Guimarães (5)
?,(Sat) 5 Oct 2002 (W40),Os Belenenses (6),3-2,2-0,SC Braga (6)
?,(Sat) 5 Oct 2002 (W40),SL Benfica (6),1-1,0-0,Vitória de Setúbal (6)
?,(Sat) 5 Oct 2002 (W40),União de Leiria (6),1-0,0-0,CD Nacional Madeira (6)
?,(Sun) 6 Oct 2002 (W40),Gil Vicente FC (6),1-1,1-0,FC Paços de Ferreira (6)
?,(Sun) 6 Oct 2002 (W40),Vitória de Guimarães (6),5-0,2-0,CD Santa Clara (6)
?,(Sun) 6 Oct 2002 (W40),CS Marítimo (6),2-1,1-0,Académica de Coimbra (6)
?,(Mon) 7 Oct 2002 (W41),SC Beira-Mar (6),1-1,0-1,FC Porto (6)
?,(Mon) 7 Oct 2002 (W41),Sporting CP (6),3-0,2-0,Moreirense FC (6)
?,(Tue) 8 Oct 2002 (W41),Boavista FC (6),2-1,1-1,Varzim SC (6)
?,(Sat) 19 Oct 2002 (W42),SC Braga (7),1-0,0-0,Boavista FC (7)
?,(Sun) 20 Oct 2002 (W42),Académica de Coimbra (7),1-1,1-1,SC Beira-Mar (7)
?,(Sun) 20 Oct 2002 (W42),Moreirense FC (7),2-0,1-0,CD Nacional Madeira (7)
?,(Sun) 20 Oct 2002 (W42),FC Porto (7),2-1,1-1,SL Benfica (7)
?,(Sun) 20 Oct 2002 (W42),Vitória de Setúbal (7),0-0,0-0,União de Leiria (7)
?,(Sun) 20 Oct 2002 (W42),Sporting CP (7),2-0,1-0,Os Belenenses (7)
?,(Sun) 20 Oct 2002 (W42),Varzim SC (7),3-0,3-0,Gil Vicente FC (7)
?,(Mon) 21 Oct 2002 (W43),FC Paços de Ferreira (7),1-2,0-1,Vitória de Guimarães (7)
?,(Fri) 25 Oct 2002 (W43),Os Belenenses (8),1-0,0-0,Moreirense FC (8)
?,(Sat) 26 Oct 2002 (W43),SL Benfica (8),1-1,0-0,Académica de Coimbra (8)
?,(Sat) 26 Oct 2002 (W43),Boavista FC (8),1-2,0-1,Sporting CP (8)
?,(Sat) 26 Oct 2002 (W43),União de Leiria (8),2-2,1-2,FC Porto (8)
?,(Sun) 27 Oct 2002 (W43),SC Beira-Mar (8),2-1,2-1,CD Santa Clara (7)
?,(Sun) 27 Oct 2002 (W43),Vitória de Guimarães (8),2-3,1-0,Varzim SC (8)
?,(Sun) 27 Oct 2002 (W43),CS Marítimo (7),2-0,2-0,FC Paços de Ferreira (8)
?,(Sun) 27 Oct 2002 (W43),CD Nacional Madeira (8),1-1,0-1,Vitória de Setúbal (8)
?,(Mon) 28 Oct 2002 (W44),Gil Vicente FC (8),3-0,3-0,SC Braga (8)
?,(Sat) 2 Nov 2002 (W44),SC Braga (9),2-4,0-3,Vitória de Guimarães (9)
?,(Sat) 2 Nov 2002 (W44),Sporting CP (9),0-3,0-2,Gil Vicente FC (9)
?,(Sun) 3 Nov 2002 (W44),Académica de Coimbra (9),3-2,2-2,União de Leiria (9)
?,(Sun) 3 Nov 2002 (W44),Moreirense FC (9),2-2,1-1,Vitória de Setúbal (9)
?,(Sun) 3 Nov 2002 (W44),FC Paços de Ferreira (9),1-0,0-0,SC Beira-Mar (9)
?,(Sun) 3 Nov 2002 (W44),CD Santa Clara (8),1-2,1-1,SL Benfica (9)
?,(Sun) 3 Nov 2002 (W44),Varzim SC (9),4-1,1-0,CS Marítimo (8)
?,(Mon) 4 Nov 2002 (W45),Os Belenenses (9),0-0,0-0,Boavista FC (9)
?,(Mon) 4 Nov 2002 (W45),FC Porto (9),5-2,3-1,CD Nacional Madeira (9)
?,(Fri) 8 Nov 2002 (W45),Vitória de Guimarães (10),1-3,0-1,Sporting CP (10)
?,(Sat) 9 Nov 2002 (W45),Boavista FC (10),0-0,0-0,Moreirense FC (10)
?,(Sat) 9 Nov 2002 (W45),CS Marítimo (9),3-0,2-0,SC Braga (10)
?,(Sat) 9 Nov 2002 (W45),Vitória de Setúbal (10),0-1,0-1,FC Porto (10)
?,(Sun) 10 Nov 2002 (W45),SC Beira-Mar (10),2-1,2-0,Varzim SC (10)
?,(Sun) 10 Nov 2002 (W45),SL Benfica (10),7-0,3-0,FC Paços de Ferreira (10)
?,(Sun) 10 Nov 2002 (W45),União de Leiria (10),3-1,2-1,CD Santa Clara (9)
?,(Sun) 10 Nov 2002 (W45),CD Nacional Madeira (10),3-2,1-2,Académica de Coimbra (10)
?,(Mon) 11 Nov 2002 (W46),Gil Vicente FC (10),3-1,2-1,Os Belenenses (10)
?,(Fri) 15 Nov 2002 (W46),Sporting CP (11),2-0,0-0,CS Marítimo (10)
?,(Sat) 16 Nov 2002 (W46),Varzim SC (11),2-1,1-1,SL Benfica (11)
?,(Sun) 17 Nov 2002 (W46),Académica de Coimbra (11),1-1,0-0,Vitória de Setúbal (11)
?,(Sun) 17 Nov 2002 (W46),Os Belenenses (11),1-0,0-0,Vitória de Guimarães (11)
?,(Sun) 17 Nov 2002 (W46),FC Paços de Ferreira (11),1-0,0-0,União de Leiria (11)
?,(Sun) 17 Nov 2002 (W46),CD Santa Clara (10),2-3,2-1,CD Nacional Madeira (11)
?,(Sun) 17 Nov 2002 (W46),SC Braga (11),0-0,0-0,SC Beira-Mar (11)
?,(Mon) 18 Nov 2002 (W47),Boavista FC (11),0-1,0-0,Gil Vicente FC (11)
?,(Mon) 18 Nov 2002 (W47),Moreirense FC (11),0-1,0-0,FC Porto (11)
?,(Sat) 30 Nov 2002 (W48),SC Beira-Mar (12),1-3,1-1,Sporting CP (12)
?,(Sat) 30 Nov 2002 (W48),SL Benfica (12),3-0,2-0,SC Braga (12)
?,(Sat) 30 Nov 2002 (W48),Gil Vicente FC (12),2-1,2-1,Moreirense FC (12)
?,(Sat) 30 Nov 2002 (W48),Vitória de Setúbal (12),0-0,0-0,CD Santa Clara (11)
?,(Sun) 1 Dec 2002 (W48),União de Leiria (12),3-1,1-0,Varzim SC (12)
?,(Sun) 1 Dec 2002 (W48),CS Marítimo (11),2-1,2-0,Os Belenenses (12)
?,(Sun) 1 Dec 2002 (W48),CD Nacional Madeira (12),4-0,0-0,FC Paços de Ferreira (12)
?,(Mon) 2 Dec 2002 (W49),Vitória de Guimarães (12),3-1,1-1,Boavista FC (12)
?,(Mon) 2 Dec 2002 (W49),FC Porto (12),4-1,0-1,Académica de Coimbra (12)
?,(Wed) 4 Dec 2002 (W49),SL Benfica (13),3-1,2-1,Gil Vicente FC (13)
?,(Wed) 4 Dec 2002 (W49),CD Santa Clara (12),2-1,0-1,CS Marítimo (12)
?,(Fri) 6 Dec 2002 (W49),Os Belenenses (13),3-2,1-1,SC Beira-Mar (13)
?,(Sat) 7 Dec 2002 (W49),Sporting CP (13),0-2,0-2,SL Benfica (14)
?,(Sun) 8 Dec 2002 (W49),Boavista FC (13),3-0,2-0,CS Marítimo (13)
?,(Sun) 8 Dec 2002 (W49),Moreirense FC (13),1-0,0-0,Académica de Coimbra (13)
?,(Sun) 8 Dec 2002 (W49),FC Paços de Ferreira (13),1-2,0-1,Vitória de Setúbal (13)
?,(Sun) 8 Dec 2002 (W49),CD Santa Clara (13),1-3,0-1,FC Porto (13)
?,(Sun) 8 Dec 2002 (W49),SC Braga (13),1-1,1-1,União de Leiria (13)
?,(Sun) 8 Dec 2002 (W49),Varzim SC (13),1-0,0-0,CD Nacional Madeira (13)
?,(Mon) 9 Dec 2002 (W50),Gil Vicente FC (14),0-2,0-1,Vitória de Guimarães (13)
?,(Fri) 13 Dec 2002 (W50),Vitória de Setúbal (14),2-4,2-0,Varzim SC (14)
?,(Sat) 14 Dec 2002 (W50),Académica de Coimbra (14),3-2,2-0,CD Santa Clara (14)
?,(Sat) 14 Dec 2002 (W50),SL Benfica (15),1-0,0-0,Os Belenenses (14)
?,(Sat) 14 Dec 2002 (W50),Vitória de Guimarães (14),1-1,0-0,Moreirense FC (14)
?,(Sat) 14 Dec 2002 (W50),União de Leiria (14),3-2,1-1,Sporting CP (14)
?,(Sun) 15 Dec 2002 (W50),CS Marítimo (14),3-1,2-0,Gil Vicente FC (15)
?,(Sun) 15 Dec 2002 (W50),CD Nacional Madeira (14),0-0,0-0,SC Braga (14)
?,(Mon) 16 Dec 2002 (W51),SC Beira-Mar (14),3-3,2-1,Boavista FC (14)
?,(Mon) 16 Dec 2002 (W51),FC Porto (14),2-1,1-0,FC Paços de Ferreira (14)
?,(Sat) 21 Dec 2002 (W51),Os Belenenses (15),1-3,1-3,União de Leiria (15)
?,(Sat) 21 Dec 2002 (W51),Boavista FC (15),0-0,0-0,SL Benfica (16)
?,(Sun) 22 Dec 2002 (W51),Gil Vicente FC (16),3-1,1-1,SC Beira-Mar (15)
?,(Sun) 22 Dec 2002 (W51),Moreirense FC (15),2-2,1-1,CD Santa Clara (15)
?,(Sun) 22 Dec 2002 (W51),FC Paços de Ferreira (15),0-0,0-0,Académica de Coimbra (15)
?,(Sun) 22 Dec 2002 (W51),SC Braga (15),1-0,1-0,Vitória de Setúbal (15)
?,(Sun) 22 Dec 2002 (W51),Sporting CP (15),2-0,1-0,CD Nacional Madeira (15)
?,(Sun) 22 Dec 2002 (W51),Varzim SC (15),0-2,0-1,FC Porto (15)
?,(Mon) 23 Dec 2002 (W52),Vitória de Guimarães (15),2-0,1-0,CS Marítimo (15)
?,(Sat) 4 Jan 2003 (W1),SC Beira-Mar (16),1-1,0-0,Vitória de Guimarães (16)
?,(Sat) 4 Jan 2003 (W1),União de Leiria (16),1-0,0-0,Boavista FC (16)
?,(Sat) 4 Jan 2003 (W1),Vitória de Setúbal (16),1-2,1-0,Sporting CP (16)
?,(Sun) 5 Jan 2003 (W1),Académica de Coimbra (16),2-1,2-0,Varzim SC (16)
?,(Sun) 5 Jan 2003 (W1),Moreirense FC (16),2-2,1-1,CS Marítimo (16)
?,(Sun) 5 Jan 2003 (W1),FC Porto (16),3-0,1-0,SC Braga (16)
?,(Sun) 5 Jan 2003 (W1),CD Santa Clara (16),0-0,0-0,FC Paços de Ferreira (16)
?,(Mon) 6 Jan 2003 (W2),CD Nacional Madeira (16),1-1,0-0,Os Belenenses (16)
?,(Fri) 10 Jan 2003 (W2),SC Braga (17),1-1,0-0,Académica de Coimbra (17)
?,(Sat) 11 Jan 2003 (W2),Gil Vicente FC (17),3-1,2-1,União de Leiria (17)
?,(Sat) 11 Jan 2003 (W2),Vitória de Guimarães (17),1-1,0-0,SL Benfica (17)
?,(Sat) 11 Jan 2003 (W2),Sporting CP (17),0-1,0-1,FC Porto (17)
?,(Sun) 12 Jan 2003 (W2),Boavista FC (17),0-0,0-0,CD Nacional Madeira (17)
?,(Sun) 12 Jan 2003 (W2),CS Marítimo (17),3-0,1-0,SC Beira-Mar (17)
?,(Sun) 12 Jan 2003 (W2),FC Paços de Ferreira (17),1-1,0-1,Moreirense FC (17)
?,(Sun) 12 Jan 2003 (W2),Varzim SC (17),0-0,0-0,CD Santa Clara (17)
?,(Mon) 13 Jan 2003 (W3),Os Belenenses (17),0-0,0-0,Vitória de Setúbal (17)
?,(Fri) 17 Jan 2003 (W3),Vitória de Guimarães (18),1-2,0-1,União de Leiria (18)
?,(Sat) 18 Jan 2003 (W3),CS Marítimo (18),1-2,0-0,SL Benfica (18)
?,(Sun) 19 Jan 2003 (W3),SC Beira-Mar (18),1-2,0-2,Moreirense FC (18)
?,(Sun) 19 Jan 2003 (W3),Os Belenenses (18),1-3,1-0,FC Porto (18)
?,(Sun) 19 Jan 2003 (W3),Boavista FC (18),1-0,1-0,Vitória de Setúbal (18)
?,(Sun) 19 Jan 2003 (W3),SC Braga (18),1-1,1-1,CD Santa Clara (18)
?,(Sun) 19 Jan 2003 (W3),Varzim SC (18),0-0,0-0,FC Paços de Ferreira (18)
?,(Mon) 20 Jan 2003 (W4),Gil Vicente FC (18),2-0,1-0,CD Nacional Madeira (18)
?,(Fri) 24 Jan 2003 (W4),Académica de Coimbra (18),2-1,1-0,Os Belenenses (19)
?,(Sat) 25 Jan 2003 (W4),União de Leiria (19),3-0,2-0,CS Marítimo (19)
?,(Sat) 25 Jan 2003 (W4),FC Porto (19),1-0,0-0,Boavista FC (19)
?,(Sat) 25 Jan 2003 (W4),CD Santa Clara (19),0-1,0-1,Sporting CP (18)
?,(Sun) 26 Jan 2003 (W4),SL Benfica (19),1-0,0-0,SC Beira-Mar (19)
?,(Sun) 26 Jan 2003 (W4),Moreirense FC (19),1-0,0-0,Varzim SC (19)
?,(Sun) 26 Jan 2003 (W4),CD Nacional Madeira (19),0-0,0-0,Vitória de Guimarães (19)
?,(Sun) 26 Jan 2003 (W4),FC Paços de Ferreira (19),0-1,0-0,SC Braga (19)
?,(Sun) 26 Jan 2003 (W4),Vitória de Setúbal (19),0-1,0-0,Gil Vicente FC (19)
?,(Sat) 1 Feb 2003 (W5),Boavista FC (20),4-1,2-1,Académica de Coimbra (19)
?,(Sun) 2 Feb 2003 (W5),SC Beira-Mar (20),2-2,1-2,União de Leiria (20)
?,(Sun) 2 Feb 2003 (W5),Os Belenenses (20),1-1,1-1,CD Santa Clara (20)
?,(Sun) 2 Feb 2003 (W5),Gil Vicente FC (20),3-5,1-2,FC Porto (20)
?,(Sun) 2 Feb 2003 (W5),CS Marítimo (20),2-3,0-2,CD Nacional Madeira (20)
?,(Sun) 2 Feb 2003 (W5),SC Braga (20),1-0,1-0,Varzim SC (20)
?,(Sun) 2 Feb 2003 (W5),Sporting CP (19),4-0,2-0,FC Paços de Ferreira (20)
?,(Mon) 3 Feb 2003 (W6),SL Benfica (20),1-1,0-0,Moreirense FC (20)
?,(Mon) 3 Feb 2003 (W6),Vitória de Guimarães (20),1-0,0-0,Vitória de Setúbal (20)
?,(Wed) 5 Feb 2003 (W6),Sporting CP (20),1-0,0-0,Académica de Coimbra (20)
?,(Fri) 7 Feb 2003 (W6),CD Santa Clara (21),1-1,1-0,Boavista FC (21)
?,(Sat) 8 Feb 2003 (W6),União de Leiria (21),0-3,0-2,SL Benfica (21)
?,(Sat) 8 Feb 2003 (W6),Varzim SC (21),1-1,0-1,Sporting CP (21)
?,(Sun) 9 Feb 2003 (W6),Académica de Coimbra (21),2-0,1-0,Gil Vicente FC (21)
?,(Sun) 9 Feb 2003 (W6),Moreirense FC (21),2-2,1-0,SC Braga (21)
?,(Sun) 9 Feb 2003 (W6),CD Nacional Madeira (21),1-0,0-0,SC Beira-Mar (21)
?,(Sun) 9 Feb 2003 (W6),FC Paços de Ferreira (21),3-2,0-0,Os Belenenses (21)
?,(Sun) 9 Feb 2003 (W6),FC Porto (21),2-1,2-0,Vitória de Guimarães (21)
?,(Sun) 9 Feb 2003 (W6),Vitória de Setúbal (21),1-0,1-0,CS Marítimo (21)
?,(Sat) 15 Feb 2003 (W7),Boavista FC (22),0-0,0-0,FC Paços de Ferreira (22)
?,(Sat) 15 Feb 2003 (W7),CS Marítimo (22),2-1,1-0,FC Porto (22)
?,(Sun) 16 Feb 2003 (W7),SC Beira-Mar (22),5-3,4-2,Vitória de Setúbal (22)
?,(Sun) 16 Feb 2003 (W7),Os Belenenses (22),4-1,1-0,Varzim SC (22)
?,(Sun) 16 Feb 2003 (W7),SL Benfica (22),2-0,2-0,CD Nacional Madeira (22)
?,(Sun) 16 Feb 2003 (W7),Gil Vicente FC (22),1-2,0-0,CD Santa Clara (22)
?,(Sun) 16 Feb 2003 (W7),União de Leiria (22),2-2,1-0,Moreirense FC (22)
?,(Sun) 16 Feb 2003 (W7),Sporting CP (22),2-0,0-0,SC Braga (22)
?,(Mon) 17 Feb 2003 (W8),Vitória de Guimarães (22),1-0,0-0,Académica de Coimbra (22)
?,(Fri) 21 Feb 2003 (W8),SC Braga (23),1-1,0-0,Os Belenenses (23)
?,(Sat) 22 Feb 2003 (W8),Vitória de Setúbal (23),2-6,2-1,SL Benfica (23)
?,(Sun) 23 Feb 2003 (W8),Académica de Coimbra (23),2-0,1-0,CS Marítimo (23)
?,(Sun) 23 Feb 2003 (W8),FC Paços de Ferreira (23),2-0,1-0,Gil Vicente FC (23)
?,(Sun) 23 Feb 2003 (W8),FC Porto (23),3-0,2-0,SC Beira-Mar (23)
?,(Sun) 23 Feb 2003 (W8),CD Santa Clara (23),2-1,1-0,Vitória de Guimarães (23)
?,(Sun) 23 Feb 2003 (W8),Varzim SC (23),1-1,1-1,Boavista FC (23)
?,(Mon) 24 Feb 2003 (W9),Moreirense FC (23),1-2,0-1,Sporting CP (23)
?,(Mon) 24 Feb 2003 (W9),CD Nacional Madeira (23),2-2,1-0,União de Leiria (23)
?,(Fri) 28 Feb 2003 (W9),CS Marítimo (24),1-1,1-0,CD Santa Clara (24)
?,(Sat) 1 Mar 2003 (W9),Os Belenenses (24),1-1,0-1,Sporting CP (24)
?,(Sat) 1 Mar 2003 (W9),União de Leiria (24),1-1,1-0,Vitória de Setúbal (24)
?,(Sun) 2 Mar 2003 (W9),SC Beira-Mar (24),1-0,0-0,Académica de Coimbra (24)
?,(Sun) 2 Mar 2003 (W9),Gil Vicente FC (24),2-1,1-0,Varzim SC (24)
?,(Sun) 2 Mar 2003 (W9),Vitória de Guimarães (24),1-4,1-4,FC Paços de Ferreira (24)
?,(Sun) 2 Mar 2003 (W9),CD Nacional Madeira (24),1-1,1-1,Moreirense FC (24)
?,(Mon) 3 Mar 2003 (W10),Boavista FC (24),2-1,1-0,SC Braga (24)
?,(Tue) 4 Mar 2003 (W10),SL Benfica (24),0-1,0-1,FC Porto (24)
?,(Fri) 14 Mar 2003 (W11),Moreirense FC (25),3-1,0-1,Os Belenenses (25)
?,(Sat) 15 Mar 2003 (W11),Académica de Coimbra (25),1-4,0-3,SL Benfica (25)
?,(Sun) 16 Mar 2003 (W11),FC Paços de Ferreira (25),0-0,0-0,CS Marítimo (25)
?,(Sun) 16 Mar 2003 (W11),FC Porto (25),2-0,1-0,União de Leiria (25)
?,(Sun) 16 Mar 2003 (W11),CD Santa Clara (25),3-1,1-0,SC Beira-Mar (25)
?,(Sun) 16 Mar 2003 (W11),Vitória de Setúbal (25),2-2,1-2,CD Nacional Madeira (25)
?,(Sun) 16 Mar 2003 (W11),SC Braga (25),0-0,0-0,Gil Vicente FC (25)
?,(Sun) 16 Mar 2003 (W11),Sporting CP (25),1-1,1-1,Boavista FC (25)
?,(Mon) 17 Mar 2003 (W12),Varzim SC (25),0-1,0-0,Vitória de Guimarães (25)
?,(Fri) 21 Mar 2003 (W12),Gil Vicente FC (26),1-0,1-0,Sporting CP (26)
?,(Sat) 22 Mar 2003 (W12),SL Benfica (26),1-0,0-0,CD Santa Clara (26)
?,(Sun) 23 Mar 2003 (W12),SC Beira-Mar (26),3-1,2-1,FC Paços de Ferreira (26)
?,(Sun) 23 Mar 2003 (W12),Vitória de Guimarães (26),1-1,0-0,SC Braga (26)
?,(Sun) 23 Mar 2003 (W12),União de Leiria (26),0-0,0-0,Académica de Coimbra (26)
?,(Sun) 23 Mar 2003 (W12),CS Marítimo (26),2-0,1-0,Varzim SC (26)
?,(Sun) 23 Mar 2003 (W12),Vitória de Setúbal (26),0-2,0-1,Moreirense FC (26)
?,(Mon) 24 Mar 2003 (W13),Boavista FC (26),1-3,1-0,Os Belenenses (26)
?,(Mon) 24 Mar 2003 (W13),CD Nacional Madeira (26),1-2,1-0,FC Porto (26)
?,(Sat) 5 Apr 2003 (W14),Moreirense FC (27),1-1,1-0,Boavista FC (27)
?,(Sat) 5 Apr 2003 (W14),FC Paços de Ferreira (27),1-3,1-3,SL Benfica (27)
?,(Sun) 6 Apr 2003 (W14),Académica de Coimbra (27),2-2,1-1,CD Nacional Madeira (27)
?,(Sun) 6 Apr 2003 (W14),FC Porto (27),3-0,1-0,Vitória de Setúbal (27)
?,(Sun) 6 Apr 2003 (W14),CD Santa Clara (27),1-3,0-0,União de Leiria (27)
?,(Sun) 6 Apr 2003 (W14),SC Braga (27),0-1,0-0,CS Marítimo (27)
