Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 20 Aug 1994 (W33),SC Farense (1),0-2,?,Sporting CP (1)
?,(Sun) 21 Aug 1994 (W33),Os Belenenses (1),0-0,?,CF Estrela da Amadora (1)
?,(Sun) 21 Aug 1994 (W33),SL Benfica (1),2-0,?,SC Beira-Mar (1)
?,(Sun) 21 Aug 1994 (W33),Desportivo de Chaves (1),0-1,?,SC Salgueiros (1)
?,(Sun) 21 Aug 1994 (W33),Gil Vicente FC (1),0-1,?,FC Tirsense (1)
?,(Sun) 21 Aug 1994 (W33),Vitória de Guimarães (1),2-0,?,Boavista FC (1)
?,(Sun) 21 Aug 1994 (W33),União de Leiria (1),1-2,?,União da Madeira (1)
?,(Sun) 21 Aug 1994 (W33),CS Marítimo (1),3-2,?,Vitória de Setúbal (1)
?,(Sun) 21 Aug 1994 (W33),FC Porto (1),2-0,?,SC Braga (1)
?,(Sat) 27 Aug 1994 (W34),Sporting CP (2),2-1,?,Os Belenenses (2)
?,(Sun) 28 Aug 1994 (W34),SC Beira-Mar (2),0-2,?,FC Porto (2)
?,(Sun) 28 Aug 1994 (W34),Boavista FC (2),2-1,?,SC Farense (2)
?,(Sun) 28 Aug 1994 (W34),CF Estrela da Amadora (2),1-1,?,CS Marítimo (2)
?,(Sun) 28 Aug 1994 (W34),União da Madeira (2),0-2,?,SL Benfica (2)
?,(Sun) 28 Aug 1994 (W34),SC Salgueiros (2),0-0,?,Vitória de Guimarães (2)
?,(Sun) 28 Aug 1994 (W34),Vitória de Setúbal (2),2-2,?,União de Leiria (2)
?,(Sun) 28 Aug 1994 (W34),SC Braga (2),1-1,?,Gil Vicente FC (2)
?,(Sun) 28 Aug 1994 (W34),FC Tirsense (2),0-1,?,Desportivo de Chaves (2)
?,(Fri) 9 Sep 1994 (W36),CS Marítimo (3),2-0,?,União de Leiria (3)
?,(Sat) 10 Sep 1994 (W36),Os Belenenses (3),3-1,?,Boavista FC (3)
?,(Sat) 10 Sep 1994 (W36),SL Benfica (3),1-0,?,Vitória de Setúbal (3)
?,(Sat) 10 Sep 1994 (W36),CF Estrela da Amadora (3),0-2,?,Sporting CP (3)
?,(Sun) 11 Sep 1994 (W36),Desportivo de Chaves (3),1-0,?,SC Braga (3)
?,(Sun) 11 Sep 1994 (W36),SC Farense (3),1-0,?,SC Salgueiros (3)
?,(Sun) 11 Sep 1994 (W36),Gil Vicente FC (3),0-1,?,SC Beira-Mar (3)
?,(Sun) 11 Sep 1994 (W36),Vitória de Guimarães (3),1-0,?,FC Tirsense (3)
?,(Sun) 11 Sep 1994 (W36),FC Porto (3),3-0,?,União da Madeira (3)
?,(Sat) 17 Sep 1994 (W37),SC Beira-Mar (4),4-2,?,Desportivo de Chaves (4)
?,(Sat) 17 Sep 1994 (W37),Boavista FC (4),2-1,?,CF Estrela da Amadora (4)
?,(Sat) 17 Sep 1994 (W37),União de Leiria (4),1-0,?,SL Benfica (4)
?,(Sat) 17 Sep 1994 (W37),União da Madeira (4),2-0,?,Gil Vicente FC (4)
?,(Sat) 17 Sep 1994 (W37),SC Salgueiros (4),1-0,?,Os Belenenses (4)
?,(Sat) 17 Sep 1994 (W37),Vitória de Setúbal (4),2-3,?,FC Porto (4)
?,(Sat) 17 Sep 1994 (W37),SC Braga (4),3-1,?,Vitória de Guimarães (4)
?,(Sat) 17 Sep 1994 (W37),Sporting CP (4),2-0,?,CS Marítimo (4)
?,(Sat) 17 Sep 1994 (W37),FC Tirsense (4),3-0,?,SC Farense (4)
?,(Sat) 24 Sep 1994 (W38),Os Belenenses (5),0-1,?,FC Tirsense (5)
?,(Sat) 24 Sep 1994 (W38),Desportivo de Chaves (5),5-1,?,União da Madeira (5)
?,(Sat) 24 Sep 1994 (W38),CF Estrela da Amadora (5),4-0,?,SC Salgueiros (5)
?,(Sat) 24 Sep 1994 (W38),SC Farense (5),0-1,?,SC Braga (5)
?,(Sat) 24 Sep 1994 (W38),Gil Vicente FC (5),3-0,?,Vitória de Setúbal (5)
?,(Sat) 24 Sep 1994 (W38),Vitória de Guimarães (5),1-0,?,SC Beira-Mar (5)
?,(Sat) 24 Sep 1994 (W38),FC Porto (5),2-0,?,União de Leiria (5)
?,(Sat) 24 Sep 1994 (W38),Sporting CP (5),2-2,?,Boavista FC (5)
?,(Sat) 1 Oct 1994 (W39),SC Beira-Mar (6),1-3,?,SC Farense (6)
?,(Sat) 1 Oct 1994 (W39),SL Benfica (5),1-1,?,FC Porto (6)
?,(Sat) 1 Oct 1994 (W39),Boavista FC (6),1-0,?,CS Marítimo (5)
?,(Sat) 1 Oct 1994 (W39),União de Leiria (6),3-0,?,Gil Vicente FC (6)
?,(Sat) 1 Oct 1994 (W39),União da Madeira (6),3-3,?,Vitória de Guimarães (6)
?,(Sat) 1 Oct 1994 (W39),SC Salgueiros (6),2-3,?,Sporting CP (6)
?,(Sat) 1 Oct 1994 (W39),Vitória de Setúbal (6),0-1,?,Desportivo de Chaves (6)
?,(Sat) 1 Oct 1994 (W39),SC Braga (6),4-2,?,Os Belenenses (6)
?,(Sat) 1 Oct 1994 (W39),FC Tirsense (6),3-1,?,CF Estrela da Amadora (6)
?,(Sat) 15 Oct 1994 (W41),Os Belenenses (7),3-0,?,SC Beira-Mar (7)
?,(Sat) 15 Oct 1994 (W41),Boavista FC (7),1-0,?,SC Salgueiros (7)
?,(Sat) 15 Oct 1994 (W41),Desportivo de Chaves (7),1-1,?,União de Leiria (7)
?,(Sat) 15 Oct 1994 (W41),CF Estrela da Amadora (7),4-0,?,SC Braga (7)
?,(Sat) 15 Oct 1994 (W41),SC Farense (7),2-1,?,União da Madeira (7)
?,(Sat) 15 Oct 1994 (W41),Gil Vicente FC (7),1-0,?,SL Benfica (6)
?,(Sat) 15 Oct 1994 (W41),Vitória de Guimarães (7),1-1,?,Vitória de Setúbal (7)
?,(Sat) 15 Oct 1994 (W41),CS Marítimo (6),2-1,?,FC Porto (7)
?,(Sat) 15 Oct 1994 (W41),Sporting CP (7),2-0,?,FC Tirsense (7)
?,(Sat) 22 Oct 1994 (W42),SC Braga (8),0-2,?,Sporting CP (8)
?,(Sun) 23 Oct 1994 (W42),SC Beira-Mar (8),2-0,?,CF Estrela da Amadora (8)
?,(Sun) 23 Oct 1994 (W42),SL Benfica (7),5-0,?,Desportivo de Chaves (8)
?,(Sun) 23 Oct 1994 (W42),União de Leiria (8),2-1,?,Vitória de Guimarães (8)
?,(Sun) 23 Oct 1994 (W42),União da Madeira (8),0-1,?,Os Belenenses (8)
?,(Sun) 23 Oct 1994 (W42),FC Porto (8),1-0,?,Gil Vicente FC (8)
?,(Sun) 23 Oct 1994 (W42),SC Salgueiros (8),0-0,?,CS Marítimo (7)
?,(Sun) 23 Oct 1994 (W42),Vitória de Setúbal (8),1-1,?,SC Farense (8)
?,(Sun) 23 Oct 1994 (W42),FC Tirsense (8),2-1,?,Boavista FC (8)
?,(Sun) 30 Oct 1994 (W43),Os Belenenses (9),1-0,?,Vitória de Setúbal (9)
?,(Sun) 30 Oct 1994 (W43),Boavista FC (9),0-0,?,SC Braga (9)
?,(Sun) 30 Oct 1994 (W43),Desportivo de Chaves (9),0-4,?,FC Porto (9)
?,(Sun) 30 Oct 1994 (W43),CF Estrela da Amadora (9),1-1,?,União da Madeira (9)
?,(Sun) 30 Oct 1994 (W43),SC Farense (9),1-1,?,União de Leiria (9)
?,(Sun) 30 Oct 1994 (W43),Vitória de Guimarães (9),1-3,?,SL Benfica (8)
?,(Sun) 30 Oct 1994 (W43),CS Marítimo (8),1-0,?,Gil Vicente FC (9)
?,(Sun) 30 Oct 1994 (W43),SC Salgueiros (9),0-2,?,FC Tirsense (9)
?,(Sun) 30 Oct 1994 (W43),Sporting CP (9),2-0,?,SC Beira-Mar (9)
?,(Sat) 5 Nov 1994 (W44),SC Beira-Mar (10),3-1,?,Boavista FC (10)
?,(Sat) 5 Nov 1994 (W44),SL Benfica (9),2-1,?,SC Farense (10)
?,(Sat) 5 Nov 1994 (W44),Gil Vicente FC (10),2-0,?,Desportivo de Chaves (10)
?,(Sat) 5 Nov 1994 (W44),União de Leiria (10),1-0,?,Os Belenenses (10)
?,(Sat) 5 Nov 1994 (W44),União da Madeira (10),1-1,?,Sporting CP (10)
?,(Sat) 5 Nov 1994 (W44),FC Porto (10),3-0,?,Vitória de Guimarães (10)
?,(Sat) 5 Nov 1994 (W44),Vitória de Setúbal (10),0-0,?,CF Estrela da Amadora (10)
?,(Sat) 5 Nov 1994 (W44),SC Braga (10),2-1,?,SC Salgueiros (10)
?,(Sat) 5 Nov 1994 (W44),FC Tirsense (10),0-1,?,CS Marítimo (9)
?,(Sat) 19 Nov 1994 (W46),Os Belenenses (11),1-1,?,SL Benfica (10)
?,(Sun) 20 Nov 1994 (W46),Boavista FC (11),3-1,?,União da Madeira (11)
?,(Sun) 20 Nov 1994 (W46),CF Estrela da Amadora (11),2-3,?,União de Leiria (11)
?,(Sun) 20 Nov 1994 (W46),SC Farense (11),0-3,?,FC Porto (11)
?,(Sun) 20 Nov 1994 (W46),Vitória de Guimarães (11),3-1,?,Gil Vicente FC (11)
?,(Sun) 20 Nov 1994 (W46),CS Marítimo (10),4-1,?,Desportivo de Chaves (11)
?,(Sun) 20 Nov 1994 (W46),SC Salgueiros (11),2-1,?,SC Beira-Mar (11)
?,(Sun) 20 Nov 1994 (W46),Sporting CP (11),2-2,?,Vitória de Setúbal (11)
?,(Sun) 20 Nov 1994 (W46),FC Tirsense (11),1-0,?,SC Braga (11)
?,(Sat) 26 Nov 1994 (W47),SC Beira-Mar (12),1-0,?,FC Tirsense (12)
?,(Sat) 26 Nov 1994 (W47),SL Benfica (11),3-1,?,CF Estrela da Amadora (12)
?,(Sat) 26 Nov 1994 (W47),Desportivo de Chaves (12),1-1,?,Vitória de Guimarães (12)
?,(Sat) 26 Nov 1994 (W47),Gil Vicente FC (12),1-1,?,SC Farense (12)
?,(Sat) 26 Nov 1994 (W47),União de Leiria (12),0-3,?,Sporting CP (12)
?,(Sat) 26 Nov 1994 (W47),União da Madeira (12),0-4,?,SC Salgueiros (12)
?,(Sat) 26 Nov 1994 (W47),FC Porto (12),1-0,?,Os Belenenses (12)
?,(Sat) 26 Nov 1994 (W47),Vitória de Setúbal (12),1-3,?,Boavista FC (12)
?,(Sat) 26 Nov 1994 (W47),SC Braga (12),2-2,?,CS Marítimo (11)
?,(Sat) 3 Dec 1994 (W48),Os Belenenses (13),1-1,?,Gil Vicente FC (13)
?,(Sat) 3 Dec 1994 (W48),Boavista FC (13),2-0,?,União de Leiria (13)
?,(Sat) 3 Dec 1994 (W48),CF Estrela da Amadora (13),0-1,?,FC Porto (13)
?,(Sat) 3 Dec 1994 (W48),SC Farense (13),2-0,?,Desportivo de Chaves (13)
?,(Sat) 3 Dec 1994 (W48),CS Marítimo (12),2-3,?,Vitória de Guimarães (13)
?,(Sat) 3 Dec 1994 (W48),SC Salgueiros (13),3-2,?,Vitória de Setúbal (13)
?,(Sat) 3 Dec 1994 (W48),SC Braga (13),1-0,?,SC Beira-Mar (13)
?,(Sat) 3 Dec 1994 (W48),Sporting CP (13),1-0,?,SL Benfica (12)
?,(Sat) 3 Dec 1994 (W48),FC Tirsense (13),2-0,?,União da Madeira (13)
?,(Sat) 10 Dec 1994 (W49),SC Beira-Mar (14),1-0,?,CS Marítimo (13)
?,(Sat) 10 Dec 1994 (W49),SL Benfica (13),4-1,?,Boavista FC (14)
?,(Sat) 10 Dec 1994 (W49),Desportivo de Chaves (14),0-0,?,Os Belenenses (14)
?,(Sat) 10 Dec 1994 (W49),Gil Vicente FC (14),1-1,?,CF Estrela da Amadora (14)
?,(Sat) 10 Dec 1994 (W49),Vitória de Guimarães (14),2-0,?,SC Farense (14)
?,(Sat) 10 Dec 1994 (W49),União de Leiria (14),2-1,?,SC Salgueiros (14)
?,(Sat) 10 Dec 1994 (W49),União da Madeira (14),0-0,?,SC Braga (14)
?,(Sat) 10 Dec 1994 (W49),FC Porto (14),1-1,?,Sporting CP (14)
?,(Sat) 10 Dec 1994 (W49),Vitória de Setúbal (14),1-2,?,FC Tirsense (14)
?,(Thu) 29 Dec 1994 (W52),CF Estrela da Amadora (15),1-1,?,Desportivo de Chaves (15)
?,(Fri) 30 Dec 1994 (W52),SC Salgueiros (15),1-2,?,SL Benfica (14)
?,(Fri) 30 Dec 1994 (W52),Sporting CP (15),1-0,?,Gil Vicente FC (15)
?,(Sat) 31 Dec 1994 (W52),SC Beira-Mar (15),1-1,?,União da Madeira (15)
?,(Sat) 31 Dec 1994 (W52),Os Belenenses (15),1-2,?,Vitória de Guimarães (15)
?,(Sat) 31 Dec 1994 (W52),Boavista FC (15),1-2,?,FC Porto (15)
?,(Sat) 31 Dec 1994 (W52),FC Tirsense (15),2-1,?,União de Leiria (15)
?,(Sun) 1 Jan 1995 (W52),CS Marítimo (14),2-1,?,SC Farense (15)
?,(Sun) 1 Jan 1995 (W52),SC Braga (15),2-1,?,Vitória de Setúbal (15)
?,(Wed) 4 Jan 1995 (W1),CS Marítimo (15),0-3,?,SL Benfica (15)
?,(Sun) 8 Jan 1995 (W1),SL Benfica (16),1-0,?,FC Tirsense (16)
?,(Sun) 8 Jan 1995 (W1),Desportivo de Chaves (16),1-2,?,Sporting CP (16)
?,(Sun) 8 Jan 1995 (W1),SC Farense (16),1-0,?,Os Belenenses (16)
?,(Sun) 8 Jan 1995 (W1),Gil Vicente FC (16),1-2,?,Boavista FC (16)
?,(Sun) 8 Jan 1995 (W1),Vitória de Guimarães (16),1-0,?,CF Estrela da Amadora (16)
?,(Sun) 8 Jan 1995 (W1),União de Leiria (16),2-1,?,SC Braga (16)
?,(Sun) 8 Jan 1995 (W1),CS Marítimo (16),1-0,?,União da Madeira (16)
?,(Sun) 8 Jan 1995 (W1),FC Porto (16),5-2,?,SC Salgueiros (16)
?,(Sun) 8 Jan 1995 (W1),Vitória de Setúbal (16),1-0,?,SC Beira-Mar (16)
?,(Sat) 14 Jan 1995 (W2),SC Beira-Mar (17),2-2,?,União de Leiria (17)
?,(Sat) 14 Jan 1995 (W2),Os Belenenses (17),1-0,?,CS Marítimo (17)
?,(Sat) 14 Jan 1995 (W2),Boavista FC (17),1-4,?,Desportivo de Chaves (17)
?,(Sat) 14 Jan 1995 (W2),CF Estrela da Amadora (17),2-1,?,SC Farense (17)
?,(Sat) 14 Jan 1995 (W2),União da Madeira (17),3-0,?,Vitória de Setúbal (17)
?,(Sat) 14 Jan 1995 (W2),SC Salgueiros (17),1-1,?,Gil Vicente FC (17)
?,(Sat) 14 Jan 1995 (W2),SC Braga (17),0-2,?,SL Benfica (17)
?,(Sat) 14 Jan 1995 (W2),Sporting CP (17),2-0,?,Vitória de Guimarães (17)
?,(Sat) 14 Jan 1995 (W2),FC Tirsense (17),0-2,?,FC Porto (17)
?,(Sat) 21 Jan 1995 (W3),SC Beira-Mar (18),1-2,?,SL Benfica (18)
?,(Sat) 21 Jan 1995 (W3),Boavista FC (18),1-1,?,Vitória de Guimarães (18)
?,(Sat) 21 Jan 1995 (W3),CF Estrela da Amadora (18),2-3,?,Os Belenenses (18)
?,(Sat) 21 Jan 1995 (W3),União da Madeira (18),1-0,?,União de Leiria (18)
?,(Sat) 21 Jan 1995 (W3),SC Salgueiros (18),3-1,?,Desportivo de Chaves (18)
?,(Sat) 21 Jan 1995 (W3),Vitória de Setúbal (18),0-0,?,CS Marítimo (18)
?,(Sat) 21 Jan 1995 (W3),SC Braga (18),1-4,?,FC Porto (18)
?,(Sat) 21 Jan 1995 (W3),Sporting CP (18),1-1,?,SC Farense (18)
?,(Sat) 21 Jan 1995 (W3),FC Tirsense (18),3-1,?,Gil Vicente FC (18)
?,(Sun) 5 Feb 1995 (W5),Os Belenenses (19),0-1,?,Sporting CP (19)
?,(Sun) 5 Feb 1995 (W5),SL Benfica (19),3-1,?,União da Madeira (19)
?,(Sun) 5 Feb 1995 (W5),Desportivo de Chaves (19),0-0,?,FC Tirsense (19)
?,(Sun) 5 Feb 1995 (W5),SC Farense (19),1-0,?,Boavista FC (19)
?,(Sun) 5 Feb 1995 (W5),Gil Vicente FC (19),3-2,?,SC Braga (19)
?,(Sun) 5 Feb 1995 (W5),Vitória de Guimarães (19),3-1,?,SC Salgueiros (19)
?,(Sun) 5 Feb 1995 (W5),União de Leiria (19),1-0,?,Vitória de Setúbal (19)
?,(Sun) 5 Feb 1995 (W5),CS Marítimo (19),0-0,?,CF Estrela da Amadora (19)
?,(Sun) 5 Feb 1995 (W5),FC Porto (19),3-0,?,SC Beira-Mar (19)
?,(Sat) 11 Feb 1995 (W6),SC Beira-Mar (20),0-0,?,Gil Vicente FC (20)
?,(Sat) 11 Feb 1995 (W6),Boavista FC (20),1-0,?,Os Belenenses (20)
?,(Sat) 11 Feb 1995 (W6),União de Leiria (20),2-2,?,CS Marítimo (20)
?,(Sat) 11 Feb 1995 (W6),União da Madeira (20),0-0,?,FC Porto (20)
?,(Sat) 11 Feb 1995 (W6),SC Salgueiros (20),0-3,?,SC Farense (20)
?,(Sat) 11 Feb 1995 (W6),Vitória de Setúbal (20),1-2,?,SL Benfica (20)
?,(Sat) 11 Feb 1995 (W6),SC Braga (20),1-0,?,Desportivo de Chaves (20)
?,(Sat) 11 Feb 1995 (W6),Sporting CP (20),0-1,?,CF Estrela da Amadora (20)
?,(Sat) 11 Feb 1995 (W6),FC Tirsense (20),3-3,?,Vitória de Guimarães (20)
?,(Sat) 18 Feb 1995 (W7),CF Estrela da Amadora (21),1-0,?,Boavista FC (21)
?,(Sun) 19 Feb 1995 (W7),Os Belenenses (21),1-0,?,SC Salgueiros (21)
?,(Sun) 19 Feb 1995 (W7),SL Benfica (21),1-1,?,União de Leiria (21)
?,(Sun) 19 Feb 1995 (W7),Desportivo de Chaves (21),3-2,?,SC Beira-Mar (21)
?,(Sun) 19 Feb 1995 (W7),SC Farense (21),1-0,?,FC Tirsense (21)
?,(Sun) 19 Feb 1995 (W7),Gil Vicente FC (21),0-0,?,União da Madeira (21)
?,(Sun) 19 Feb 1995 (W7),Vitória de Guimarães (21),4-2,?,SC Braga (21)
?,(Sun) 19 Feb 1995 (W7),CS Marítimo (21),0-2,?,Sporting CP (21)
?,(Sun) 19 Feb 1995 (W7),FC Porto (21),1-0,?,Vitória de Setúbal (21)
?,(Tue) 28 Feb 1995 (W9),SC Beira-Mar (22),2-3,?,Vitória de Guimarães (22)
?,(Tue) 28 Feb 1995 (W9),SL Benfica (22),3-0,?,CS Marítimo (22)
?,(Tue) 28 Feb 1995 (W9),Boavista FC (22),1-1,?,Sporting CP (22)
?,(Tue) 28 Feb 1995 (W9),União de Leiria (22),0-2,?,FC Porto (22)
?,(Tue) 28 Feb 1995 (W9),União da Madeira (22),0-1,?,Desportivo de Chaves (22)
?,(Tue) 28 Feb 1995 (W9),SC Salgueiros (22),6-0,?,CF Estrela da Amadora (22)
?,(Tue) 28 Feb 1995 (W9),Vitória de Setúbal (22),0-1,?,Gil Vicente FC (22)
?,(Tue) 28 Feb 1995 (W9),SC Braga (22),0-0,?,SC Farense (22)
?,(Tue) 28 Feb 1995 (W9),FC Tirsense (22),3-0,?,Os Belenenses (22)
?,(Sat) 4 Mar 1995 (W9),Os Belenenses (23),0-1,?,SC Braga (23)
?,(Sat) 4 Mar 1995 (W9),Desportivo de Chaves (23),0-0,?,Vitória de Setúbal (23)
?,(Sat) 4 Mar 1995 (W9),CF Estrela da Amadora (23),0-0,?,FC Tirsense (23)
?,(Sat) 4 Mar 1995 (W9),SC Farense (23),3-0,?,SC Beira-Mar (23)
?,(Sat) 4 Mar 1995 (W9),Gil Vicente FC (23),1-1,?,União de Leiria (23)
?,(Sat) 4 Mar 1995 (W9),Vitória de Guimarães (23),2-1,?,União da Madeira (23)
?,(Sat) 4 Mar 1995 (W9),CS Marítimo (23),2-0,?,Boavista FC (23)
?,(Sat) 4 Mar 1995 (W9),FC Porto (23),2-1,?,SL Benfica (23)
?,(Sat) 4 Mar 1995 (W9),Sporting CP (23),1-0,?,SC Salgueiros (23)
?,(Sat) 11 Mar 1995 (W10),SL Benfica (24),0-1,?,Gil Vicente FC (24)
?,(Sat) 11 Mar 1995 (W10),FC Tirsense (24),1-1,?,Sporting CP (24)
?,(Sun) 12 Mar 1995 (W10),SC Beira-Mar (24),3-2,?,Os Belenenses (24)
