Matchday,Date,Time,Team 1,FT,HT,Team 2
15,Sat Nov 27 2010,?,Manchester Utd,7-1,?,Blackburn
15,Sat Nov 27 2010,?,West Ham,3-1,?,Wigan Athletic
15,Sat Nov 27 2010,?,Wolves,3-2,?,Sunderland
15,Sat Nov 27 2010,?,Bolton,2-2,?,Blackpool
15,Sat Nov 27 2010,?,Stoke City,1-1,?,Manchester City
15,Sat Nov 27 2010,?,Everton,1-4,?,West Brom
15,Sun Nov 28 2010,?,Newcastle Utd,1-1,?,Chelsea
15,Sun Nov 28 2010,?,Tottenham,2-1,?,Liverpool
16,Sat Dec 4 2010,?,Wigan Athletic,2-2,?,Stoke City
16,Sat Dec 4 2010,?,Birmingham City,1-1,?,Tottenham
16,Sat Dec 4 2010,?,Arsenal,2-1,?,Fulham
16,Sat Dec 4 2010,?,Manchester City,1-0,?,Bolton
16,Sat Dec 4 2010,?,Chelsea,1-1,?,Everton
16,Sat Dec 4 2010,?,Blackburn,3-0,?,Wolves
16,Sun Dec 5 2010,?,Sunderland,1-0,?,West Ham
16,Sun Dec 5 2010,?,West Brom,3-1,?,Newcastle Utd
16,Mon Dec 6 2010,?,Liverpool,3-0,?,Aston Villa
17,Sat Dec 11 2010,?,Stoke City,0-1,?,Blackpool
17,Sat Dec 11 2010,?,Aston Villa,2-1,?,West Brom
17,Sat Dec 11 2010,?,West Ham,1-3,?,Manchester City
17,Sat Dec 11 2010,?,Fulham,0-0,?,Sunderland
17,Sat Dec 11 2010,?,Newcastle Utd,3-1,?,Liverpool
17,Sat Dec 11 2010,?,Everton,0-0,?,Wigan Athletic
17,Sun Dec 12 2010,?,Wolves,1-0,?,Birmingham City
17,Sun Dec 12 2010,?,Bolton,2-1,?,Blackburn
17,Sun Dec 12 2010,?,Tottenham,1-1,?,Chelsea
17,Mon Dec 13 2010,?,Manchester Utd,1-0,?,Arsenal
18,Sat Dec 18 2010,?,Sunderland,1-0,?,Bolton
18,Sat Dec 18 2010,?,Blackburn,1-1,?,West Ham
18,Mon Dec 20 2010,?,Manchester City,1-2,?,Everton
19,Sun Dec 26 2010,?,Fulham,1-3,?,West Ham
19,Sun Dec 26 2010,?,Newcastle Utd,1-3,?,Manchester City
19,Sun Dec 26 2010,?,Bolton,2-0,?,West Brom
19,Sun Dec 26 2010,?,Wolves,1-2,?,Wigan Athletic
19,Sun Dec 26 2010,?,Manchester Utd,2-0,?,Sunderland
19,Sun Dec 26 2010,?,Aston Villa,1-2,?,Tottenham
19,Sun Dec 26 2010,?,Blackburn,0-2,?,Stoke City
19,Mon Dec 27 2010,?,Arsenal,3-1,?,Chelsea
20,Tue Dec 28 2010,?,West Ham,1-1,?,Everton
20,Tue Dec 28 2010,?,Manchester City,4-0,?,Aston Villa
20,Tue Dec 28 2010,?,Stoke City,0-2,?,Fulham
20,Tue Dec 28 2010,?,Tottenham,2-0,?,Newcastle Utd
20,Tue Dec 28 2010,?,Sunderland,0-2,?,Blackpool
20,Tue Dec 28 2010,?,West Brom,1-3,?,Blackburn
20,Tue Dec 28 2010,?,Birmingham City,1-1,?,Manchester Utd
20,Wed Dec 29 2010,?,Liverpool,0-1,?,Wolves
20,Wed Dec 29 2010,?,Chelsea,1-0,?,Bolton
20,Wed Dec 29 2010,?,Wigan Athletic,2-2,?,Arsenal
21,Sat Jan 1 2011,?,Stoke City,2-0,?,Everton
21,Sat Jan 1 2011,?,Birmingham City,0-3,?,Arsenal
21,Sat Jan 1 2011,?,West Brom,1-2,?,Manchester Utd
21,Sat Jan 1 2011,?,Tottenham,1-0,?,Fulham
21,Sat Jan 1 2011,?,Sunderland,3-0,?,Blackburn
21,Sat Jan 1 2011,?,Liverpool,2-1,?,Bolton
21,Sat Jan 1 2011,?,West Ham,2-0,?,Wolves
21,Sat Jan 1 2011,?,Manchester City,1-0,?,Blackpool
21,Sun Jan 2 2011,?,Chelsea,3-3,?,Aston Villa
21,Sun Jan 2 2011,?,Wigan Athletic,0-1,?,Newcastle Utd
22,Tue Jan 4 2011,?,Fulham,3-0,?,West Brom
22,Tue Jan 4 2011,?,Manchester Utd,2-1,?,Stoke City
22,Tue Jan 4 2011,?,Blackpool,1-2,?,Birmingham City
22,Wed Jan 5 2011,?,Blackburn,3-1,?,Liverpool
22,Wed Jan 5 2011,?,Aston Villa,0-1,?,Sunderland
22,Wed Jan 5 2011,?,Bolton,1-1,?,Wigan Athletic
22,Wed Jan 5 2011,?,Arsenal,0-0,?,Manchester City
22,Wed Jan 5 2011,?,Newcastle Utd,5-0,?,West Ham
22,Wed Jan 5 2011,?,Everton,2-1,?,Tottenham
22,Wed Jan 5 2011,?,Wolves,1-0,?,Chelsea
19,Wed Jan 12 2011,?,Blackpool,2-1,?,Liverpool
23,Sat Jan 15 2011,?,Stoke City,2-0,?,Bolton
23,Sat Jan 15 2011,?,Manchester City,4-3,?,Wolves
23,Sat Jan 15 2011,?,Chelsea,2-0,?,Blackburn
23,Sat Jan 15 2011,?,Wigan Athletic,1-1,?,Fulham
23,Sat Jan 15 2011,?,West Brom,3-2,?,Blackpool
23,Sat Jan 15 2011,?,West Ham,0-3,?,Arsenal
23,Sun Jan 16 2011,?,Tottenham,0-0,?,Manchester Utd
23,Sun Jan 16 2011,?,Sunderland,1-1,?,Newcastle Utd
23,Sun Jan 16 2011,?,Birmingham City,1-1,?,Aston Villa
23,Sun Jan 16 2011,?,Liverpool,2-2,?,Everton
24,Sat Jan 22 2011,?,Fulham,2-0,?,Stoke City
24,Sat Jan 22 2011,?,Wolves,0-3,?,Liverpool
24,Sat Jan 22 2011,?,Everton,2-2,?,West Ham
24,Sat Jan 22 2011,?,Blackpool,1-2,?,Sunderland
24,Sat Jan 22 2011,?,Aston Villa,1-0,?,Manchester City
24,Sat Jan 22 2011,?,Manchester Utd,5-0,?,Birmingham City
24,Sat Jan 22 2011,?,Arsenal,3-0,?,Wigan Athletic
24,Sat Jan 22 2011,?,Newcastle Utd,1-1,?,Tottenham
24,Sun Jan 23 2011,?,Blackburn,2-0,?,West Brom
24,Mon Jan 24 2011,?,Bolton,0-4,?,Chelsea
16,Tue Jan 25 2011,?,Blackpool,2-3,?,Manchester Utd
18,Tue Jan 25 2011,?,Wigan Athletic,1-2,?,Aston Villa
18,Wed Jan 26 2011,?,Liverpool,1-0,?,Fulham
25,Tue Feb 1 2011,?,Arsenal,2-1,?,Everton
25,Tue Feb 1 2011,?,Sunderland,2-4,?,Chelsea
25,Tue Feb 1 2011,?,Manchester Utd,3-1,?,Aston Villa
25,Tue Feb 1 2011,?,West Brom,2-2,?,Wigan Athletic
25,Wed Feb 2 2011,?,Blackpool,1-3,?,West Ham
25,Wed Feb 2 2011,?,Liverpool,2-0,?,Stoke City
25,Wed Feb 2 2011,?,Birmingham City,2-2,?,Manchester City
25,Wed Feb 2 2011,?,Fulham,1-0,?,Newcastle Utd
25,Wed Feb 2 2011,?,Blackburn,0-1,?,Tottenham
25,Wed Feb 2 2011,?,Bolton,1-0,?,Wolves
26,Sat Feb 5 2011,?,Aston Villa,2-2,?,Fulham
26,Sat Feb 5 2011,?,Everton,5-3,?,Blackpool
26,Sat Feb 5 2011,?,Wigan Athletic,4-3,?,Blackburn
26,Sat Feb 5 2011,?,Wolves,2-1,?,Manchester Utd
26,Sat Feb 5 2011,?,Tottenham,2-1,?,Bolton
26,Sat Feb 5 2011,?,Stoke City,3-2,?,Sunderland
26,Sat Feb 5 2011,?,Newcastle Utd,4-4,?,Arsenal
26,Sat Feb 5 2011,?,Manchester City,3-0,?,West Brom
26,Sun Feb 6 2011,?,Chelsea,0-1,?,Liverpool
26,Sun Feb 6 2011,?,West Ham,0-1,?,Birmingham City
27,Sat Feb 12 2011,?,Sunderland,1-2,?,Tottenham
27,Sat Feb 12 2011,?,Manchester Utd,2-1,?,Manchester City
27,Sat Feb 12 2011,?,West Brom,3-3,?,West Ham
27,Sat Feb 12 2011,?,Blackburn,0-0,?,Newcastle Utd
27,Sat Feb 12 2011,?,Blackpool,1-1,?,Aston Villa
27,Sat Feb 12 2011,?,Liverpool,1-1,?,Wigan Athletic
27,Sat Feb 12 2011,?,Birmingham City,1-0,?,Stoke City
27,Sat Feb 12 2011,?,Arsenal,2-0,?,Wolves
27,Sun Feb 13 2011,?,Bolton,2-0,?,Everton
27,Mon Feb 14 2011,?,Fulham,0-0,?,Chelsea
18,Tue Feb 15 2011,?,Birmingham City,0-2,?,Newcastle Utd
18,Sun Feb 20 2011,?,West Brom,1-1,?,Wolves
18,Tue Feb 22 2011,?,Blackpool,3-1,?,Tottenham
18,Wed Feb 23 2011,?,Arsenal,1-0,?,Stoke City
28,Sat Feb 26 2011,?,Wigan Athletic,0-4,?,Manchester Utd
28,Sat Feb 26 2011,?,Wolves,4-0,?,Blackpool
28,Sat Feb 26 2011,?,Everton,2-0,?,Sunderland
28,Sat Feb 26 2011,?,Newcastle Utd,1-1,?,Bolton
28,Sat Feb 26 2011,?,Aston Villa,4-1,?,Blackburn
28,Sun Feb 27 2011,?,West Ham,3-1,?,Liverpool
28,Sun Feb 27 2011,?,Manchester City,1-1,?,Fulham
28,Mon Feb 28 2011,?,Stoke City,1-1,?,West Brom
18,Tue Mar 1 2011,?,Chelsea,2-1,?,Manchester Utd
29,Sat Mar 5 2011,?,Bolton,3-2,?,Aston Villa
29,Sat Mar 5 2011,?,Manchester City,1-0,?,Wigan Athletic
29,Sat Mar 5 2011,?,West Ham,3-0,?,Stoke City
29,Sat Mar 5 2011,?,Arsenal,0-0,?,Sunderland
29,Sat Mar 5 2011,?,Birmingham City,1-3,?,West Brom
29,Sat Mar 5 2011,?,Fulham,3-2,?,Blackburn
29,Sat Mar 5 2011,?,Newcastle Utd,1-2,?,Everton
29,Sun Mar 6 2011,?,Wolves,3-3,?,Tottenham
29,Sun Mar 6 2011,?,Liverpool,3-1,?,Manchester Utd
29,Mon Mar 7 2011,?,Blackpool,1-3,?,Chelsea
19,Wed Mar 9 2011,?,Everton,1-1,?,Birmingham City
30,Sat Mar 19 2011,?,Blackburn,2-2,?,Blackpool
30,Sat Mar 19 2011,?,Everton,2-1,?,Fulham
30,Sat Mar 19 2011,?,Wigan Athletic,2-1,?,Birmingham City
30,Sat Mar 19 2011,?,Aston Villa,0-1,?,Wolves
30,Sat Mar 19 2011,?,West Brom,2-2,?,Arsenal
30,Sat Mar 19 2011,?,Tottenham,0-0,?,West Ham
30,Sat Mar 19 2011,?,Stoke City,4-0,?,Newcastle Utd
30,Sat Mar 19 2011,?,Manchester Utd,1-0,?,Bolton
30,Sun Mar 20 2011,?,Chelsea,2-0,?,Manchester City
30,Sun Mar 20 2011,?,Sunderland,0-2,?,Liverpool
31,Sat Apr 2 2011,?,Stoke City,1-1,?,Chelsea
31,Sat Apr 2 2011,?,Newcastle Utd,4-1,?,Wolves
31,Sat Apr 2 2011,?,West Brom,2-1,?,Liverpool
31,Sat Apr 2 2011,?,Wigan Athletic,0-0,?,Tottenham
31,Sat Apr 2 2011,?,West Ham,2-4,?,Manchester Utd
31,Sat Apr 2 2011,?,Arsenal,0-0,?,Blackburn
31,Sat Apr 2 2011,?,Everton,2-2,?,Aston Villa
31,Sat Apr 2 2011,?,Birmingham City,2-1,?,Bolton
31,Sun Apr 3 2011,?,Manchester City,5-0,?,Sunderland
31,Sun Apr 3 2011,?,Fulham,3-0,?,Blackpool
32,Sat Apr 9 2011,?,Bolton,3-0,?,West Ham
32,Sat Apr 9 2011,?,Tottenham,3-2,?,Stoke City
32,Sat Apr 9 2011,?,Wolves,0-3,?,Everton
32,Sat Apr 9 2011,?,Chelsea,1-0,?,Wigan Athletic
32,Sat Apr 9 2011,?,Blackburn,1-1,?,Birmingham City
32,Sat Apr 9 2011,?,Sunderland,2-3,?,West Brom
32,Sat Apr 9 2011,?,Manchester Utd,2-0,?,Fulham
32,Sun Apr 10 2011,?,Blackpool,1-3,?,Arsenal
32,Sun Apr 10 2011,?,Aston Villa,1-0,?,Newcastle Utd
32,Mon Apr 11 2011,?,Liverpool,3-0,?,Manchester City
33,Sat Apr 16 2011,?,West Ham,1-2,?,Aston Villa
33,Sat Apr 16 2011,?,Blackpool,1-3,?,Wigan Athletic
33,Sat Apr 16 2011,?,West Brom,1-3,?,Chelsea
33,Sat Apr 16 2011,?,Birmingham City,2-0,?,Sunderland
33,Sat Apr 16 2011,?,Everton,2-0,?,Blackburn
33,Sun Apr 17 2011,?,Arsenal,1-1,?,Liverpool
33,Tue Apr 19 2011,?,Newcastle Utd,0-0,?,Manchester Utd
28,Wed Apr 20 2011,?,Chelsea,3-1,?,Birmingham City
28,Wed Apr 20 2011,?,Tottenham,3-3,?,Arsenal
34,Sat Apr 23 2011,?,Aston Villa,1-1,?,Stoke City
34,Sat Apr 23 2011,?,Liverpool,5-0,?,Birmingham City
34,Sat Apr 23 2011,?,Chelsea,3-0,?,West Ham
34,Sat Apr 23 2011,?,Manchester Utd,1-0,?,Everton
34,Sat Apr 23 2011,?,Blackpool,1-1,?,Newcastle Utd
34,Sat Apr 23 2011,?,Sunderland,4-2,?,Wigan Athletic
34,Sat Apr 23 2011,?,Wolves,1-1,?,Fulham
34,Sat Apr 23 2011,?,Tottenham,2-2,?,West Brom
34,Sun Apr 24 2011,?,Bolton,2-1,?,Arsenal
34,Mon Apr 25 2011,?,Blackburn,0-1,?,Manchester City
33,Tue Apr 26 2011,?,Stoke City,3-0,?,Wolves
33,Wed Apr 27 2011,?,Fulham,3-0,?,Bolton
35,Sat Apr 30 2011,?,Wigan Athletic,1-1,?,Everton
35,Sat Apr 30 2011,?,Blackpool,0-0,?,Stoke City
35,Sat Apr 30 2011,?,Sunderland,0-3,?,Fulham
35,Sat Apr 30 2011,?,Blackburn,1-0,?,Bolton
35,Sat Apr 30 2011,?,West Brom,2-1,?,Aston Villa
35,Sat Apr 30 2011,?,Chelsea,2-1,?,Tottenham
35,Sun May 1 2011,?,Arsenal,1-0,?,Manchester Utd
35,Sun May 1 2011,?,Birmingham City,1-1,?,Wolves
35,Sun May 1 2011,?,Liverpool,3-0,?,Newcastle Utd
35,Sun May 1 2011,?,Manchester City,2-1,?,West Ham
36,Sat May 7 2011,?,Tottenham,1-1,?,Blackpool
36,Sat May 7 2011,?,Newcastle Utd,2-1,?,Birmingham City
36,Sat May 7 2011,?,Everton,2-1,?,Manchester City
36,Sat May 7 2011,?,Bolton,1-2,?,Sunderland
36,Sat May 7 2011,?,West Ham,1-1,?,Blackburn
36,Sat May 7 2011,?,Aston Villa,1-1,?,Wigan Athletic
36,Sun May 8 2011,?,Manchester Utd,2-1,?,Chelsea
36,Sun May 8 2011,?,Wolves,3-1,?,West Brom
36,Sun May 8 2011,?,Stoke City,3-1,?,Arsenal
36,Mon May 9 2011,?,Fulham,2-5,?,Liverpool
33,Tue May 10 2011,?,Manchester City,1-0,?,Tottenham
37,Sat May 14 2011,?,Sunderland,1-3,?,Wolves
37,Sat May 14 2011,?,West Brom,1-0,?,Everton
37,Sat May 14 2011,?,Blackburn,1-1,?,Manchester Utd
37,Sat May 14 2011,?,Blackpool,4-3,?,Bolton
37,Sun May 15 2011,?,Birmingham City,0-2,?,Fulham
37,Sun May 15 2011,?,Arsenal,1-2,?,Aston Villa
37,Sun May 15 2011,?,Chelsea,2-2,?,Newcastle Utd
37,Sun May 15 2011,?,Liverpool,0-2,?,Tottenham
37,Sun May 15 2011,?,Wigan Athletic,3-2,?,West Ham
37,Tue May 17 2011,?,Manchester City,3-0,?,Stoke City
38,Sun May 22 2011,?,Newcastle Utd,3-3,?,West Brom
38,Sun May 22 2011,?,West Ham,0-3,?,Sunderland
38,Sun May 22 2011,?,Wolves,2-3,?,Blackburn
38,Sun May 22 2011,?,Fulham,2-2,?,Arsenal
38,Sun May 22 2011,?,Stoke City,0-1,?,Wigan Athletic
38,Sun May 22 2011,?,Manchester Utd,4-2,?,Blackpool
38,Sun May 22 2011,?,Bolton,0-2,?,Manchester City
38,Sun May 22 2011,?,Everton,1-0,?,Chelsea
38,Sun May 22 2011,?,Tottenham,2-1,?,Birmingham City
38,Sun May 22 2011,?,Aston Villa,1-0,?,Liverpool
