Date,Team 1,Team 2,FT,HT
2011-02-20,Setubal,Naval,1-1,1-0
2011-02-20,Sp Braga,Pacos Ferreira,1-2,1-2
2011-02-21,Sp Lisbon,Benfica,0-2,0-1
2011-02-25,Guimaraes,Academica,0-2,0-0
2011-02-26,Olhanense,Porto,0-3,0-0
2011-02-26,Pacos Ferreira,Setubal,2-0,1-0
2011-02-27,Beira Mar,Portimonense,0-1,0-0
2011-02-27,Benfica,Maritimo,2-1,0-0
2011-02-27,Nacional,Sp Lisbon,1-0,1-0
2011-02-27,Rio Ave,Leiria,1-0,1-0
2011-02-28,Naval,Sp Braga,0-0,0-0
2011-03-04,Academica,Leiria,0-0,0-0
2011-03-05,Porto,Guimaraes,2-0,0-0
2011-03-06,Maritimo,Rio Ave,0-1,0-0
2011-03-06,Setubal,Olhanense,0-0,0-0
2011-03-06,Sp Braga,Benfica,2-1,1-1
2011-03-06,Sp Lisbon,Beira Mar,1-0,0-0
2011-03-07,Pacos Ferreira,Naval,0-0,0-0
2011-03-07,Portimonense,Nacional,1-1,0-0
2011-03-11,Beira Mar,Pacos Ferreira,3-1,1-0
2011-03-12,Guimaraes,Setubal,1-1,1-0
2011-03-12,Rio Ave,Sp Lisbon,0-0,0-0
2011-03-13,Benfica,Portimonense,1-1,0-1
2011-03-13,Nacional,Academica,1-1,0-0
2011-03-13,Naval,Maritimo,0-3,0-2
2011-03-14,Leiria,Porto,0-2,0-0
2011-03-18,Portimonense,Guimaraes,2-1,1-1
2011-03-19,Sp Lisbon,Leiria,0-0,0-0
2011-03-20,Maritimo,Olhanense,4-0,2-0
2011-03-20,Naval,Beira Mar,2-2,0-2
2011-03-20,Porto,Academica,3-1,0-1
2011-03-20,Setubal,Nacional,2-1,1-0
2011-03-21,Pacos Ferreira,Benfica,1-5,1-3
2011-03-21,Sp Braga,Rio Ave,1-0,0-0
2011-03-27,Olhanense,Sp Braga,0-2,0-1
2011-04-01,Leiria,Maritimo,1-3,0-1
2011-04-02,Academica,Portimonense,1-0,0-0
2011-04-02,Beira Mar,Sp Braga,1-2,1-0
2011-04-03,Benfica,Porto,1-2,1-2
2011-04-03,Guimaraes,Sp Lisbon,1-1,0-1
2011-04-03,Olhanense,Naval,1-3,0-0
2011-04-03,Rio Ave,Setubal,2-0,1-0
2011-04-04,Nacional,Pacos Ferreira,1-0,0-0
2011-04-08,Maritimo,Nacional,1-1,1-0
2011-04-09,Sp Lisbon,Academica,2-0,2-0
2011-04-10,Beira Mar,Olhanense,1-0,0-0
2011-04-10,Naval,Benfica,2-1,1-1
2011-04-10,Pacos Ferreira,Rio Ave,1-6,1-0
2011-04-10,Portimonense,Porto,2-3,0-0
2011-04-10,Setubal,Leiria,4-1,1-0
2011-04-11,Sp Braga,Guimaraes,3-1,0-0
2011-04-15,Academica,Setubal,1-1,1-0
2011-04-16,Guimaraes,Maritimo,2-0,0-0
2011-04-16,Olhanense,Pacos Ferreira,0-0,0-0
2011-04-17,Benfica,Beira Mar,2-1,0-0
2011-04-17,Leiria,Portimonense,0-1,0-0
2011-04-17,Porto,Sp Lisbon,3-2,1-1
2011-04-17,Rio Ave,Naval,1-0,1-0
2011-04-18,Nacional,Sp Braga,1-1,0-0
2011-04-29,Pacos Ferreira,Guimaraes,2-1,1-1
2011-04-30,Sp Lisbon,Portimonense,2-1,2-0
2011-05-01,Beira Mar,Rio Ave,1-1,1-0
2011-05-01,Maritimo,Academica,1-0,1-0
2011-05-01,Naval,Nacional,1-2,1-2
2011-05-01,Olhanense,Benfica,1-1,0-1
2011-05-01,Setubal,Porto,0-4,0-2
2011-05-01,Sp Braga,Leiria,0-0,0-0
2011-05-08,Academica,Sp Braga,0-0,0-0
2011-05-08,Guimaraes,Beira Mar,1-0,0-0
2011-05-08,Leiria,Naval,1-0,0-0
2011-05-08,Nacional,Olhanense,0-1,0-0
2011-05-08,Portimonense,Maritimo,1-0,0-0
2011-05-08,Porto,Pacos Ferreira,3-3,2-0
2011-05-08,Rio Ave,Benfica,1-2,0-2
2011-05-08,Sp Lisbon,Setubal,0-1,0-0
2011-05-14,Beira Mar,Nacional,0-2,0-1
2011-05-14,Benfica,Leiria,3-3,1-1
2011-05-14,Maritimo,Porto,0-2,0-2
2011-05-14,Naval,Guimaraes,0-3,0-2
2011-05-14,Olhanense,Rio Ave,2-2,0-1
2011-05-14,Pacos Ferreira,Academica,5-1,5-0
2011-05-14,Setubal,Portimonense,3-1,1-1
2011-05-14,Sp Braga,Sp Lisbon,0-1,0-1
