Date,Team 1,Team 2,FT,HT
2008-11-23,Academica,Benfica,0-2,0-1
2008-11-23,Guimaraes,Pacos Ferreira,0-0,0-0
2008-11-23,Nacional,Trofense,1-0,1-0
2008-11-24,Setubal,Belenenses,2-0,1-0
2008-11-28,Leixoes,Naval,1-1,0-0
2008-11-29,Belenenses,Maritimo,0-2,0-1
2008-11-30,Pacos Ferreira,Est Amadora,1-0,0-0
2008-11-30,Sp Braga,Nacional,1-0,1-0
2008-11-30,Sp Lisbon,Guimaraes,2-0,2-0
2008-11-30,Trofense,Rio Ave,2-0,0-0
2008-12-01,Benfica,Setubal,2-2,1-0
2008-12-01,Porto,Academica,2-1,1-1
2008-12-05,Est Amadora,Sp Lisbon,1-3,1-1
2008-12-06,Academica,Pacos Ferreira,2-1,1-0
2008-12-06,Nacional,Belenenses,4-2,2-0
2008-12-06,Setubal,Porto,0-3,0-0
2008-12-07,Maritimo,Benfica,0-6,0-2
2008-12-07,Rio Ave,Naval,2-0,1-0
2008-12-08,Guimaraes,Leixoes,1-0,0-0
2008-12-08,Trofense,Sp Braga,0-0,0-0
2008-12-17,Est Amadora,Porto,2-4,1-2
2008-12-19,Naval,Guimaraes,0-0,0-0
2008-12-20,Sp Braga,Rio Ave,1-0,0-0
2008-12-20,Sp Lisbon,Academica,0-0,0-0
2008-12-21,Belenenses,Trofense,3-2,0-2
2008-12-21,Leixoes,Est Amadora,1-1,0-0
2008-12-21,Pacos Ferreira,Setubal,2-0,2-0
2008-12-21,Porto,Maritimo,0-0,0-0
2008-12-22,Benfica,Nacional,0-0,0-0
2009-01-02,Academica,Leixoes,0-0,0-0
2009-01-03,Rio Ave,Guimaraes,2-4,2-2
2009-01-03,Setubal,Sp Lisbon,0-2,0-2
2009-01-04,Est Amadora,Naval,1-0,1-0
2009-01-04,Maritimo,Pacos Ferreira,4-1,1-1
2009-01-04,Nacional,Porto,2-4,1-0
2009-01-04,Trofense,Benfica,2-0,1-0
2009-01-05,Sp Braga,Belenenses,2-0,0-0
2009-01-10,Guimaraes,Est Amadora,0-0,0-0
2009-01-10,Sp Lisbon,Maritimo,2-0,1-0
2009-01-11,Benfica,Sp Braga,1-0,1-0
2009-01-11,Leixoes,Setubal,0-0,0-0
2009-01-11,Naval,Academica,2-1,0-0
2009-01-11,Pacos Ferreira,Nacional,2-3,0-3
2009-01-11,Porto,Trofense,0-0,0-0
2009-01-11,Rio Ave,Belenenses,0-1,0-0
2009-01-23,Belenenses,Benfica,0-0,0-0
2009-01-23,Maritimo,Leixoes,0-0,0-0
2009-01-24,Est Amadora,Rio Ave,2-0,1-0
2009-01-24,Nacional,Sp Lisbon,1-1,1-1
2009-01-24,Setubal,Naval,0-1,0-1
2009-01-24,Sp Braga,Porto,0-2,0-2
2009-01-25,Academica,Guimaraes,2-1,1-0
2009-01-25,Trofense,Pacos Ferreira,1-3,1-1
2009-01-30,Setubal,Guimaraes,2-4,2-2
2009-01-31,Benfica,Rio Ave,1-0,0-0
2009-01-31,Trofense,Sp Lisbon,0-0,0-0
2009-02-01,Academica,Est Amadora,2-2,0-1
2009-02-01,Belenenses,Porto,1-3,1-2
2009-02-01,Maritimo,Naval,1-0,0-0
2009-02-01,Nacional,Leixoes,0-0,0-0
2009-02-01,Sp Braga,Pacos Ferreira,2-0,2-0
2009-02-06,Leixoes,Trofense,2-0,1-0
2009-02-07,Est Amadora,Setubal,0-0,0-0
2009-02-07,Guimaraes,Maritimo,2-1,1-0
2009-02-08,Naval,Nacional,0-4,0-2
2009-02-08,Porto,Benfica,1-1,0-1
2009-02-08,Rio Ave,Academica,1-0,1-0
2009-02-08,Sp Lisbon,Sp Braga,2-3,0-0
2009-02-09,Pacos Ferreira,Belenenses,1-1,1-1
2009-02-13,Nacional,Guimaraes,3-0,0-0
2009-02-14,Belenenses,Sp Lisbon,1-2,0-0
2009-02-14,Maritimo,Est Amadora,1-0,0-0
2009-02-14,Sp Braga,Leixoes,0-1,0-0
2009-02-15,Benfica,Pacos Ferreira,3-2,0-0
2009-02-15,Porto,Rio Ave,3-1,1-0
2009-02-15,Trofense,Naval,2-2,1-2
2009-02-16,Setubal,Academica,2-1,0-0
2009-02-20,Pacos Ferreira,Porto,0-2,0-1
2009-02-21,Rio Ave,Setubal,1-0,0-0
2009-02-21,Sp Lisbon,Benfica,3-2,1-1
2009-02-22,Academica,Maritimo,3-1,2-1
2009-02-22,Est Amadora,Nacional,1-0,1-0
2009-02-22,Guimaraes,Trofense,0-1,0-0
2009-02-22,Naval,Sp Braga,1-2,0-0
2009-02-23,Leixoes,Belenenses,2-2,1-2
2009-02-27,Benfica,Leixoes,2-1,1-0
2009-02-28,Nacional,Academica,3-1,1-1
2009-02-28,Pacos Ferreira,Rio Ave,2-0,0-0
2009-02-28,Porto,Sp Lisbon,0-0,0-0
2009-03-01,Belenenses,Naval,1-2,1-1
2009-03-01,Maritimo,Setubal,5-1,3-0
2009-03-01,Trofense,Est Amadora,1-1,0-1
2009-03-02,Sp Braga,Guimaraes,1-0,1-0
2009-03-06,Rio Ave,Maritimo,1-1,0-0
2009-03-07,Leixoes,Porto,1-4,0-1
2009-03-07,Sp Lisbon,Pacos Ferreira,2-0,2-0
2009-03-08,Academica,Trofense,1-0,0-0
2009-03-08,Est Amadora,Sp Braga,2-2,1-0
2009-03-08,Guimaraes,Belenenses,3-1,1-0
2009-03-08,Naval,Benfica,1-2,0-1
2009-03-09,Setubal,Nacional,2-0,1-0
2009-03-13,Pacos Ferreira,Leixoes,4-0,1-0
2009-03-14,Benfica,Guimaraes,0-1,0-0
2009-03-14,Sp Lisbon,Rio Ave,2-0,2-0
2009-03-15,Belenenses,Est Amadora,2-2,1-2
2009-03-15,Porto,Naval,2-0,1-0
2009-03-15,Sp Braga,Academica,1-1,0-1
2009-03-15,Trofense,Setubal,0-1,0-1
2009-03-16,Nacional,Maritimo,1-1,1-0
2009-04-03,Academica,Belenenses,1-0,0-0
2009-04-04,Guimaraes,Porto,1-3,1-0
2009-04-05,Est Amadora,Benfica,1-2,1-2
2009-04-05,Leixoes,Sp Lisbon,0-1,0-1
2009-04-05,Maritimo,Trofense,1-1,1-1
2009-04-05,Naval,Pacos Ferreira,0-0,0-0
2009-04-05,Setubal,Sp Braga,0-3,0-0
2009-04-06,Rio Ave,Nacional,0-3,0-1
2009-04-10,Pacos Ferreira,Guimaraes,1-1,0-0
2009-04-10,Sp Braga,Maritimo,1-1,1-1
2009-04-11,Belenenses,Setubal,2-1,2-0
2009-04-11,Benfica,Academica,0-1,0-1
2009-04-11,Leixoes,Rio Ave,1-0,0-0
2009-04-11,Porto,Est Amadora,3-0,1-0
2009-04-11,Sp Lisbon,Naval,3-1,2-1
2009-04-13,Trofense,Nacional,1-2,0-2
2009-04-17,Est Amadora,Pacos Ferreira,0-2,0-2
2009-04-18,Guimaraes,Sp Lisbon,1-2,0-0
2009-04-18,Nacional,Sp Braga,1-1,0-1
2009-04-19,Academica,Porto,0-3,0-0
2009-04-19,Maritimo,Belenenses,1-1,0-0
2009-04-19,Rio Ave,Trofense,2-1,2-0
2009-04-19,Setubal,Benfica,0-4,0-3
2009-04-20,Naval,Leixoes,1-0,1-0
2009-04-24,Sp Braga,Trofense,1-0,0-0
2009-04-25,Sp Lisbon,Est Amadora,2-1,1-1
2009-04-26,Belenenses,Nacional,1-2,1-1
2009-04-26,Benfica,Maritimo,3-2,3-1
2009-04-26,Naval,Rio Ave,0-1,0-1
2009-04-26,Porto,Setubal,2-0,0-0
2009-04-27,Leixoes,Guimaraes,2-2,2-1
2009-04-27,Pacos Ferreira,Academica,1-1,1-0
2009-05-01,Rio Ave,Sp Braga,0-0,0-0
2009-05-02,Academica,Sp Lisbon,0-0,0-0
2009-05-02,Nacional,Benfica,3-1,0-0
2009-05-03,Est Amadora,Leixoes,2-1,1-0
2009-05-03,Guimaraes,Naval,1-0,0-0
2009-05-03,Maritimo,Porto,0-3,0-1
2009-05-03,Setubal,Pacos Ferreira,2-1,2-1
2009-05-04,Trofense,Belenenses,2-1,2-1
2009-05-08,Guimaraes,Rio Ave,0-1,0-1
2009-05-09,Benfica,Trofense,2-2,2-1
2009-05-09,Sp Lisbon,Setubal,2-1,1-1
2009-05-10,Leixoes,Academica,0-1,0-1
2009-05-10,Naval,Est Amadora,0-0,0-0
2009-05-10,Pacos Ferreira,Maritimo,2-1,0-1
2009-05-10,Porto,Nacional,1-0,0-0
2009-05-11,Belenenses,Sp Braga,0-5,0-1
2009-05-16,Academica,Naval,3-1,0-1
2009-05-16,Belenenses,Rio Ave,1-0,0-0
2009-05-16,Est Amadora,Guimaraes,1-0,0-0
2009-05-16,Maritimo,Sp Lisbon,1-2,0-1
2009-05-16,Setubal,Leixoes,0-1,0-1
2009-05-16,Trofense,Porto,1-4,0-2
2009-05-17,Nacional,Pacos Ferreira,1-0,0-0
2009-05-17,Sp Braga,Benfica,1-3,0-2
2009-05-23,Benfica,Belenenses,3-1,1-1
2009-05-23,Guimaraes,Academica,3-2,1-1
2009-05-23,Leixoes,Maritimo,1-0,0-0
2009-05-23,Naval,Setubal,2-2,1-0
2009-05-23,Pacos Ferreira,Trofense,1-0,0-0
2009-05-23,Rio Ave,Est Amadora,2-1,1-0
2009-05-24,Porto,Sp Braga,1-1,1-0
2009-05-24,Sp Lisbon,Nacional,3-1,2-1
