Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 19 Aug 2005 (W33),Sporting CP (1),2-1,1-0,Os Belenenses (1)
?,(Sat) 20 Aug 2005 (W33),Académica de Coimbra (1),0-0,0-0,SL Benfica (1)
?,(Sat) 20 Aug 2005 (W33),Boavista FC (1),0-0,0-0,Vitória de Setúbal (1)
?,(Sun) 21 Aug 2005 (W33),Gil Vicente FC (1),1-0,0-0,CS Marítimo (1)
?,(Sun) 21 Aug 2005 (W33),Vitória de Guimarães (1),0-2,0-0,Naval 1º de Maio (1)
?,(Sun) 21 Aug 2005 (W33),FC Paços de Ferreira (1),0-1,0-0,CD Nacional Madeira (1)
?,(Sun) 21 Aug 2005 (W33),FC Penafiel (1),0-2,0-0,Rio Ave FC (1)
?,(Sun) 21 Aug 2005 (W33),FC Porto (1),1-0,0-0,CF Estrela da Amadora (1)
?,(Mon) 22 Aug 2005 (W34),União de Leiria (1),0-1,0-1,SC Braga (1)
?,(Fri) 26 Aug 2005 (W34),Naval 1º de Maio (2),2-3,0-1,FC Porto (2)
?,(Sat) 27 Aug 2005 (W34),Os Belenenses (2),3-1,3-1,União de Leiria (2)
?,(Sat) 27 Aug 2005 (W34),SL Benfica (2),0-2,0-0,Gil Vicente FC (2)
?,(Sun) 28 Aug 2005 (W34),CS Marítimo (2),1-2,0-0,Sporting CP (2)
?,(Sun) 28 Aug 2005 (W34),CD Nacional Madeira (2),2-2,2-1,Académica de Coimbra (2)
?,(Sun) 28 Aug 2005 (W34),Rio Ave FC (2),3-1,2-1,Vitória de Guimarães (2)
?,(Sun) 28 Aug 2005 (W34),Vitória de Setúbal (2),0-1,0-1,FC Paços de Ferreira (2)
?,(Sun) 28 Aug 2005 (W34),SC Braga (2),1-0,0-0,FC Penafiel (2)
?,(Mon) 29 Aug 2005 (W35),CF Estrela da Amadora (2),1-1,0-1,Boavista FC (2)
?,(Fri) 9 Sep 2005 (W36),Vitória de Guimarães (3),0-2,0-0,SC Braga (3)
?,(Sat) 10 Sep 2005 (W36),FC Porto (3),3-0,0-0,Rio Ave FC (3)
?,(Sat) 10 Sep 2005 (W36),Sporting CP (3),2-1,1-0,SL Benfica (3)
?,(Sun) 11 Sep 2005 (W36),Académica de Coimbra (3),0-1,0-0,Vitória de Setúbal (3)
?,(Sun) 11 Sep 2005 (W36),Boavista FC (3),4-1,1-0,FC Paços de Ferreira (3)
?,(Sun) 11 Sep 2005 (W36),CF Estrela da Amadora (3),2-1,1-0,Naval 1º de Maio (3)
?,(Sun) 11 Sep 2005 (W36),Gil Vicente FC (3),0-1,0-0,CD Nacional Madeira (3)
?,(Sun) 11 Sep 2005 (W36),União de Leiria (3),0-0,0-0,CS Marítimo (3)
?,(Mon) 12 Sep 2005 (W37),FC Penafiel (3),0-3,0-1,Os Belenenses (3)
?,(Fri) 16 Sep 2005 (W37),Naval 1º de Maio (4),2-2,1-2,Boavista FC (4)
?,(Sun) 18 Sep 2005 (W37),SL Benfica (4),4-0,2-0,União de Leiria (4)
?,(Sun) 18 Sep 2005 (W37),CS Marítimo (4),2-2,1-0,FC Penafiel (4)
?,(Sun) 18 Sep 2005 (W37),FC Paços de Ferreira (4),2-1,1-1,Académica de Coimbra (4)
?,(Sun) 18 Sep 2005 (W37),Rio Ave FC (4),2-1,1-1,CF Estrela da Amadora (4)
?,(Sun) 18 Sep 2005 (W37),Vitória de Setúbal (4),1-0,1-0,Gil Vicente FC (4)
?,(Sun) 18 Sep 2005 (W37),SC Braga (4),0-0,0-0,FC Porto (4)
?,(Mon) 19 Sep 2005 (W38),Os Belenenses (4),3-1,1-1,Vitória de Guimarães (4)
?,(Mon) 19 Sep 2005 (W38),CD Nacional Madeira (4),2-1,0-0,Sporting CP (4)
?,(Fri) 23 Sep 2005 (W38),FC Penafiel (5),1-3,0-2,SL Benfica (5)
?,(Sat) 24 Sep 2005 (W38),Vitória de Guimarães (5),1-0,1-0,CS Marítimo (5)
?,(Sat) 24 Sep 2005 (W38),FC Porto (5),2-0,1-0,Os Belenenses (5)
?,(Sun) 25 Sep 2005 (W38),CF Estrela da Amadora (5),0-0,0-0,SC Braga (5)
?,(Sun) 25 Sep 2005 (W38),Gil Vicente FC (5),2-0,2-0,FC Paços de Ferreira (5)
?,(Sun) 25 Sep 2005 (W38),União de Leiria (5),0-0,0-0,CD Nacional Madeira (5)
?,(Sun) 25 Sep 2005 (W38),Naval 1º de Maio (5),1-0,1-0,Rio Ave FC (5)
?,(Sun) 25 Sep 2005 (W38),Sporting CP (5),1-0,1-0,Vitória de Setúbal (5)
?,(Mon) 26 Sep 2005 (W39),Boavista FC (5),2-1,1-1,Académica de Coimbra (5)
?,(Fri) 30 Sep 2005 (W39),Os Belenenses (6),0-2,0-2,CF Estrela da Amadora (6)
?,(Sat) 1 Oct 2005 (W39),Rio Ave FC (6),1-1,0-0,Boavista FC (6)
?,(Sun) 2 Oct 2005 (W39),Académica de Coimbra (6),2-0,1-0,Gil Vicente FC (6)
?,(Sun) 2 Oct 2005 (W39),CS Marítimo (6),2-2,1-0,FC Porto (6)
?,(Sun) 2 Oct 2005 (W39),CD Nacional Madeira (6),2-0,0-0,FC Penafiel (6)
?,(Sun) 2 Oct 2005 (W39),FC Paços de Ferreira (6),3-0,2-0,Sporting CP (6)
?,(Sun) 2 Oct 2005 (W39),Vitória de Setúbal (6),2-0,1-0,União de Leiria (6)
?,(Mon) 3 Oct 2005 (W40),SL Benfica (6),2-1,1-1,Vitória de Guimarães (6)
?,(Tue) 4 Oct 2005 (W40),SC Braga (6),1-0,1-0,Naval 1º de Maio (6)
?,(Fri) 14 Oct 2005 (W41),Rio Ave FC (7),1-2,0-1,SC Braga (7)
